HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY030N,HY081N,HY100N,HY131N,HY145N,HY170N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HY170G,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH021,HH030,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HD080,HD100,HD110,HD120,HD140,HD150,HD160,HD170,HD180,HD190,HD200,HD210,HD220,HD240,HX010,HX040,HX050,HX060,HX070,HX080,HX090,HX120,DB040,NR_ITW
2013,RO,106749,2,2013,10,8268,7218,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,1050,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,252.28,2,NA,2,2,2,2,1,1,3,2,1,NA,78.49,22.43,NA,3,1,3,2,NA,2,NA,2,2,NA,2,2,2,NA,NA,NA,NA,4,2.3,NA,NA,NA,NA,NA,RO32,RO32-5
2013,RO,106761,2,2013,20,11121,9792,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,26,0,NA,1303,NA,NA,2,NA,2,2,2,1,1,1,1,1,1,291.53,1,NA,2,1,2,1,4,1,1,1,1,190.61,358.8,78.49,NA,1,1,3,2,NA,NA,1,1,NA,NA,1,1,1,2,NA,NA,NA,4,2.5,NA,NA,NA,NA,NA,RO32,RO32-4
2013,RO,106785,2,2013,10,13084,8653,0,0,NA,NA,NA,NA,NA,NA,NA,0,177,0,0,0,NA,0,NA,0,110,0,NA,4321,NA,NA,3,NA,2,1,1,1,1,3,2,3,3,151.37,2,NA,2,2,2,2,1,1,3,2,1,NA,67.28,22.43,NA,3,3,3,2,2,2,NA,2,2,NA,NA,NA,2,NA,2,2,NA,5,2.8,NA,NA,NA,NA,NA,RO32,RO32-3
2013,RO,106801,2,2013,30,16774,14824,0,0,NA,NA,NA,NA,NA,NA,NA,0,167,0,0,0,NA,0,NA,0,26,0,NA,1924,NA,NA,2,NA,2,2,1,1,1,1,1,2,1,291.53,2,NA,2,2,2,1,4,3,1,1,2,190.61,89.7,459.71,NA,1,1,3,2,NA,NA,1,1,NA,NA,NA,1,1,NA,2,2,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-2
2013,RO,106803,2,2013,30,20122,16405,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,36,0,NA,3680,NA,NA,3,NA,2,1,2,1,1,3,2,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,78.49,44.85,NA,3,3,3,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,5,2.8,NA,NA,NA,NA,NA,RO32,RO32-2
2013,RO,106804,2,2013,21,24792,20861,0,0,NA,NA,NA,NA,NA,NA,NA,0,162,0,0,0,NA,0,NA,0,0,0,NA,3931,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,3,2,1,NA,78.49,22.43,NA,3,1,2,NA,NA,NA,2,NA,2,NA,2,NA,2,3,2,NA,NA,5,2.8,NA,NA,NA,NA,NA,RO32,RO32-2
2013,RO,106809,2,2013,25,14101,11975,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,21,0,NA,2106,NA,NA,3,NA,2,1,2,1,1,3,2,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,67.28,44.85,NA,1,1,3,NA,NA,2,NA,2,NA,NA,2,NA,NA,3,2,NA,NA,5,2.8,NA,NA,NA,NA,NA,RO32,RO32-3
2013,RO,106817,2,2013,12,16924,14544,0,0,NA,NA,NA,NA,NA,NA,NA,0,162,0,0,0,NA,0,NA,0,68,0,NA,2312,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,3,2,1,NA,78.49,22.43,NA,1,1,2,2,2,2,2,2,NA,NA,NA,NA,2,NA,2,NA,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-3
2013,RO,106818,2,2013,30,19436,17312,0,0,NA,NA,NA,NA,NA,NA,NA,0,121,0,0,0,NA,0,NA,0,2124,0,NA,0,NA,NA,3,NA,2,1,2,1,1,3,1,3,3,252.28,2,NA,2,2,2,2,1,1,3,2,1,NA,67.28,44.85,NA,3,1,3,2,NA,NA,2,NA,2,NA,2,NA,2,3,NA,2,NA,5,2.8,NA,NA,NA,NA,NA,RO32,RO32-1
2013,RO,106827,2,2013,27,14564,11971,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,2594,NA,NA,3,NA,2,1,2,1,1,1,1,2,1,291.53,1,NA,2,1,2,1,4,3,1,1,1,190.61,358.8,78.49,NA,1,1,2,2,NA,1,NA,NA,NA,NA,1,NA,1,NA,2,2,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-3
2013,RO,106848,2,2013,22,24711,20216,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,61,0,NA,4434,NA,NA,3,NA,2,1,2,1,1,3,2,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,67.28,44.85,NA,3,1,3,2,NA,2,NA,2,2,NA,NA,NA,2,3,2,2,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-5
2013,RO,106858,2,2013,20,15771,14633,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,6,0,NA,1132,NA,2,3,NA,2,2,2,1,1,1,1,2,2,291.53,1,NA,1,1,2,2,4,3,2,2,2,190.61,89.7,78.49,NA,1,1,3,2,NA,NA,NA,NA,1,NA,1,1,1,2,NA,2,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-2
2013,RO,106874,2,2013,20,11874,10222,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,359,0,NA,1293,NA,NA,3,NA,2,1,2,1,1,3,1,3,3,252.28,2,NA,2,2,2,2,1,1,3,2,1,NA,78.49,44.85,NA,1,1,2,2,NA,NA,2,NA,2,NA,NA,NA,NA,3,2,2,NA,5,2.4,NA,NA,NA,NA,NA,RO32,RO32-1
2013,RO,106879,2,2013,35,7824,6366,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,14,0,NA,1444,NA,2,3,NA,1,2,1,1,1,2,1,2,1,532.59,2,NA,2,1,2,1,3,3,1,1,2,NA,89.7,459.71,NA,1,1,3,NA,2,1,NA,NA,1,NA,NA,NA,1,2,2,NA,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-4
2013,RO,106885,2,2013,10,19501,16885,0,0,NA,NA,NA,NA,NA,NA,NA,0,297,0,0,0,NA,0,NA,0,62,0,NA,2554,NA,NA,3,NA,2,1,2,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,67.28,22.43,NA,1,3,3,2,2,NA,NA,2,2,NA,2,NA,NA,NA,NA,2,NA,5,2.8,NA,NA,NA,NA,NA,RO32,RO32-1
2013,RO,106886,2,2013,30,8836,7406,0,0,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,0,NA,0,NA,0,1429,0,NA,0,NA,NA,3,NA,2,1,1,1,1,1,1,2,1,308.34,2,NA,1,1,2,1,4,1,1,1,1,358.8,190.61,78.49,NA,1,1,2,NA,NA,NA,NA,1,1,NA,1,1,NA,2,2,2,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-3
2013,RO,106894,2,2013,6,18156,16944,0,0,NA,NA,NA,NA,NA,NA,NA,0,246,0,0,0,NA,0,NA,0,10,0,NA,1203,NA,NA,3,NA,2,1,2,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,78.49,44.85,NA,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-2
2013,RO,106916,2,2013,10,8790,6853,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,23,0,NA,1914,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,3,2,1,NA,67.28,22.43,NA,3,3,3,2,2,NA,NA,NA,2,NA,NA,2,NA,NA,2,2,NA,5,2.4,NA,NA,NA,NA,NA,RO32,RO32-2
2013,RO,106923,2,2013,30,16658,12832,0,0,NA,NA,NA,NA,NA,NA,NA,0,229,0,0,0,NA,0,NA,0,21,0,NA,3805,NA,2,2,NA,2,2,2,1,1,1,1,2,1,291.53,2,NA,1,1,2,2,3,1,1,1,2,190.61,358.8,269.1,NA,1,1,2,2,NA,1,NA,1,1,NA,NA,NA,NA,NA,2,2,NA,5,2.8,NA,NA,NA,NA,NA,RO32,RO32-1
2013,RO,106931,2,2013,30,11501,11289,0,0,NA,NA,NA,NA,NA,NA,NA,0,174,0,0,0,NA,0,NA,0,20,0,NA,192,NA,NA,2,NA,2,2,2,1,1,2,1,1,1,291.53,1,NA,2,2,2,2,4,1,2,1,2,NA,89.7,269.1,NA,1,1,3,2,2,NA,1,1,1,NA,NA,NA,1,2,2,NA,NA,5,2.8,NA,NA,NA,NA,NA,RO32,RO32-4
2013,RO,106957,2,2013,20,10272,5203,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,239,0,NA,4830,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,3,2,1,NA,67.28,22.43,NA,1,3,2,NA,NA,2,2,2,2,NA,NA,2,2,3,NA,2,NA,5,2.8,NA,NA,NA,NA,NA,RO32,RO32-3
2013,RO,107000,2,2013,25,9810,7557,0,0,NA,NA,NA,NA,NA,NA,NA,0,90,0,0,0,NA,0,NA,0,56,0,NA,2196,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,3,2,1,NA,78.49,44.85,NA,3,1,3,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-3
2013,RO,107001,2,2013,12,18908,14450,0,0,NA,NA,NA,NA,NA,NA,NA,0,70,0,0,0,NA,0,NA,0,24,0,NA,4434,NA,2,2,NA,2,2,2,1,1,1,1,2,2,308.34,2,NA,2,2,2,2,4,3,1,2,2,NA,190.61,269.1,NA,1,1,3,2,NA,1,1,1,NA,NA,1,NA,NA,2,2,NA,NA,5,2.8,NA,NA,NA,NA,NA,RO32,RO32-5
2013,RO,107011,2,2013,60,12790,10792,0,0,NA,NA,NA,NA,NA,NA,NA,0,125,0,0,0,NA,0,NA,0,67,0,NA,1931,NA,NA,3,NA,2,1,2,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,78.49,22.43,NA,1,1,2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-2
2013,RO,107012,2,2013,20,11245,11223,0,0,NA,NA,NA,NA,NA,NA,NA,0,1380,0,0,0,NA,0,NA,0,0,0,NA,22,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,78.49,44.85,NA,3,1,3,2,NA,2,NA,NA,NA,NA,2,NA,2,NA,2,2,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-3
2013,RO,107019,2,2013,27,15910,10773,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,107,0,NA,5030,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,252.28,2,NA,2,2,2,2,1,1,3,2,1,NA,78.49,22.43,NA,1,3,2,2,2,NA,NA,NA,2,NA,2,2,NA,NA,2,2,NA,5,2.8,NA,NA,NA,NA,NA,RO32,RO32-3
2013,RO,107025,2,2013,10,26197,21733,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,56,0,NA,4408,NA,NA,3,NA,2,1,2,1,1,3,1,3,3,252.28,2,NA,2,2,2,2,1,1,3,2,1,NA,67.28,22.43,NA,3,3,2,NA,2,2,2,NA,NA,NA,NA,NA,2,3,NA,NA,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-1
2013,RO,107030,2,2013,25,12072,10918,0,0,NA,NA,NA,NA,NA,NA,NA,0,2306,0,0,0,NA,0,NA,0,95,0,NA,1059,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,78.49,22.43,NA,1,3,2,2,2,NA,2,2,2,NA,2,2,2,3,2,2,NA,5,2.4,NA,NA,NA,NA,NA,RO32,RO32-2
2013,RO,107092,2,2013,45,21707,17464,0,0,NA,NA,NA,NA,NA,NA,NA,0,124,0,0,0,NA,0,NA,0,23,0,NA,4219,NA,NA,3,NA,2,1,2,1,1,3,2,3,3,151.37,2,NA,2,2,2,2,1,1,3,2,1,NA,78.49,44.85,NA,3,1,3,2,2,2,2,2,2,NA,2,2,NA,3,2,2,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-2
2013,RO,107126,2,2013,35,9086,7224,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,32,0,NA,1830,NA,NA,3,NA,1,2,2,3,1,3,1,2,3,728.81,2,NA,2,2,2,1,4,1,4,2,1,NA,44.85,24.67,NA,3,3,2,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-3
2013,RO,107153,2,2013,25,8909,8526,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,9,0,NA,374,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,3,2,1,NA,78.49,22.43,NA,3,1,3,2,NA,2,2,NA,2,NA,2,2,2,NA,2,2,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-4
2013,RO,107156,2,2013,11,15167,10990,0,0,NA,NA,NA,NA,NA,NA,NA,0,286,0,0,0,NA,0,NA,0,123,0,NA,4054,NA,NA,3,NA,2,1,1,1,1,3,2,3,3,151.37,2,NA,2,2,2,2,1,1,3,2,1,NA,67.28,44.85,NA,1,3,2,NA,NA,2,2,NA,NA,NA,NA,2,2,3,NA,2,NA,5,2.8,NA,NA,NA,NA,NA,RO32,RO32-5
2013,RO,107171,2,2013,20,6958,6469,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,25,0,NA,465,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,3,2,1,NA,78.49,22.43,NA,1,3,3,2,NA,NA,NA,2,NA,NA,NA,2,2,3,2,NA,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-4
2013,RO,107174,2,2013,10,14046,9613,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,418,0,NA,4015,NA,NA,3,NA,2,1,1,1,1,3,2,3,3,252.28,2,NA,2,2,2,2,1,1,3,2,1,NA,78.49,22.43,NA,1,1,2,NA,2,2,NA,NA,2,NA,2,2,2,NA,2,2,NA,5,2.8,NA,NA,NA,NA,NA,RO32,RO32-3
2013,RO,107179,2,2013,15,14543,12944,0,0,NA,NA,NA,NA,NA,NA,NA,0,63,0,0,0,NA,0,NA,0,28,0,NA,1572,NA,2,3,NA,1,1,2,1,1,3,1,1,3,112.13,2,1,2,2,2,2,1,5,4,2,1,NA,51.58,33.64,NA,1,1,2,NA,2,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-1
2013,RO,107180,NA,2013,11,12725,10905,0,0,NA,NA,NA,NA,NA,NA,NA,0,205,0,0,0,NA,0,NA,0,54,0,NA,1766,NA,NA,3,NA,2,1,1,1,1,3,2,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,78.49,44.85,NA,3,1,3,NA,2,NA,NA,2,2,NA,2,2,2,3,NA,NA,NA,5,2.4,NA,NA,NA,NA,NA,RO32,RO32-1
2013,RO,107181,2,2013,20,13510,11304,0,0,NA,NA,NA,NA,NA,NA,NA,0,178,0,0,0,NA,0,NA,0,18,0,NA,2188,NA,NA,3,NA,2,1,2,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,3,2,1,NA,67.28,22.43,NA,3,1,3,2,2,2,2,2,2,NA,2,NA,2,3,NA,2,NA,5,2.8,NA,NA,NA,NA,NA,RO32,RO32-1
2013,RO,107184,2,2013,10,18234,14562,0,0,NA,NA,NA,NA,NA,NA,NA,0,216,0,0,0,NA,0,NA,0,30,0,NA,3642,NA,NA,2,NA,2,2,2,1,1,1,1,2,1,291.53,1,NA,1,1,2,2,4,3,1,1,2,NA,190.61,78.49,NA,1,1,2,2,2,1,1,NA,NA,NA,1,NA,NA,2,2,2,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-2
2013,RO,107191,2,2013,15,15343,14038,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,123,0,NA,1181,NA,3,2,NA,1,2,2,1,1,1,1,1,2,291.53,2,NA,2,2,2,2,4,3,1,2,2,NA,190.61,269.1,NA,1,1,2,NA,NA,1,NA,NA,1,NA,NA,1,NA,2,2,NA,NA,5,2.8,NA,NA,NA,NA,NA,RO32,RO32-5
2013,RO,107199,2,2013,30,8986,8357,0,0,NA,NA,NA,NA,NA,NA,NA,0,166,0,0,0,NA,0,NA,0,11,0,NA,619,NA,NA,3,NA,2,1,2,1,1,3,2,3,3,252.28,2,NA,2,2,2,2,1,1,3,2,1,NA,67.28,22.43,NA,1,3,3,2,NA,NA,2,2,NA,NA,2,NA,2,NA,2,NA,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-2
2013,RO,107212,2,2013,25,12346,7955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,4391,NA,3,2,NA,2,1,2,1,1,1,1,2,1,291.53,1,NA,2,1,2,2,4,3,1,1,2,358.8,89.7,459.71,NA,1,1,3,2,NA,NA,1,NA,NA,NA,1,NA,NA,2,2,NA,NA,5,2.8,NA,NA,NA,NA,NA,RO32,RO32-2
2013,RO,107228,2,2013,12,15646,13324,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,78,0,NA,2244,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,252.28,2,NA,2,2,2,2,1,1,2,2,1,NA,67.28,22.43,NA,1,1,2,NA,2,2,NA,NA,2,NA,NA,2,2,NA,2,2,NA,5,2.8,NA,NA,NA,NA,NA,RO32,RO32-1
2013,RO,107242,2,2013,18,18101,16962,0,0,NA,NA,NA,NA,NA,NA,NA,0,138,0,0,0,NA,0,NA,0,17,0,NA,1123,NA,NA,2,NA,2,2,2,1,1,2,1,2,1,291.53,1,NA,2,1,2,2,4,3,1,2,2,190.61,89.7,269.1,NA,1,1,3,NA,NA,1,1,NA,1,NA,1,NA,1,NA,2,2,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-3
2013,RO,107265,2,2013,24,10011,8587,0,0,NA,NA,NA,NA,NA,NA,NA,0,124,0,0,0,NA,0,NA,0,17,0,NA,1407,NA,NA,3,NA,2,1,2,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,67.28,22.43,NA,3,3,3,NA,NA,2,2,2,NA,NA,2,NA,2,3,2,NA,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-3
2013,RO,107272,2,2013,18,13509,11485,0,0,NA,NA,NA,NA,NA,NA,NA,0,12,0,0,0,NA,0,NA,0,17,0,NA,2008,NA,NA,1,NA,1,1,2,1,1,2,2,1,1,728.81,2,NA,2,2,2,2,4,1,2,1,1,NA,67.28,22.43,NA,3,1,2,NA,NA,NA,1,3,NA,NA,NA,NA,3,NA,NA,2,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-5
2013,RO,107291,2,2013,10,8557,7671,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,73,0,NA,812,NA,2,2,NA,2,2,2,1,1,2,1,1,1,532.59,2,NA,2,1,2,2,4,3,1,1,2,358.8,358.8,78.49,NA,1,1,2,2,2,NA,1,NA,1,NA,NA,1,1,2,2,2,NA,5,3,NA,NA,NA,NA,NA,RO32,RO32-3
2013,RO,107298,2,2013,30,13060,10022,0,0,NA,NA,NA,NA,NA,NA,NA,0,453,0,0,0,NA,0,NA,0,69,0,NA,2969,NA,NA,3,NA,2,1,2,1,1,3,2,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,78.49,22.43,NA,1,1,2,NA,2,NA,NA,2,NA,NA,2,2,2,3,2,NA,NA,6,3.3,NA,NA,NA,NA,NA,RO32,RO32-5
2013,RO,107323,2,2013,15,23426,21737,0,0,NA,NA,NA,NA,NA,NA,NA,0,310,0,0,0,NA,0,NA,0,25,0,NA,1664,NA,NA,3,NA,2,1,2,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,78.49,44.85,NA,1,3,3,NA,NA,NA,NA,2,NA,NA,NA,NA,2,3,NA,2,NA,7,3.6,NA,NA,NA,NA,NA,RO32,RO32-2
2013,RO,107331,2,2013,12,8022,6415,0,0,NA,NA,NA,NA,NA,NA,NA,0,141,0,0,0,NA,0,NA,0,47,0,NA,1560,NA,NA,3,NA,2,2,2,1,1,2,1,1,2,291.53,2,NA,1,1,2,2,4,1,2,1,2,NA,89.7,78.49,NA,1,1,2,NA,2,NA,1,NA,NA,NA,NA,NA,NA,2,NA,2,NA,7,3.6,NA,NA,NA,NA,NA,RO32,RO32-1
2013,RO,107335,2,2013,30,17577,16476,0,0,NA,NA,NA,NA,NA,NA,NA,0,216,0,0,0,NA,0,NA,0,16,0,NA,1085,NA,NA,3,NA,2,1,2,1,1,3,1,3,3,252.28,2,NA,2,2,2,2,1,1,2,2,1,NA,78.49,44.85,NA,1,3,3,NA,NA,NA,2,NA,2,NA,2,NA,2,NA,NA,2,NA,7,3.6,NA,NA,NA,NA,NA,RO32,RO32-3
2013,RO,107341,2,2013,6,19940,18471,0,0,NA,NA,NA,NA,NA,NA,NA,0,225,0,0,0,NA,0,NA,0,21,0,NA,1447,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,78.49,44.85,NA,1,1,3,2,2,NA,2,2,2,NA,2,2,NA,3,2,2,NA,7,3.6,NA,NA,NA,NA,NA,RO32,RO32-4
2013,RO,107358,2,2013,25,13171,11921,0,0,NA,NA,NA,NA,NA,NA,NA,0,250,0,0,0,NA,0,NA,0,37,0,NA,1212,NA,NA,3,NA,2,1,2,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,67.28,22.43,NA,1,1,2,2,2,2,2,2,NA,NA,2,2,2,3,2,NA,NA,7,3.6,NA,NA,NA,NA,NA,RO32,RO32-2
2013,RO,107381,2,2013,40,14447,11966,0,0,NA,NA,NA,NA,NA,NA,NA,0,115,0,0,0,NA,0,NA,0,120,0,NA,2361,NA,NA,3,NA,2,1,1,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,78.49,22.43,NA,3,1,2,2,2,NA,2,2,2,NA,NA,2,NA,3,NA,NA,NA,8,4.3,NA,NA,NA,NA,NA,RO32,RO32-1
2013,RO,107391,2,2013,20,21303,18798,0,0,NA,NA,NA,NA,NA,NA,NA,0,106,0,0,0,NA,0,NA,0,122,0,NA,2384,NA,NA,3,NA,2,1,2,1,1,3,2,3,3,252.28,2,NA,2,2,2,2,1,1,2,2,1,NA,67.28,22.43,NA,1,1,3,2,2,NA,2,2,NA,NA,2,NA,2,3,2,NA,NA,8,4.3,NA,NA,NA,NA,NA,RO32,RO32-5
2013,RO,107393,2,2013,15,22254,19599,0,0,NA,NA,NA,NA,NA,NA,NA,0,97,0,0,0,NA,0,NA,0,129,0,NA,2526,NA,NA,3,NA,2,1,2,1,1,3,1,3,3,151.37,2,NA,2,2,2,2,1,1,2,2,1,NA,67.28,44.85,NA,3,1,3,NA,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,NA,8,4.3,NA,NA,NA,NA,NA,RO32,RO32-2
2013,RO,107404,2,2013,10,3339,1426,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,409,0,NA,1505,NA,NA,3,NA,2,2,1,1,1,2,1,1,2,291.53,1,NA,2,1,2,2,4,3,1,2,2,NA,89.7,269.1,NA,1,1,2,2,NA,1,1,1,NA,NA,1,1,NA,2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,RO41,RO41-2
2013,RO,107459,2,2013,30,1521,1485,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,35,0,NA,1,NA,NA,3,NA,1,1,2,1,1,1,1,3,1,728.81,1,2,2,2,2,2,4,1,3,2,1,NA,78.49,107.64,NA,1,1,2,NA,2,3,NA,NA,NA,2,NA,NA,NA,3,NA,NA,NA,1,1,NA,NA,NA,NA,NA,RO41,RO41-3
2013,RO,107518,2,2013,20,1039,699,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,101,0,0,NA,0,NA,0,341,0,NA,0,NA,NA,2,NA,1,1,2,1,1,1,1,2,3,308.34,2,NA,2,2,2,2,1,5,3,2,1,NA,22.43,78.49,NA,1,1,2,NA,NA,NA,2,3,NA,NA,3,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,RO41,RO41-1
2013,RO,107547,2,2013,15,889,592,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,19,0,NA,277,NA,NA,3,NA,2,1,2,1,1,1,1,3,2,1.12,1,1,2,1,2,2,4,5,3,1,1,NA,179.4,56.06,NA,3,3,2,NA,2,3,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,RO41,RO41-3
2013,RO,107551,2,2013,20,3016,2681,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,336,0,NA,0,NA,NA,3,NA,1,1,1,1,1,1,1,3,4,560.63,3,NA,2,1,2,1,4,1,2,2,1,NA,224.25,100.91,NA,1,1,1,NA,1,NA,1,1,1,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,RO41,RO41-4
2013,RO,107559,2,2013,30,2980,1156,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,167,0,0,NA,0,NA,0,1824,0,NA,0,NA,NA,3,NA,2,1,1,1,1,1,1,1,4,644.72,3,NA,2,1,1,2,4,1,4,2,1,NA,134.55,123.34,NA,1,3,2,1,NA,1,1,NA,1,NA,1,1,1,3,1,1,NA,1,1,NA,NA,NA,NA,NA,RO41,RO41-5
2013,RO,107562,2,2013,20,1969,1942,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,27,0,NA,0,NA,NA,3,NA,1,1,2,1,1,1,1,1,4,728.81,3,NA,2,2,2,2,4,2,4,2,1,NA,313.95,123.34,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,3,NA,1,NA,1,1,NA,NA,NA,NA,NA,RO41,RO41-4
