HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY100N,HY145N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY090G,HY100G,HY110G,HY120G,HY130G,HY140G,HS010,HS020,HS030,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH030,HH040,HH050,HH060,HH061,HH070,HH080,HH090,HX040,HX050,HX090,HX080,HX060,HX070,HX020,HX010,DB040,NR_ITW
2004,BE,83694,4,2004,33,11775,2937,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,49,NA,0,0,0,8838,2,2,NA,1,1,1,1,1,1,1,3,1,1200,1,NA,2,1,2,2,3,1,6,2,1,NA,NA,330,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,83697,3,2004,26,19399,19370,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,29,NA,2,NA,2,1,1,1,1,1,1,1,3,2500,1,NA,2,1,2,2,1,1,6,2,1,NA,1800,415,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-3
2004,BE,83705,3,2004,15,20211,13327,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,6884,NA,2,NA,1,1,1,1,1,2,2,1,5,3000,3,2,2,1,2,2,2,3,6,2,1,NA,NA,203.77,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-5
2004,BE,83725,3,2004,7,23762,20561,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,3201,1,1,2,2,1,1,1,1,1,1,1,1,NA,3,NA,1,2,2,2,1,1,4,2,1,NA,500,642.5,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,83740,4,2004,15,14761,14297,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,464,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,83771,4,2004,20,39683,33552,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,394,5737,2,2,2,2,1,1,1,1,1,1,1,3,1700,3,NA,2,1,2,1,1,1,5,2,1,NA,1500,785,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,83785,4,2004,14,49028,42664,1171,1171,NA,NA,NA,NA,NA,1171,0,0,0,0,325,NA,0,0,0,6364,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-1
2004,BE,83795,4,2004,15,27442,25333,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,2109,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,2,1.3,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,83809,4,2004,37,19849,19454,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,395,2,2,NA,1,1,2,1,1,1,1,1,4,1200,2,NA,2,2,2,2,1,1,6,2,2,NA,600,333.52,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-5
2004,BE,83810,3,2004,15,52423,46968,0,0,NA,NA,NA,NA,NA,0,832,0,0,0,0,NA,0,0,0,5455,NA,2,NA,1,1,1,1,1,3,1,1,4,2000,2,NA,2,2,2,1,4,3,4,2,1,NA,1000,468.46,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,83816,3,2004,14,19263,16420,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,2843,2,2,NA,1,1,1,1,1,2,1,2,5,3718,1,1,2,2,2,2,4,2,6,2,1,NA,625,785,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,83818,3,2004,15,172417,163662,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,8754,2,2,NA,2,1,1,1,1,1,1,1,5,1500,1,NA,2,2,1,2,2,3,6,2,1,NA,550,NA,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,83863,4,2004,22,0,-3310,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,3310,NA,NA,2,1,1,1,1,1,1,1,2,4,1700,2,1,2,1,1,2,3,1,6,2,1,NA,743,275,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,83867,4,2004,37,25345,22430,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,2916,2,2,NA,1,1,1,1,1,1,1,2,3,3000,3,NA,2,1,2,2,3,1,6,2,1,NA,1000,NA,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,83896,4,2004,21,81026,68863,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,6217,5946,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-3
2004,BE,83907,4,2004,20,44795,37220,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,7575,2,2,2,1,1,2,1,1,1,1,1,5,2500,3,NA,2,2,2,2,3,1,6,2,1,253.45,1150,668,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,83918,4,2004,29,16212,16208,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,5,2,2,2,1,1,1,1,1,1,1,1,4,8333,2,NA,2,2,2,2,1,1,6,2,1,NA,NA,824,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-5
2004,BE,83920,4,2004,13,12263,1166,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,11098,2,2,NA,1,1,1,1,1,1,1,1,5,1900,3,2,2,2,2,2,2,2,6,2,1,NA,1200,785,1,1,2,1.3,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,83924,4,2004,23,19354,13168,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,6185,NA,2,2,1,1,1,1,1,3,1,1,5,NA,1,NA,2,1,1,2,3,1,6,2,2,NA,NA,302.75,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,83931,4,2004,25,63973,43812,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,842,NA,0,0,0,20160,NA,2,NA,1,1,1,1,1,1,1,1,5,2000,2,NA,2,2,1,2,2,2,6,2,1,NA,500,683,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-1
2004,BE,83993,3,2004,11,61193,54940,0,0,NA,NA,NA,NA,NA,0,3550,0,0,0,2123,NA,0,0,0,6253,2,2,NA,1,1,2,1,1,1,1,1,4,NA,2,NA,2,2,2,2,1,1,6,2,1,400,750,775,1,2,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-5
2004,BE,83998,4,2004,47,36419,35947,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,472,2,2,NA,2,1,1,1,1,1,1,1,6,2500,3,NA,2,2,1,2,1,1,4,2,1,NA,NA,528.63,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-3
2004,BE,84023,4,2004,13,20795,11909,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,8885,NA,2,2,1,1,1,1,1,3,1,1,5,NA,3,NA,2,1,1,2,4,1,6,2,2,NA,650,696.58,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,84027,3,2004,30,31249,19053,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,12196,2,2,NA,2,1,1,1,1,1,1,1,3,NA,3,NA,2,2,2,2,3,1,6,2,1,NA,740,620,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,84033,4,2004,19,101496,48155,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,53341,NA,1,NA,1,1,2,1,1,1,1,1,5,2000,3,3,1,1,1,2,3,1,6,2,1,NA,500,500,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-1
2004,BE,84050,4,2004,24,43961,33987,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,9974,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-3
2004,BE,84077,4,2004,NA,17033,16984,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,49,1,2,2,1,1,1,1,1,1,1,1,3,1500,1,NA,2,2,2,2,2,1,6,2,2,NA,670,NA,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,84083,4,2004,30,54373,51958,0,0,NA,NA,NA,NA,NA,0,1092,22974,0,0,0,NA,0,0,0,2415,2,2,NA,1,1,2,1,1,1,1,1,6,2000,2,NA,1,1,2,2,2,1,6,1,1,NA,400,345,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,84085,4,2004,19,39695,25371,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,14324,1,2,2,1,1,1,1,1,1,1,1,5,4720,3,NA,1,2,2,2,2,1,6,2,1,250,NA,203.77,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,84087,3,2004,17,117819,101008,0,0,NA,NA,NA,NA,NA,0,11019,0,0,71337,0,NA,0,0,0,16811,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,84088,4,2004,40,13297,-5176,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,18474,NA,2,2,2,1,1,1,1,1,3,1,3,1250,1,1,2,1,1,2,1,2,6,2,1,600,2000,330,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-3
2004,BE,84104,4,2004,7,94847,82376,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,42,NA,0,0,0,12471,2,2,NA,1,1,1,1,1,1,1,3,6,NA,3,NA,2,1,1,2,1,1,4,2,1,NA,2500,353.29,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,84112,4,2004,41,69537,30000,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,25,NA,0,0,0,39537,2,2,NA,2,1,1,1,1,1,3,1,1,2500,2,NA,2,1,1,1,3,1,6,1,1,NA,500,165,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-5
2004,BE,84115,4,2004,33,105248,100645,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,4603,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,84127,4,2004,11,28725,26187,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,94,NA,0,0,0,2538,2,2,NA,1,2,1,1,1,1,1,1,5,2700,1,NA,2,1,2,2,2,1,6,2,1,250,NA,205,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-3
2004,BE,84132,4,2004,20,46374,38643,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,7732,NA,2,NA,1,1,2,1,1,1,1,2,5,1500,2,NA,2,1,2,2,1,2,6,2,2,NA,500,411,1,1,2,1.3,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,84144,4,2004,18,18388,16243,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,117,NA,0,0,0,2146,2,2,NA,1,1,1,1,1,1,1,1,3,5000,1,NA,2,1,2,2,1,1,6,2,1,NA,NA,274.16,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,84149,4,2004,13,58248,55067,0,0,NA,NA,NA,NA,NA,0,2920,0,0,18905,0,NA,0,0,0,3181,2,2,2,2,1,1,1,1,3,1,1,4,4000,3,NA,2,2,2,2,1,1,6,2,1,540,700,975.58,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,84160,4,2004,15,17372,17335,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,62,NA,0,0,0,38,2,2,2,1,1,2,1,3,1,3,1,4,1000,3,3,2,2,2,2,1,1,5,2,1,540,694,365,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-3
2004,BE,84165,4,2004,8,19967,17485,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,2481,2,2,2,1,1,2,1,1,1,1,3,5,4000,2,NA,2,2,2,2,1,2,6,2,1,NA,650,546,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,84169,4,2004,51,33565,26824,0,0,NA,NA,NA,NA,NA,0,6276,0,0,2769,0,NA,0,0,0,6741,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,2,1.3,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,84176,4,2004,25,29754,24444,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,5311,NA,2,NA,1,1,1,1,1,1,1,1,2,1200,3,NA,2,2,2,2,1,1,5,2,1,NA,NA,516,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,84177,4,2004,20,43529,43500,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,29,2,2,NA,1,1,1,1,1,1,1,1,5,1900,3,NA,2,1,1,2,2,4,6,2,1,1300,NA,642.5,1,1,2,1.5,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,84185,3,2004,15,44901,26664,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,18237,2,2,NA,NA,1,1,1,1,1,1,1,4,NA,3,NA,2,2,2,2,3,1,6,2,1,NA,750,516,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,84191,3,2004,30,33738,18317,0,0,NA,NA,NA,NA,NA,0,558,0,0,0,0,NA,0,0,0,15421,2,2,NA,1,1,1,1,1,1,1,1,6,7000,1,NA,2,1,2,2,3,1,6,2,1,NA,500,330,1,1,3,2,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,84226,3,2004,12,46072,44238,0,0,NA,NA,NA,NA,NA,0,687,0,0,0,54,NA,0,0,0,1834,NA,2,NA,1,1,2,1,1,1,2,1,3,2600,3,NA,2,2,1,2,1,3,4,1,1,NA,NA,165,1,1,3,2,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,84240,4,2004,22,52453,43180,8036,8036,NA,NA,NA,NA,NA,8036,0,0,0,0,419,NA,0,0,0,9274,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,3,2,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,84265,4,2004,48,31395,16728,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,22,NA,0,0,0,14668,NA,2,2,1,1,1,1,1,1,3,1,1,1100,3,NA,1,2,2,2,2,1,6,2,1,NA,3000,NA,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,84283,4,2004,22,37276,21392,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,45,NA,0,0,0,15884,NA,2,NA,1,1,1,3,3,3,1,1,3,1055,1,2,2,2,2,2,2,1,6,2,1,NA,500,253,1,1,3,2,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,84286,4,2004,13,29893,15143,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,14750,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,84297,4,2004,7,99601,70796,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,27,NA,0,0,0,28805,2,NA,NA,2,1,1,1,1,1,1,1,5,1250,3,NA,1,2,2,2,2,2,5,2,1,NA,500,80,1,1,3,2,NA,NA,NA,NA,NA,NA,BE34,BE34-1
2004,BE,84313,3,2004,22,42046,31029,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,2924,NA,0,0,0,11017,NA,2,2,1,1,1,1,1,1,1,1,2,1611,3,NA,2,2,2,2,1,1,6,2,1,NA,NA,211,1,1,3,2,NA,NA,NA,NA,NA,NA,BE34,BE34-5
2004,BE,84318,4,2004,17,32156,12923,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,211,NA,0,0,0,19233,2,2,2,1,1,1,1,1,1,1,1,5,NA,2,NA,2,1,2,2,2,1,6,1,1,NA,850,721.3,1,1,3,2,NA,NA,NA,NA,NA,NA,BE34,BE34-5
2004,BE,84319,4,2004,32,43532,34077,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,169,NA,0,0,0,9455,NA,2,NA,1,1,1,1,1,1,1,3,5,2500,3,NA,2,1,1,2,1,1,4,2,1,500,900,300,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE34,BE34-3
2004,BE,84320,4,2004,9,37158,24776,0,0,NA,NA,NA,NA,NA,0,6176,0,0,0,0,NA,0,0,0,12382,NA,2,NA,1,1,1,1,1,3,3,3,6,1611,3,NA,2,2,2,2,1,1,6,2,1,NA,750,775,1,1,3,2,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,84325,4,2004,21,42944,39024,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,30,NA,0,0,0,3919,NA,2,NA,1,1,1,1,1,1,1,1,1,2000,1,NA,2,2,2,2,3,2,5,2,1,NA,NA,415,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE34,BE34-1
2004,BE,84341,4,2004,16,50176,45582,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,122,NA,0,0,0,4594,2,2,NA,1,1,1,1,1,3,1,1,6,4000,3,NA,2,1,2,2,1,1,6,2,1,NA,NA,775,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,84351,3,2004,23,51938,43202,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,8736,2,2,NA,1,1,2,1,1,1,2,1,3,1900,3,NA,2,2,2,2,1,1,6,2,2,NA,550,979.61,1,1,3,2,NA,NA,NA,NA,NA,NA,BE34,BE34-1
2004,BE,84369,4,2004,10,26099,20558,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,131,NA,0,0,0,5541,NA,2,NA,1,1,1,1,1,1,1,1,6,1200,3,NA,1,1,2,2,1,1,6,2,1,NA,3000,775,1,1,3,2,NA,NA,NA,NA,NA,NA,BE34,BE34-1
2004,BE,84409,3,2004,15,50063,37014,3751,3751,NA,NA,NA,NA,NA,3751,0,0,0,0,196,NA,0,0,0,13049,NA,2,2,2,1,2,1,1,1,1,1,1,1100,3,NA,2,1,1,2,3,1,6,2,1,NA,NA,546,1,1,3,2,NA,NA,NA,NA,NA,NA,BE34,BE34-3
2004,BE,84411,3,2004,10,22410,2741,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,19669,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE34,BE34-1
2004,BE,84428,4,2004,25,11606,4760,0,0,NA,NA,NA,NA,NA,0,120,0,0,0,168,NA,0,0,0,6846,NA,2,2,1,1,1,1,1,1,1,1,3,1100,1,2,2,2,2,2,3,2,2,2,1,250,1000,627,1,1,3,2,NA,NA,NA,NA,NA,NA,BE34,BE34-3
2004,BE,84429,3,2004,30,31900,20876,0,0,NA,NA,NA,NA,NA,0,1761,0,0,0,0,NA,0,0,0,11024,NA,2,2,1,1,1,1,1,1,1,1,4,4000,3,NA,2,2,2,2,1,1,4,2,1,NA,900,528.63,1,2,3,1.8,NA,NA,NA,NA,NA,NA,BE34,BE34-3
2004,BE,84449,3,2004,37,19142,19126,2881,2881,NA,NA,NA,NA,NA,2881,0,0,0,0,894,NA,0,0,0,16,NA,2,NA,1,1,1,1,1,2,1,1,5,3000,2,NA,2,2,2,2,2,1,6,2,2,250,1500,165,1,1,3,2,NA,NA,NA,NA,NA,NA,BE34,BE34-5
2004,BE,84450,4,2004,40,11485,-8407,0,0,NA,NA,NA,NA,NA,0,1124,0,0,0,0,NA,0,0,0,19892,NA,NA,NA,1,1,1,1,1,1,1,3,4,1300,1,NA,2,1,2,2,3,2,6,2,1,NA,NA,211,1,2,3,2,NA,NA,NA,NA,NA,NA,BE34,BE34-3
2004,BE,84451,4,2004,27,49021,36269,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,12752,2,2,NA,1,1,2,1,1,1,1,2,4,2500,3,NA,2,2,2,2,1,1,6,2,1,500,3000,211,1,1,3,2,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,84460,3,2004,20,18508,18506,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,128,NA,0,0,0,2,2,2,NA,1,1,1,1,1,1,1,1,5,1500,3,NA,2,1,2,2,2,1,6,2,1,NA,2000,470,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,84475,3,2004,47,53659,41487,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,12172,NA,2,NA,1,1,1,1,1,1,1,1,3,NA,1,NA,2,2,2,2,1,2,4,1,1,NA,550,275,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,84488,4,2004,24,118160,108156,0,0,NA,NA,NA,NA,NA,0,3209,0,0,0,0,NA,0,0,0,10005,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,84491,4,2004,9,28029,20050,0,0,NA,NA,NA,NA,NA,0,1941,0,0,0,0,NA,0,0,0,7978,2,2,NA,1,1,1,1,1,1,1,1,6,1250,3,NA,2,1,2,1,1,2,6,1,1,NA,NA,420,1,1,3,1.8,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,84501,4,2004,15,25219,24390,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,829,NA,2,NA,2,1,1,1,1,1,3,1,6,900,3,NA,2,2,1,2,3,1,5,2,1,650,3000,353.29,1,1,3,1.6,NA,NA,NA,NA,NA,NA,BE34,BE34-3
2004,BE,84508,4,2004,11,126159,116282,0,0,NA,NA,NA,NA,NA,0,4627,0,0,0,0,NA,0,0,0,9876,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,4,2.1,NA,NA,NA,NA,NA,NA,BE34,BE34-3
2004,BE,84536,4,2004,19,12972,12885,0,0,NA,NA,NA,NA,NA,0,451,0,0,0,14,NA,0,0,0,86,2,1,NA,1,1,1,3,1,1,1,1,5,800,3,NA,1,2,2,1,3,1,6,2,1,NA,1000,298.85,1,1,4,2.1,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,84554,3,2004,17,26013,19352,0,0,NA,NA,NA,NA,NA,0,2035,0,0,0,0,NA,0,0,0,6661,NA,2,NA,2,1,1,1,1,1,1,3,5,2000,2,NA,2,2,2,2,3,1,4,1,1,NA,750,299.5,1,1,4,2.5,NA,NA,NA,NA,NA,NA,BE34,BE34-2
2004,BE,84555,4,2004,13,14703,14620,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,69,NA,0,0,0,82,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,4,2.5,NA,NA,NA,NA,NA,NA,BE34,BE34-5
2004,BE,84558,4,2004,31,82281,56902,0,0,NA,NA,NA,NA,NA,0,7023,0,0,0,0,NA,0,0,0,25379,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,4,2.5,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,84566,4,2004,10,55620,43435,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,27,NA,0,0,0,12185,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,4,2.1,NA,NA,NA,NA,NA,NA,BE34,BE34-3
2004,BE,84571,4,2004,12,114073,110157,0,0,NA,NA,NA,NA,NA,0,15465,0,0,10889,0,NA,0,0,0,3916,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,4,2.1,NA,NA,NA,NA,NA,NA,BE34,BE34-5
2004,BE,84578,4,2004,17,61713,57568,0,0,NA,NA,NA,NA,NA,0,7548,0,0,0,2709,NA,0,0,0,4144,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,4,2.1,NA,NA,NA,NA,NA,NA,BE34,BE34-5
2004,BE,84581,3,2004,11,14518,9783,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,4735,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,4,2.1,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,84584,4,2004,20,66386,59594,0,0,NA,NA,NA,NA,NA,0,1434,0,0,0,0,NA,0,0,0,6793,NA,2,NA,1,1,1,1,1,3,3,1,4,2500,3,NA,2,2,2,2,2,1,4,1,1,NA,NA,NA,1,1,4,2.3,NA,NA,NA,NA,NA,NA,BE34,BE34-3
2004,BE,84589,3,2004,20,99102,74255,0,0,NA,NA,NA,NA,NA,0,11408,0,0,8032,0,NA,0,0,0,24847,2,2,NA,1,1,1,1,1,1,1,1,5,1611,3,NA,1,2,2,2,1,2,6,2,1,NA,750,877,1,1,4,2.5,NA,NA,NA,NA,NA,NA,BE34,BE34-4
2004,BE,84634,4,2004,14,45109,26653,0,0,NA,NA,NA,NA,NA,0,1262,0,0,0,38,NA,0,0,0,18456,NA,2,NA,1,1,1,1,1,1,1,1,5,1200,3,NA,2,1,2,2,1,1,5,2,1,400,868,775,1,1,4,2.5,NA,NA,NA,NA,NA,NA,BE34,BE34-3
2004,BE,84642,3,2004,14,77345,74805,0,0,NA,NA,NA,NA,NA,0,967,0,0,0,0,NA,0,0,0,2540,2,2,NA,2,1,2,1,1,1,1,1,5,2000,3,NA,2,1,2,2,2,1,6,1,1,NA,500,328,1,1,4,2.5,NA,NA,NA,NA,NA,NA,BE34,BE34-2
