HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY170N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HY170G,HS010,HS011,HS020,HS021,HS030,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH021,HH030,HH040,HH050,HH060,HH061,HH070,HH071,HH080,HH081,HH090,HH091,HA010,HA020,HA030,HA040,HA050,HA060,HA070,HX040,HX050,HX090,HX080,HX060,HX070,HX120,HX010,R_HA030,R_HA040,R_HA050,R_HA060,R_HA070,DB040,NR_ITW
2010,BE,64382,1,2010,17,13037,12884,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,153,NA,NA,3,NA,2,NA,NA,1,1,1,1,1,1,1,1,2,1400,3,NA,2,2,2,1,3,NA,3,5,2,2,NA,NA,471.5,0,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-3
2010,BE,64399,3,2010,14,65408,72962,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,5798,0,0,0,NA,913,NA,0,0,0,NA,-7554,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,2500,3,NA,2,2,2,2,2,NA,2,6,2,1,NA,NA,452.82,818.4,NA,1,NA,1,NA,1,NA,NA,NA,NA,508205,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-4
2010,BE,64414,1,2010,22,27446,14344,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,400,NA,0,0,0,NA,13102,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,5,1800,3,NA,2,2,2,1,1,NA,2,6,2,1,NA,NA,1023,0,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-1
2010,BE,64421,2,2010,15,26148,20476,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,22,NA,0,0,0,NA,5672,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,2500,3,2,2,2,2,1,4,NA,1,6,2,1,NA,NA,345.56,0,NA,1,NA,1,2,1,469901,869502,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-2
2010,BE,64438,2,2010,22,5959,5952,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,7,NA,NA,3,NA,2,NA,NA,1,1,2,1,1,1,1,2,4,850,2,NA,2,2,1,2,3,NA,2,4,2,1,NA,NA,NA,350,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-3
2010,BE,64439,2,2010,17,19859,16596,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,3263,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,1400,3,NA,2,2,2,2,1,NA,1,4,2,1,NA,NA,699,0,NA,1,NA,1,1,1,814002,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-2
2010,BE,64442,1,2010,17,2516,1025,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1589,0,0,0,NA,250,NA,0,0,0,NA,1492,NA,NA,3,NA,3,NA,NA,2,1,2,1,1,1,1,3,5,900,2,1,2,2,2,2,1,NA,3,5,2,1,NA,NA,214.7,250,NA,1,NA,1,NA,NA,242301,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-3
2010,BE,64482,1,2010,9,12897,3958,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,3456,NA,5483,NA,NA,3,NA,3,NA,NA,1,2,1,1,1,1,1,1,5,2500,3,NA,2,2,2,2,1,NA,1,4,2,1,NA,NA,379.32,0,NA,1,NA,1,1,1,395102,162502,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-4
2010,BE,64535,1,2010,11,49978,24044,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,25933,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,2900,3,NA,2,1,2,2,1,NA,1,5,2,1,NA,NA,338,0,NA,1,NA,1,3,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-3
2010,BE,64537,2,2010,17,17422,14798,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,2624,NA,NA,3,NA,3,NA,NA,2,1,2,1,1,1,1,1,1,1800,2,NA,2,2,2,1,4,NA,3,6,2,1,NA,NA,1471.62,1152,NA,1,NA,1,1,1,886201,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-3
2010,BE,64571,1,2010,14,74661,58350,17000,17000,NA,NA,NA,NA,NA,NA,NA,NA,17000,0,0,0,0,NA,472,NA,0,0,0,NA,16311,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,6,2500,3,NA,2,2,1,1,1,NA,1,4,2,1,NA,NA,366.26,800,NA,1,NA,1,1,1,NA,162502,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-3
2010,BE,64619,1,2010,11,58283,45505,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,787,NA,0,0,0,NA,12779,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,5,5000,1,NA,2,2,2,1,1,NA,2,4,2,1,NA,NA,2219.4,505,NA,1,NA,1,1,NA,869002,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-2
2010,BE,64632,1,2010,10,27620,26193,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,100,NA,0,0,0,NA,1427,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,9300,3,NA,2,2,2,2,1,NA,1,4,2,1,NA,NA,711.19,259.27,NA,1,NA,1,1,NA,844101,844102,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-2
2010,BE,64673,1,2010,18,78867,49841,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,348,NA,0,0,0,NA,29026,NA,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,1,4,5000,1,NA,2,2,2,2,1,NA,2,4,2,1,NA,NA,228.43,800,NA,1,NA,1,NA,1,223702,823202,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-3
2010,BE,64683,1,2010,16,15667,15616,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,50,NA,NA,3,NA,3,NA,NA,1,1,2,1,1,1,1,3,5,2500,3,NA,2,2,2,2,3,NA,2,6,2,1,NA,NA,142.67,0,NA,1,NA,1,1,1,689402,323902,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-3
2010,BE,64684,2,2010,28,21470,20412,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,275,NA,0,0,0,NA,1058,NA,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,1,4,5500,3,NA,2,2,2,1,2,NA,2,6,2,1,NA,NA,773.67,230,NA,1,NA,1,NA,1,686502,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-3
2010,BE,64690,1,2010,25,46461,40522,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,29,NA,0,0,0,NA,5939,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,8000,3,NA,1,2,1,2,1,NA,1,6,2,2,NA,NA,485.82,1500,NA,1,NA,1,1,1,686502,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-2
2010,BE,64696,1,2010,19,51797,50802,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,164,NA,0,0,0,NA,995,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,2,6,3000,2,3,2,2,2,1,2,NA,3,6,2,1,NA,NA,319.83,0,NA,1,NA,1,3,1,727802,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-4
2010,BE,64776,1,2010,12,26447,13431,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,13015,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,4,2000,3,NA,2,2,2,1,2,NA,1,4,2,1,NA,NA,358.67,0,NA,1,NA,1,1,2,673401,736403,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-4
2010,BE,64784,1,2010,11,1672,654,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1672,NA,0,0,0,NA,1018,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,2900,3,NA,1,2,2,2,1,NA,1,4,2,1,NA,NA,420.67,0,NA,1,NA,1,1,NA,901702,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-3
2010,BE,64791,2,2010,11,38585,38515,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4857,NA,0,0,0,NA,70,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,4500,3,3,2,2,2,2,1,NA,1,5,1,1,NA,NA,405.43,1917.75,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-5
2010,BE,64816,2,2010,12,36099,26126,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,3671,NA,6302,NA,NA,3,NA,3,NA,3,1,2,1,1,1,2,1,1,5,3000,3,NA,2,1,2,2,3,NA,3,2,2,1,NA,NA,441.33,0,NA,1,NA,1,1,NA,665802,162502,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-2
2010,BE,64844,1,2010,15,44885,29661,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,396,NA,0,0,0,NA,15225,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,3500,1,NA,2,2,2,2,2,NA,1,6,2,1,NA,NA,807.18,0,NA,1,NA,1,1,1,105201,NA,NA,NA,NA,2,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-1
2010,BE,64845,2,2010,16,37141,30671,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,6469,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,1500,3,NA,2,2,2,2,2,NA,2,4,2,1,NA,NA,565.49,709,NA,1,NA,1,1,4,650201,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-2
2010,BE,64847,1,2010,13,44011,43957,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18508,0,NA,0,NA,0,0,0,NA,54,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,2,20000,1,NA,2,2,2,1,1,NA,1,6,1,1,NA,NA,531.05,5700,NA,1,NA,1,2,1,690301,603402,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-2
2010,BE,64885,2,2010,13,75232,65147,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1296,NA,0,0,0,NA,10085,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,4,2900,3,NA,2,2,2,2,3,NA,1,4,2,1,NA,NA,409.08,0,NA,1,NA,1,1,1,327801,NA,NA,NA,NA,2,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-4
2010,BE,64910,2,2010,25,75332,45345,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,36,NA,0,0,120725,NA,-90738,NA,NA,3,NA,3,NA,NA,1,2,1,1,1,1,1,1,4,2200,1,NA,2,2,2,2,2,NA,1,3,2,1,NA,NA,304.09,818.4,NA,1,NA,1,1,1,235901,508202,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-2
2010,BE,64937,2,2010,17,65773,63569,23921,23921,NA,NA,NA,NA,NA,NA,NA,NA,23921,1076,0,0,1993,NA,25,NA,0,0,0,NA,2204,NA,NA,3,NA,3,NA,3,2,2,1,1,1,3,3,1,3,NA,3,NA,2,2,1,2,1,NA,1,6,2,1,NA,NA,757.37,259.27,NA,1,NA,1,1,2,162501,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-5
2010,BE,65013,1,2010,14,55535,46772,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,548,NA,0,0,0,NA,8763,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,20000,2,NA,2,2,2,2,1,NA,2,6,2,1,NA,NA,569.91,647,NA,1,NA,1,1,1,419701,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-3
2010,BE,65035,1,2010,12,19362,17832,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,298,NA,0,0,0,NA,1531,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,2,5,3500,3,2,2,2,2,2,1,NA,2,6,2,1,700,NA,1233.06,615.14,NA,1,NA,1,1,1,522902,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-2
2010,BE,65056,1,2010,15,48804,15675,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,194,NA,0,0,0,NA,33129,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,2,5,3500,3,3,2,2,2,2,1,NA,2,6,2,1,NA,NA,866,300,NA,1,NA,1,NA,1,428601,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-3
2010,BE,65072,2,2010,29,47567,35945,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,443,NA,0,0,0,NA,11622,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,20000,3,NA,2,2,2,2,4,NA,1,4,1,1,NA,NA,289.25,0,NA,1,NA,1,1,1,603401,695102,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-2
2010,BE,65088,1,2010,25,47728,44624,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,3104,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,2500,3,NA,2,1,2,1,4,NA,2,3,2,1,NA,NA,381.25,1250,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-1
2010,BE,65119,1,2010,16,50308,40101,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,10207,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,2,3000,1,3,2,2,2,2,1,NA,1,6,1,1,NA,NA,569.91,854.35,NA,1,NA,1,2,NA,885401,243802,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-1
2010,BE,65139,1,2010,17,20911,19539,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,1372,NA,NA,3,NA,3,NA,NA,1,2,1,1,1,1,1,1,5,2500,2,NA,1,2,2,2,1,NA,1,5,2,1,NA,NA,684.79,230,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-5
2010,BE,65149,1,2010,30,702,155,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,296,NA,0,0,0,NA,546,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,4,3700,2,NA,2,2,2,2,1,NA,2,6,2,1,NA,NA,352.01,794.97,NA,1,NA,1,1,1,364301,508202,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-3
2010,BE,65193,1,2010,25,42872,28131,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1407,NA,0,0,1056,NA,13684,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,2,1,1,5,NA,3,NA,2,2,2,2,1,NA,2,6,2,1,NA,NA,711.19,0,NA,1,NA,1,1,1,235901,162502,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-2
2010,BE,65209,1,2010,14,17736,17035,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,629,NA,0,0,0,NA,701,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,2200,2,NA,2,1,2,2,1,NA,1,6,2,1,NA,NA,426.5,2600,NA,1,NA,1,1,NA,895301,NA,508203,508204,508205,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-5
2010,BE,65213,2,2010,20,41381,28107,14502,14502,NA,NA,NA,NA,NA,NA,NA,NA,14502,0,0,0,0,NA,403,NA,0,0,0,NA,13274,NA,NA,3,NA,3,NA,3,2,1,1,1,1,1,1,1,6,2500,1,NA,2,2,2,2,1,NA,3,4,2,1,NA,NA,2219.4,259.27,NA,1,NA,1,NA,1,898101,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-5
2010,BE,65222,1,2010,6,44223,20482,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,266,NA,0,0,0,NA,23740,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,2,1300,3,1,2,2,2,2,2,NA,1,4,2,2,NA,NA,692,118,NA,1,NA,1,NA,1,44902,NA,NA,NA,NA,2,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-2
2010,BE,65230,1,2010,29,82144,69057,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,13088,NA,NA,3,NA,3,NA,3,1,1,2,1,1,3,1,1,2,1000,3,NA,2,2,2,2,3,NA,2,1,2,1,NA,NA,746.67,770,NA,1,NA,1,3,NA,694301,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-4
2010,BE,65245,3,2010,10,69107,61738,8689,8689,NA,NA,NA,NA,NA,NA,NA,NA,8689,0,0,0,0,NA,470,NA,0,0,0,NA,7368,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,2,1,1,5,5000,3,NA,2,2,2,2,1,NA,1,5,2,1,NA,NA,538.31,800,NA,1,NA,1,1,4,320801,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-4
2010,BE,65262,1,2010,16,21158,-35645,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,327,0,0,354,NA,0,NA,0,0,0,NA,56803,NA,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,1,3,1800,1,3,2,2,2,2,1,NA,3,4,2,1,1000,NA,559.72,2050,NA,1,NA,1,1,1,674301,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-1
2010,BE,65276,2,2010,19,72852,64136,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2079,0,0,0,NA,0,NA,0,0,0,NA,8716,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,3850,3,NA,2,1,2,1,1,NA,1,5,2,1,NA,NA,623.17,0,NA,1,NA,1,1,1,327801,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-4
2010,BE,65341,1,2010,4,22640,-6228,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,27,NA,0,0,0,NA,28868,NA,NA,3,NA,3,NA,NA,2,1,2,1,1,3,1,1,1,1000,1,NA,2,2,2,2,1,NA,1,6,2,1,780,NA,2136.29,709,NA,1,NA,1,4,1,686502,NA,NA,NA,NA,2,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-4
2010,BE,65391,2,2010,19,27668,27431,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,441,NA,0,0,0,NA,237,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,4000,1,NA,2,2,2,2,1,NA,1,6,2,1,NA,NA,389.6,0,NA,1,NA,1,1,4,105201,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-2
2010,BE,65398,2,2010,23,46189,20379,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,25810,NA,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,1,1,5000,3,3,2,2,2,2,4,NA,2,5,2,1,NA,NA,272.92,928,NA,1,NA,1,1,NA,689402,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-4
2010,BE,65403,2,2010,20,107632,103890,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2456,NA,0,0,0,NA,3742,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,2900,3,NA,2,1,2,2,1,NA,1,2,2,1,NA,NA,754.49,0,NA,1,NA,1,NA,1,901702,537602,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-5
2010,BE,65408,1,2010,21,119780,108832,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,10947,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,2500,3,3,2,2,2,2,2,NA,1,5,2,1,NA,NA,276,0,NA,1,NA,1,NA,1,NA,540802,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-2
2010,BE,65417,1,2010,8,67231,55022,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,12209,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,5,2500,1,3,2,2,2,1,2,NA,2,6,2,1,NA,NA,391.92,1256,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-2
2010,BE,65428,1,2010,11,1706,15094,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-13389,NA,NA,3,NA,3,NA,NA,2,1,2,1,1,1,1,1,5,4500,3,NA,2,2,2,2,1,NA,1,5,2,1,NA,NA,318.57,675,NA,1,NA,1,1,NA,293401,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-3
2010,BE,65441,2,2010,10,49255,54856,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,3861,0,0,0,NA,1501,NA,0,0,0,NA,-5602,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,5500,3,NA,1,1,2,2,2,NA,1,5,2,1,NA,NA,729,0,NA,1,NA,1,1,1,327801,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-4
2010,BE,65450,2,2010,14,72051,51538,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1862,NA,0,0,0,NA,20513,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,5,3500,3,NA,1,2,1,2,1,NA,2,6,2,1,NA,NA,301.39,0,NA,1,NA,1,2,1,733301,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-3
2010,BE,65460,1,2010,15,70460,69188,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,595,NA,0,0,0,NA,1272,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,2000,2,1,2,2,2,2,1,NA,3,6,2,1,NA,NA,866,292,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-4
2010,BE,65513,1,2010,11,38832,38417,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,495,NA,0,0,0,NA,415,NA,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,4,3001,3,NA,2,2,2,2,1,NA,1,6,2,1,NA,NA,1571.16,1917.75,NA,1,NA,1,1,NA,288402,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-2
2010,BE,65515,2,2010,13,976,741,976,976,NA,NA,NA,NA,NA,NA,NA,NA,976,0,0,0,0,NA,0,NA,0,0,0,NA,235,NA,NA,3,NA,3,NA,3,1,2,1,1,1,1,1,1,4,2200,2,NA,2,2,2,2,1,NA,2,6,2,1,NA,NA,502.7,0,NA,1,NA,1,1,1,314302,NA,NA,NA,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-3
2010,BE,65558,2,2010,19,210,-1575,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,210,NA,0,0,0,NA,1785,NA,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,3500,1,NA,2,2,1,2,1,NA,2,6,2,1,NA,NA,531.05,0,NA,1,NA,1,NA,1,695101,885402,NA,NA,NA,2,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BE31,BE31-2
