HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HS010,HS011,HS020,HS021,HS030,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH030,HH040,HH050,HH060,HH061,HH070,HH080,HH081,HH090,HH091,MI010,MI020,MI025,MI026,MI030,MI040,MI045,MI046,MI050,MI051,MI052,MI053,MI054,MI055,MI056,MI057,MI058,MI060,MI065,MI066,MI075,MI076,MI085,MI086,MI090,MI095,MI100,MI110,MI111,MI112,MI113,MI114,MI120,MI121,MI122,MI123,MI124,MI125,HX040,HX050,HX090,HX080,HX060,HX070,HX120,HX010,DB040,NR_ITW
2008,BE,72768,2,2008,10,23305,11648,0,0,NA,NA,NA,NA,NA,NA,NA,0,12312,0,0,0,NA,0,NA,0,0,0,NA,11656,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,3000,1,NA,2,2,2,2,2,1,5,2,1,NA,NA,439.85,1,NA,1,NA,1,2,NA,NA,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-4
2008,BE,72772,3,2008,23,46375,46359,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,17,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,2,2500,3,NA,2,2,2,2,2,2,6,2,1,1622.52,NA,803.93,1,NA,2,NA,1,2,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,BE32,BE32-4
2008,BE,72797,3,2008,14,16538,8489,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,8050,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,2200,3,NA,2,1,2,2,1,1,6,2,1,NA,NA,1034.27,1,NA,1,NA,1,2,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,BE32,BE32-4
2008,BE,72798,3,2008,14,43901,32338,9386,9386,NA,NA,NA,NA,NA,NA,NA,9386,0,0,0,0,NA,0,NA,0,0,0,NA,11563,NA,3,NA,3,NA,NA,1,1,2,1,1,1,1,2,2,1735,3,NA,2,1,2,2,1,1,4,2,1,710,NA,205.5,1,NA,1,NA,1,2,NA,NA,1,1,NA,NA,2,NA,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,BE32,BE32-4
2008,BE,72802,2,2008,22,44475,32240,0,0,NA,NA,NA,NA,NA,NA,NA,0,314,0,0,0,NA,35,NA,0,0,0,NA,12235,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,2,3000,3,NA,2,1,2,2,2,1,4,2,1,NA,NA,308,1,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,2,2,1,NA,NA,2,NA,2,2,2,NA,NA,2,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,BE32,BE32-5
2008,BE,72816,2,2008,13,47695,32483,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,15212,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,6,1000,3,NA,2,2,2,2,2,1,6,2,1,NA,NA,1034.27,1,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,BE32,BE32-5
2008,BE,72824,2,2008,6,73797,64260,0,0,NA,NA,NA,NA,NA,NA,NA,0,1950,0,0,0,NA,410,NA,0,0,0,NA,9537,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,2,5500,3,NA,2,2,2,1,2,1,5,2,1,NA,NA,1034.27,NA,NA,1,NA,1,2,NA,NA,2,NA,1,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-4
2008,BE,72838,2,2008,26,22583,45875,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,514,NA,0,0,0,NA,-23292,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,3,1000,3,NA,2,2,2,1,1,1,6,2,1,NA,NA,364,1,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,1.6,NA,NA,NA,NA,NA,NA,BE32,BE32-2
2008,BE,72846,2,2008,12,47062,31534,0,0,NA,NA,NA,NA,NA,NA,NA,0,5554,0,0,0,NA,0,NA,0,0,1427,NA,14101,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,5200,3,NA,2,2,1,2,4,1,6,2,1,NA,NA,554.53,1,NA,1,NA,1,2,NA,NA,2,2,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-3
2008,BE,72863,2,2008,17,73985,91900,24993,24993,NA,NA,NA,NA,NA,NA,NA,24993,0,0,0,0,NA,0,NA,0,0,0,NA,-17915,NA,NA,NA,3,NA,3,1,1,1,1,1,1,3,1,6,5500,2,NA,2,2,2,2,1,4,6,2,2,NA,NA,438.22,1,NA,1,NA,1,2,NA,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-1
2008,BE,72871,2,2008,23,54960,64227,0,0,NA,NA,NA,NA,NA,NA,NA,0,1119,0,0,0,NA,0,NA,0,0,0,NA,-9267,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,5,7436.81,3,NA,1,1,2,2,2,2,6,2,1,NA,NA,1100.16,1,NA,1,NA,1,2,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,BE32,BE32-3
2008,BE,72897,2,2008,11,17845,17198,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,647,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,5,1200,3,NA,2,1,2,1,1,1,6,2,1,416,NA,868.28,1,NA,1,NA,1,2,NA,NA,1,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,BE32,BE32-3
2008,BE,72910,2,2008,23,68370,56267,0,0,NA,NA,NA,NA,NA,NA,NA,0,606,0,0,0,NA,0,NA,0,0,973,NA,11130,NA,NA,NA,3,NA,3,1,2,1,1,1,1,1,1,5,1735,1,NA,2,1,2,1,2,1,6,2,1,NA,NA,307.6,1,NA,1,NA,1,2,NA,NA,2,2,2,NA,1,NA,NA,NA,2,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-1
2008,BE,72926,3,2008,25,49046,29207,1786,1786,NA,NA,NA,NA,NA,NA,NA,1786,307,0,0,0,NA,0,NA,0,0,0,NA,19840,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,1,5000,2,NA,1,1,2,2,2,1,6,2,1,NA,NA,305.37,NA,NA,1,NA,1,2,NA,NA,1,2,NA,NA,2,2,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-2
2008,BE,72931,3,2008,10,111142,109839,0,0,NA,NA,NA,NA,NA,NA,NA,0,5298,0,0,0,NA,0,NA,0,0,0,NA,1303,NA,1,NA,3,NA,3,1,1,1,1,1,1,1,1,2,3000,3,NA,2,2,2,1,2,1,3,2,1,NA,NA,288.25,1,NA,NA,NA,1,2,NA,NA,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-2
2008,BE,72944,2,2008,61,45228,44785,0,0,NA,NA,NA,NA,NA,NA,NA,0,390,0,0,0,NA,0,NA,0,0,2,NA,440,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,4,2200,3,NA,2,1,2,1,2,1,6,2,1,NA,NA,752,1,NA,1,NA,1,2,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,BE32,BE32-4
2008,BE,72986,2,2008,19,47010,31272,0,0,NA,NA,NA,NA,NA,NA,NA,0,384,0,0,0,NA,0,NA,0,0,0,NA,15738,NA,NA,NA,3,NA,NA,1,1,2,1,1,1,1,2,2,5000,1,1,2,1,2,2,2,1,5,2,1,NA,NA,171.59,1,NA,1,NA,1,2,NA,NA,2,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,BE32,BE32-3
2008,BE,72989,2,2008,30,25661,21883,0,0,NA,NA,NA,NA,NA,NA,NA,0,3013,0,0,0,NA,273,NA,0,0,0,NA,3778,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,4,1200,3,NA,2,2,2,2,2,1,6,2,1,NA,NA,752,1,NA,1,NA,1,2,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-3
2008,BE,72993,2,2008,9,17791,17517,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,275,NA,NA,NA,3,NA,NA,1,1,2,1,1,3,1,1,4,1300,2,NA,2,2,2,1,3,3,4,2,1,450,NA,399.02,1,NA,1,NA,1,2,NA,NA,2,2,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,BE32,BE32-3
2008,BE,73001,2,2008,15,22764,11946,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,10818,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,1850,3,NA,2,2,2,2,2,1,5,2,1,NA,NA,752,NA,NA,NA,NA,1,2,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,BE32,BE32-3
2008,BE,73014,3,2008,19,24058,24112,0,0,NA,NA,NA,NA,NA,NA,NA,0,1999,0,0,0,NA,56,NA,0,0,0,NA,-55,NA,3,NA,3,NA,3,1,1,1,1,1,3,1,1,6,7436.81,3,3,2,2,2,2,2,1,6,2,1,250,NA,581.92,1,NA,1,NA,1,2,NA,NA,1,NA,1,NA,2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-5
2008,BE,73021,4,2008,19,69243,61222,0,0,NA,NA,NA,NA,NA,NA,NA,0,8792,0,0,0,NA,0,NA,0,0,0,NA,8022,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,1200,2,NA,2,2,2,2,1,1,6,2,1,NA,NA,803.93,1,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-5
2008,BE,73026,2,2008,18,72988,72987,0,0,NA,NA,NA,NA,NA,NA,NA,0,358,0,0,0,NA,0,NA,0,0,0,NA,1,NA,3,NA,3,NA,NA,1,1,2,1,1,1,1,1,3,4400,1,NA,2,2,2,2,2,1,3,1,1,NA,NA,307.6,1,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,2,NA,NA,NA,2,2,2,2,NA,2,NA,NA,3,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-5
2008,BE,73034,2,2008,8,17378,7682,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,11,NA,0,0,0,NA,9696,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,5,7436.81,3,NA,2,2,1,2,1,1,6,2,1,NA,NA,682.73,NA,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,1,NA,2,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-3
2008,BE,73036,2,2008,42,174762,174600,0,0,NA,NA,NA,NA,NA,NA,NA,0,13633,0,0,0,NA,0,NA,0,0,0,NA,161,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,1500,3,NA,2,2,2,2,3,1,6,1,1,NA,NA,1616.4,NA,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,5,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-3
2008,BE,73042,2,2008,7,22922,22705,483,483,NA,NA,NA,NA,NA,NA,NA,483,0,0,0,0,NA,854,NA,0,0,0,NA,217,NA,3,NA,3,NA,NA,2,1,1,1,1,1,1,2,3,NA,1,2,2,1,2,2,1,4,5,2,1,620,NA,834,1,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,BE32,BE32-3
2008,BE,73048,2,2008,41,53185,31984,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,21201,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,5,5200,3,NA,2,1,2,2,2,2,6,2,1,810,NA,1304.17,NA,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,BE32,BE32-5
2008,BE,73070,2,2008,5,61871,61936,0,0,NA,NA,NA,NA,NA,NA,NA,0,706,0,0,0,NA,866,NA,0,0,0,NA,-65,NA,3,NA,1,NA,3,1,1,1,1,1,1,1,1,6,3000,2,NA,2,2,1,1,3,1,3,2,1,NA,NA,2738.81,1,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,BE32,BE32-2
2008,BE,73080,2,2008,24,45150,43374,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4,NA,0,0,214,NA,1562,NA,3,NA,3,NA,NA,2,1,2,1,1,1,1,1,6,1500,2,1,2,2,2,2,2,1,4,2,1,282.57,NA,242.83,1,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-2
2008,BE,73097,2,2008,30,58308,29943,0,0,NA,NA,NA,NA,NA,NA,NA,0,864,0,0,0,NA,0,NA,0,0,0,NA,28364,NA,NA,NA,3,NA,NA,1,1,1,1,1,3,1,1,6,5000,1,3,2,2,2,2,2,1,NA,2,1,NA,NA,313.78,1,NA,1,NA,1,2,NA,NA,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-4
2008,BE,73116,2,2008,17,41128,73760,0,0,NA,NA,NA,NA,NA,NA,NA,0,1547,0,0,0,NA,0,NA,0,0,0,NA,-32632,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,4,4000,3,NA,2,2,1,2,3,2,5,2,1,999,NA,1616.4,1,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,5,2,NA,NA,NA,NA,NA,1,2,NA,2,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-3
2008,BE,73117,2,2008,17,22275,21605,0,0,NA,NA,NA,NA,NA,NA,NA,0,1519,0,0,0,NA,0,NA,0,0,0,NA,670,NA,3,NA,3,NA,NA,1,1,1,1,1,1,1,1,5,5200,2,NA,2,2,2,2,3,1,6,2,1,NA,NA,1616.4,NA,NA,NA,NA,1,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,BE32,BE32-5
2008,BE,73123,2,2008,47,90565,78086,0,0,NA,NA,NA,NA,NA,NA,NA,0,2987,0,0,0,NA,84,NA,0,0,0,NA,12478,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,6,5500,3,NA,2,2,2,2,2,1,6,2,1,NA,NA,438.22,1,NA,1,NA,1,2,NA,NA,1,1,2,NA,2,NA,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-4
2008,BE,73136,2,2008,10,9468,-3960,0,0,NA,NA,NA,NA,NA,NA,NA,0,949,0,0,0,NA,248,NA,0,0,0,NA,13428,NA,3,NA,3,NA,3,1,1,1,1,1,1,1,1,2,1200,3,NA,2,2,2,2,4,1,6,2,1,416,NA,232.19,NA,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-5
2008,BE,73201,2,2008,24,46999,47908,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,162,NA,0,0,0,NA,-910,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,1,2200,3,NA,2,1,2,2,1,1,6,2,1,NA,NA,569.5,1,NA,1,NA,1,2,2,NA,2,2,NA,NA,1,NA,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-4
2008,BE,73202,2,2008,24,67201,59033,0,0,NA,NA,NA,NA,NA,NA,NA,0,6143,0,0,2029,NA,0,NA,0,0,0,NA,8168,NA,3,NA,3,NA,NA,1,1,2,1,1,1,1,1,3,1800,2,3,2,2,1,2,1,2,6,2,1,NA,NA,151.63,1,NA,1,NA,1,2,2,NA,2,NA,NA,NA,2,2,1,2,2,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,1,4,3,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,BE32,BE32-4
2008,BE,73210,2,2008,34,55284,74362,0,0,NA,NA,NA,NA,NA,NA,NA,0,176,0,0,0,NA,0,NA,0,0,0,NA,-19077,NA,NA,NA,3,NA,NA,1,1,1,1,1,2,1,1,5,2500,3,NA,2,2,1,2,3,1,6,2,1,NA,NA,1010.3,1,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,1,NA,1,2,2,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,BE32,BE32-3
2008,BE,73212,2,2008,10,94599,79076,0,0,NA,NA,NA,NA,NA,NA,NA,0,12930,0,0,0,NA,0,NA,0,0,0,NA,15523,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,3,6500,1,NA,2,1,1,2,3,1,5,2,1,NA,NA,1616.4,1,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-4
2008,BE,73224,2,2008,7,37325,6713,0,0,NA,NA,NA,NA,NA,NA,NA,0,9204,0,0,0,NA,0,NA,0,0,0,NA,30612,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,3000,3,NA,2,2,2,2,1,1,5,2,1,NA,NA,1374.6,1,NA,1,NA,1,2,NA,NA,1,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-3
2008,BE,73238,2,2008,7,27704,21754,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,5950,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,5,4000,1,NA,2,2,1,2,1,2,6,2,1,NA,NA,727.51,1,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-5
2008,BE,73240,2,2008,11,49940,11420,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,38521,NA,NA,NA,3,NA,3,1,1,2,1,1,3,1,1,5,3000,3,NA,2,1,2,2,2,1,6,2,1,NA,NA,229.87,1,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,1,1,2,NA,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,1.8,NA,NA,NA,NA,NA,NA,BE32,BE32-3
2008,BE,73250,3,2008,10,59472,52608,0,0,NA,NA,NA,NA,NA,NA,NA,0,7580,0,0,0,NA,0,NA,0,0,0,NA,6864,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,6,2000,3,NA,2,2,2,2,2,1,6,2,1,NA,NA,533.33,1,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-5
2008,BE,73260,2,2008,10,28596,27444,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6,NA,0,0,0,NA,1151,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,3,5000,3,2,2,2,2,2,2,1,4,1,1,NA,NA,332.43,1,NA,1,NA,1,2,NA,NA,2,2,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-1
2008,BE,73293,2,2008,21,105510,92411,0,0,NA,NA,NA,NA,NA,NA,NA,0,2020,0,0,0,NA,0,NA,0,0,1218,NA,11882,NA,3,NA,2,NA,NA,2,1,2,1,1,1,1,1,5,1400,3,NA,1,1,2,1,2,1,4,2,1,NA,NA,828.01,1,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-4
2008,BE,73295,2,2008,17,29224,29165,0,0,NA,NA,NA,NA,NA,NA,NA,0,2228,0,0,0,NA,0,NA,0,0,0,NA,59,NA,NA,NA,3,NA,3,1,1,1,1,1,1,1,1,6,4000,3,3,2,1,2,2,3,2,5,2,1,NA,NA,1167.58,1,NA,1,NA,1,2,NA,NA,1,2,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,2,2,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-2
2008,BE,73302,2,2008,13,37673,37610,0,0,NA,NA,NA,NA,NA,NA,NA,0,585,0,0,0,NA,949,NA,0,0,0,NA,63,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,3,3000,1,NA,2,2,2,2,1,1,6,2,1,NA,NA,917.82,1,NA,1,NA,1,2,NA,NA,1,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,BE32,BE32-4
