HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY170N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HY170G,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH021,HH030,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HX010,HX040,HX050,HX060,HX070,HX080,HX090,HX120,HC010,HC020,HC030,HC040,HC050,HC060,HC070,HC080,HC090,HC100,HC110,HC120,HC130,HC140,HC150,HC160,DB040,NR_ITW
2012,BE,70423,2,2012,15,10472,9302,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,134,NA,0,0,0,NA,1170,NA,3,3,NA,1,1,2,1,1,3,1,1,4,1800,2,NA,2,2,2,1,4,1,6,2,1,400,NA,178.92,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,90,1,1,2,1,1,3,3,3,4,3,4,2,3,NA,BE32,BE32-5
2012,BE,70426,2,2012,26,15894,10795,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,37,NA,0,0,0,NA,5100,NA,3,3,NA,1,1,1,1,1,1,1,1,6,1000,3,1,1,2,2,2,2,2,5,2,1,NA,NA,525.65,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,2,80,1,1,2,1,1,3,3,2,3,3,3,NA,3,NA,BE32,BE32-5
2012,BE,70446,1,2012,17,36730,35480,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,1250,NA,3,3,NA,1,1,1,1,1,1,1,1,2,2200,1,NA,2,1,1,2,2,1,6,2,1,875,NA,385.08,739.38,1,1,NA,1,1,NA,NA,NA,NA,NA,2,120,1,1,1,1,1,1,4,2,2,3,3,3,3,NA,BE32,BE32-4
2012,BE,70473,2,2012,25,33176,30856,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,27,NA,0,0,0,NA,2320,NA,NA,3,NA,2,1,1,1,1,1,3,1,1,4500,3,NA,2,2,1,2,4,2,2,2,1,NA,NA,367.01,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,350,1,1,1,1,1,4,4,3,1,3,4,NA,3,NA,BE32,BE32-3
2012,BE,70497,2,2012,31,85371,83210,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,2161,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,2000,3,NA,2,2,2,2,1,3,5,1,1,700,NA,904,1468.74,1,1,NA,1,1,NA,NA,NA,NA,NA,2,86,1,1,2,2,1,4,3,2,3,3,3,NA,3,NA,BE32,BE32-5
2012,BE,70513,2,2012,55,20850,20317,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1422,NA,0,0,0,NA,533,NA,3,3,NA,1,1,1,1,1,1,1,1,1,3000,3,1,1,2,2,2,1,2,6,1,1,NA,NA,537.9,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,400,1,1,1,1,1,4,2,1,1,3,3,NA,3,NA,BE32,BE32-3
2012,BE,70523,2,2012,21,28342,28294,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,48,NA,3,3,3,1,1,1,1,1,1,3,1,4,3500,2,NA,2,2,2,2,1,1,5,1,1,297,NA,608,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,100,1,2,1,1,1,4,3,3,3,4,3,3,3,NA,BE32,BE32-1
2012,BE,70530,2,2012,10,6835,6830,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,23,NA,0,0,0,NA,5,NA,3,3,3,1,1,1,1,1,3,1,1,4,2500,3,NA,2,2,1,2,2,3,5,2,2,NA,NA,318,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,170,1,1,1,1,1,4,4,1,1,3,3,NA,3,NA,BE32,BE32-2
2012,BE,70538,1,2012,37,10093,6791,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,418,NA,10,NA,0,0,0,NA,3303,NA,3,3,3,2,1,1,1,1,1,1,1,4,700,3,1,2,2,2,2,2,1,6,1,1,NA,NA,287.83,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,80,1,1,1,1,1,3,3,3,3,3,3,NA,3,NA,BE32,BE32-4
2012,BE,70542,2,2012,18,21552,21500,2480,2480,NA,NA,NA,NA,NA,NA,NA,NA,2480,0,0,0,0,NA,71,NA,0,0,0,NA,52,NA,3,3,3,1,1,1,1,1,1,1,3,6,1200,1,NA,2,2,2,2,2,1,3,2,1,NA,NA,840.94,485.19,1,1,NA,1,1,NA,NA,NA,NA,NA,2,90,1,1,1,1,1,3,3,3,4,3,3,NA,3,NA,BE32,BE32-2
2012,BE,70543,4,2012,48,33827,29564,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,544,NA,3719,NA,NA,3,NA,1,1,1,1,1,2,1,1,1,NA,1,NA,1,1,2,1,4,2,6,2,1,NA,NA,442.25,1610.62,1,1,NA,1,1,NA,NA,NA,NA,NA,2,35,1,1,1,1,1,4,3,4,3,3,3,NA,3,NA,BE32,BE32-1
2012,BE,70559,2,2012,26,28175,28374,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-199,NA,1,3,3,1,1,1,1,1,1,1,1,5,3000,2,NA,2,1,2,2,2,2,5,2,1,NA,NA,295,283.29,1,1,NA,1,1,NA,NA,NA,NA,NA,2,70,1,1,1,1,1,4,3,3,3,3,3,NA,3,NA,BE32,BE32-5
2012,BE,70567,1,2012,29,11053,11053,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,0,NA,3,3,NA,1,2,1,1,1,1,1,1,1,2600,3,3,2,2,2,2,2,1,6,2,1,875,NA,420.96,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,254,1,1,2,1,1,4,4,1,3,2,3,NA,3,NA,BE32,BE32-5
2012,BE,70575,2,2012,17,16949,16967,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-18,NA,3,3,3,1,2,1,1,1,1,1,3,4,2800,2,NA,1,1,2,2,2,1,6,2,1,NA,NA,419.7,286.18,1,1,NA,1,1,NA,NA,NA,NA,NA,2,230,1,1,1,1,1,4,3,3,3,4,3,NA,3,NA,BE32,BE32-3
2012,BE,70582,1,2012,14,10611,8528,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,101,NA,0,0,481,NA,1603,NA,NA,3,NA,2,1,2,1,1,1,1,1,3,3000,1,NA,2,2,2,2,1,2,3,2,1,NA,NA,404,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,55,1,1,1,2,1,4,3,3,2,3,4,3,3,NA,BE32,BE32-3
2012,BE,70590,2,2012,53,0,-2805,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,2805,NA,3,2,3,1,1,2,1,3,3,1,1,2,2500,3,NA,NA,2,2,2,1,1,5,2,1,580,NA,734.3,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,120,1,1,2,1,1,3,4,3,4,4,4,NA,3,NA,BE32,BE32-3
2012,BE,70597,2,2012,18,504,474,472,472,NA,NA,NA,NA,NA,NA,NA,NA,472,0,0,0,0,NA,33,NA,0,0,0,NA,30,NA,3,3,NA,1,1,1,1,1,1,1,1,5,3500,3,NA,2,2,2,2,2,1,5,2,1,NA,NA,407.91,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,120,1,1,1,1,1,1,3,3,3,3,4,NA,3,NA,BE32,BE32-1
2012,BE,70612,2,2012,21,22905,22864,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,12,NA,0,0,0,NA,40,NA,3,3,NA,2,1,1,1,2,1,1,1,4,5000,3,NA,2,2,2,1,1,1,6,2,1,NA,NA,609.58,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,100,1,1,1,1,1,3,4,1,1,4,3,3,3,NA,BE32,BE32-2
2012,BE,70635,1,2012,8,16210,16177,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,70,NA,0,0,0,NA,33,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,3000,1,NA,2,2,1,2,1,1,6,2,1,NA,NA,609.58,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,400,1,1,1,2,2,4,4,3,2,4,4,NA,3,NA,BE32,BE32-4
2012,BE,70636,4,2012,18,10140,9839,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,302,NA,3,3,NA,1,1,1,1,1,2,1,1,5,2800,2,NA,2,2,2,2,2,1,6,2,1,NA,NA,859.64,661.12,1,1,NA,1,1,NA,NA,NA,NA,NA,2,119,1,1,1,1,1,3,3,3,2,1,3,4,3,NA,BE32,BE32-2
2012,BE,70655,2,2012,36,6,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6,NA,0,0,0,NA,2,NA,NA,3,NA,1,1,1,1,1,1,1,1,2,NA,3,NA,2,2,2,2,2,2,6,2,1,NA,NA,730.2,159,2,1,NA,1,1,NA,NA,NA,NA,NA,2,80,1,1,1,2,1,4,2,2,2,2,3,4,3,NA,BE32,BE32-5
2012,BE,70664,2,2012,26,27326,26211,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,60,NA,0,0,0,NA,1115,NA,2,2,NA,1,1,1,1,1,1,1,2,2,1500,1,3,2,2,2,2,2,2,5,2,1,NA,NA,459.13,2468.74,1,1,NA,1,1,NA,NA,NA,NA,NA,2,70,1,1,1,1,1,3,3,4,2,4,4,NA,3,NA,BE32,BE32-1
2012,BE,70678,2,2012,30,0,-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,30,NA,3,3,3,1,1,2,1,1,1,1,1,1,4500,3,NA,2,2,2,2,1,4,6,2,1,500,NA,1277.88,407.04,1,1,NA,1,1,NA,NA,NA,NA,NA,2,180,1,1,1,1,1,4,4,4,2,3,4,NA,3,NA,BE32,BE32-3
2012,BE,70685,2,2012,23,1748,1708,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,39,NA,NA,3,NA,2,1,2,1,1,1,1,1,1,2000,1,NA,2,2,2,2,1,1,NA,2,1,NA,NA,1187.81,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,120,1,1,1,1,1,3,2,3,3,3,3,NA,3,NA,BE32,BE32-2
2012,BE,70693,1,2012,42,13730,13708,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,28,NA,0,0,0,NA,22,NA,3,1,NA,1,1,2,1,1,1,1,1,5,2700,2,NA,NA,2,2,2,2,3,1,2,1,NA,NA,346.95,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,130,1,1,1,2,1,3,2,2,3,2,3,3,3,NA,BE32,BE32-2
2012,BE,70698,2,2012,13,30,-2021,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,30,NA,0,0,0,NA,2052,NA,3,3,NA,2,1,2,1,1,3,1,1,3,3000,2,2,2,2,2,2,1,3,NA,2,1,NA,NA,547.5,234.74,1,1,NA,1,1,NA,NA,NA,NA,NA,2,120,1,1,1,1,1,4,3,3,4,3,3,4,3,NA,BE32,BE32-2
2012,BE,70702,4,2012,14,28332,24060,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,4272,NA,NA,3,NA,1,1,2,1,1,3,1,3,3,1250,3,NA,2,2,1,2,2,2,3,2,NA,600,NA,628.42,72.54,1,1,NA,1,1,NA,NA,NA,NA,NA,2,200,1,1,1,1,1,4,4,2,3,3,4,NA,2,NA,BE32,BE32-3
2012,BE,70736,2,2012,5,11560,10030,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,236,NA,0,0,0,NA,1529,NA,3,3,NA,1,2,1,1,1,1,1,3,5,2000,3,NA,2,2,1,1,1,1,5,2,2,NA,NA,451,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,263,1,1,1,1,1,3,4,3,3,3,4,3,3,NA,BE32,BE32-2
2012,BE,70783,2,2012,12,24305,22864,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,38,NA,0,0,0,NA,1441,NA,3,3,NA,1,1,2,1,1,1,1,1,2,3500,3,NA,2,2,2,1,1,2,6,2,1,NA,NA,1050,307.2,1,1,NA,1,1,NA,NA,NA,NA,NA,2,135,1,1,1,1,1,4,4,2,4,3,3,NA,3,NA,BE32,BE32-4
2012,BE,70806,4,2012,30,18,-726,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,18,NA,0,0,217,NA,527,NA,NA,3,3,1,1,1,1,1,2,3,1,5,2500,2,NA,2,1,2,1,2,1,3,2,1,548,NA,492.93,1029.47,1,1,NA,1,1,NA,NA,NA,NA,NA,2,60,1,1,1,1,2,3,2,3,1,2,2,NA,3,NA,BE32,BE32-2
2012,BE,70820,2,2012,18,7130,5732,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,24,NA,0,0,0,NA,1398,NA,3,3,NA,2,2,1,1,2,1,1,1,3,1500,1,NA,2,2,2,2,1,1,3,2,1,350,NA,187,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,200,1,1,1,1,1,3,2,4,3,3,3,NA,3,NA,BE32,BE32-5
2012,BE,70823,2,2012,36,11654,-492,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,12146,NA,3,2,NA,1,1,1,1,1,1,1,1,5,1500,3,2,2,2,2,2,2,3,3,2,1,340,NA,319.67,252.75,3,1,NA,1,1,NA,NA,NA,NA,NA,2,124,1,1,1,1,1,3,3,3,1,3,3,NA,3,NA,BE32,BE32-3
2012,BE,70835,2,2012,35,16429,16414,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,15,NA,3,3,NA,1,1,1,1,1,1,1,1,4,3000,1,NA,2,2,2,2,1,1,4,2,2,NA,NA,392.67,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,123,1,1,1,2,1,3,3,3,1,4,4,NA,3,NA,BE32,BE32-4
2012,BE,70838,2,2012,28,23180,17522,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,5658,NA,3,3,NA,1,1,2,1,1,2,1,2,5,3500,3,NA,2,2,2,1,1,2,6,2,1,NA,NA,478.57,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,150,1,1,1,1,1,1,4,3,2,4,4,4,3,NA,BE32,BE32-4
2012,BE,70848,2,2012,44,35445,35080,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,33,NA,0,0,0,NA,365,NA,NA,3,NA,1,1,1,1,1,1,1,1,1,3000,3,NA,2,1,1,2,1,4,6,2,1,NA,NA,571,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,325,1,1,2,2,1,4,4,4,1,1,3,3,3,NA,BE32,BE32-1
2012,BE,70858,2,2012,12,17948,20458,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-2510,NA,3,3,NA,1,1,2,1,1,1,1,1,1,2800,2,NA,2,2,2,2,3,2,6,1,1,500,NA,559,627.5,1,1,NA,1,1,NA,NA,NA,NA,NA,2,78,1,1,1,1,1,3,3,4,2,2,4,NA,3,NA,BE32,BE32-4
2012,BE,70863,2,2012,17,18391,14908,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,22,NA,0,0,0,NA,3484,NA,3,3,NA,1,1,1,1,1,1,1,1,3,1500,1,NA,2,2,2,1,2,2,6,1,1,NA,NA,721.79,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,4,4,3,2,3,3,NA,3,NA,BE32,BE32-4
2012,BE,70878,2,2012,12,5,-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5,NA,0,0,0,NA,32,NA,3,NA,3,1,1,1,1,1,3,1,1,5,2500,3,1,2,2,2,1,2,1,4,1,1,NA,NA,1060.25,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,60,1,2,1,2,1,4,4,4,3,3,4,4,3,NA,BE32,BE32-5
2012,BE,70880,1,2012,25,12854,12185,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,669,NA,3,3,NA,1,2,1,1,1,1,1,1,5,4000,3,NA,1,1,1,2,4,3,5,1,1,NA,NA,1113.47,411.38,1,1,NA,1,1,NA,NA,NA,NA,NA,2,55,NA,1,1,1,1,3,3,3,3,4,3,NA,3,NA,BE32,BE32-2
2012,BE,70889,3,2012,7,11337,11296,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,205,0,NA,0,NA,0,0,10,NA,32,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,NA,1,NA,2,2,2,2,2,5,6,1,1,NA,NA,389.83,711.31,1,1,NA,1,1,NA,NA,NA,NA,NA,2,140,1,1,1,1,1,4,2,1,3,2,2,NA,3,NA,BE32,BE32-3
2012,BE,70908,2,2012,3,0,-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,30,NA,NA,3,3,2,1,2,1,1,1,1,1,3,NA,3,NA,2,NA,2,2,1,1,5,1,1,NA,NA,462,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,135,1,1,2,1,1,4,2,3,4,2,3,3,2,NA,BE32,BE32-3
2012,BE,70915,1,2012,36,18219,15608,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,55,NA,0,0,0,NA,2612,NA,NA,3,NA,1,1,2,1,1,1,1,2,4,1200,1,NA,2,2,1,2,2,3,4,2,1,NA,NA,160.1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,65,1,1,1,1,1,4,2,3,2,3,3,NA,3,NA,BE32,BE32-2
2012,BE,70919,1,2012,14,8554,8572,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-18,NA,NA,2,NA,2,1,1,1,1,1,1,1,2,3000,2,3,1,2,2,2,2,1,3,2,1,370,NA,333.32,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,80,1,1,1,2,1,4,3,4,4,4,3,NA,2,NA,BE32,BE32-3
2012,BE,70949,1,2012,12,28557,25727,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13933,0,0,NA,0,NA,0,0,0,NA,2830,NA,3,3,NA,1,1,1,1,1,3,1,1,5,5000,2,NA,2,2,2,2,2,1,5,2,1,NA,NA,287.67,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,60,1,1,1,1,1,3,4,4,3,4,3,3,3,NA,BE32,BE32-2
2012,BE,70952,2,2012,18,17412,18320,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,70,NA,0,0,0,NA,-908,NA,NA,3,3,1,1,1,1,1,1,1,1,2,20000,3,NA,2,2,2,2,1,1,6,2,1,NA,NA,606,861.41,NA,1,NA,1,1,NA,NA,NA,NA,NA,2,130,1,1,1,1,1,4,4,3,3,2,2,NA,2,NA,BE32,BE32-5
2012,BE,70967,2,2012,12,27356,19177,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,8180,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,2000,3,1,1,2,2,2,4,2,6,2,1,NA,NA,473.3,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,4,2,2,3,4,2,NA,3,NA,BE32,BE32-2
2012,BE,70975,1,2012,30,18314,15186,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3,NA,0,0,0,NA,3129,NA,1,3,3,1,1,1,1,1,1,1,1,4,2900,2,NA,2,2,2,2,2,1,5,1,1,NA,NA,559,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,120,1,1,1,1,1,4,4,2,3,3,3,3,3,NA,BE32,BE32-2
2012,BE,70987,4,2012,14,21940,12526,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,96,NA,0,0,0,NA,9413,NA,NA,3,NA,1,1,1,1,1,1,1,1,3,2500,1,NA,1,1,1,2,4,2,5,1,1,NA,NA,505.33,241.77,1,1,NA,1,1,NA,NA,NA,NA,NA,2,140,1,1,1,1,2,3,3,2,3,3,3,NA,3,NA,BE32,BE32-2
2012,BE,71025,1,2012,26,120622,101508,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,9049,59013,0,5901,NA,0,NA,0,0,0,NA,19114,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,4000,3,NA,2,2,2,1,1,1,6,2,1,NA,NA,353.17,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,280,NA,1,NA,1,1,3,3,3,3,4,3,3,3,NA,BE32,BE32-4
2012,BE,71041,1,2012,30,14931,15503,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-572,NA,3,3,NA,1,1,1,1,1,1,1,1,5,1600,3,3,2,2,1,2,3,1,5,2,1,NA,NA,649.09,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,85,1,1,2,2,1,3,4,3,2,1,4,NA,3,NA,BE32,BE32-3
2012,BE,71049,2,2012,15,15287,13828,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,1458,NA,3,3,NA,1,1,2,1,1,1,1,1,4,1800,1,NA,2,2,2,2,4,2,5,1,2,NA,NA,590.4,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,90,1,1,1,1,1,3,3,2,4,4,3,NA,3,NA,BE32,BE32-4
2012,BE,71077,2,2012,24,19017,18978,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7042,0,0,NA,0,NA,0,0,0,NA,38,NA,3,3,2,1,1,1,1,1,1,3,3,2,1500,3,NA,2,2,2,2,2,5,4,1,1,650,NA,898.09,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,250,1,1,1,1,1,4,3,3,4,3,3,4,3,NA,BE32,BE32-2
2012,BE,71088,2,2012,17,19437,22831,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-3395,NA,NA,3,NA,2,1,1,1,1,3,1,1,1,2500,1,NA,2,2,2,1,3,1,5,2,1,650,NA,1053,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,100,1,1,1,1,1,3,1,4,3,3,4,1,3,NA,BE32,BE32-4
2012,BE,71093,2,2012,30,36732,32176,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,131,NA,0,0,0,NA,4556,NA,NA,3,NA,1,1,1,1,1,1,1,1,5,1800,3,NA,2,2,2,2,4,3,6,2,1,NA,NA,577.53,646.92,1,1,NA,1,1,NA,NA,NA,NA,NA,2,35,1,1,1,1,1,4,3,2,2,4,3,NA,3,NA,BE32,BE32-2
2012,BE,71098,2,2012,14,15828,13751,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,2077,NA,NA,3,NA,1,1,1,1,1,1,3,3,5,3000,1,NA,2,2,2,2,1,2,2,2,2,NA,NA,442,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,250,1,1,1,1,1,3,2,3,3,3,4,NA,3,NA,BE32,BE32-3
2012,BE,71118,2,2012,43,46343,38991,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,7352,NA,3,3,3,1,1,2,1,1,1,1,1,4,NA,3,NA,2,2,2,2,1,2,6,2,1,NA,NA,392.4,596.95,1,1,NA,1,1,NA,NA,NA,NA,NA,2,160,1,1,1,2,1,4,1,3,3,4,4,3,3,NA,BE32,BE32-4
2012,BE,71142,2,2012,22,5537,5524,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5537,NA,0,0,0,NA,13,NA,3,3,NA,2,1,1,1,1,1,1,1,2,1500,2,NA,2,2,2,2,1,1,3,2,1,NA,NA,100.58,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,125,1,1,1,1,1,3,3,3,3,3,2,NA,3,NA,BE32,BE32-2
2012,BE,71170,1,2012,27,11099,34591,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-23491,NA,3,3,NA,2,1,1,1,3,3,1,1,3,1300,3,1,2,2,2,2,2,2,6,2,1,NA,NA,654,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,200,1,1,1,1,1,3,3,4,3,3,3,NA,3,NA,BE32,BE32-4
2012,BE,71187,4,2012,28,9893,8824,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,1068,NA,NA,3,3,2,1,1,1,1,1,1,1,2,2200,3,NA,2,2,2,2,1,2,6,2,1,800,NA,183,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,150,1,1,1,1,1,3,3,2,2,3,4,NA,3,NA,BE32,BE32-4
2012,BE,71193,2,2012,30,11037,-2202,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,13238,NA,3,3,NA,2,1,1,1,1,1,1,1,1,3500,1,NA,2,2,2,2,1,2,6,1,1,NA,NA,458.83,335.3,1,1,NA,1,1,NA,NA,NA,NA,NA,2,250,1,1,1,2,1,3,4,3,2,4,3,2,3,NA,BE32,BE32-4
2012,BE,71194,2,2012,15,10770,9203,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5,NA,0,0,0,NA,1567,NA,3,3,NA,2,1,2,1,1,1,1,3,2,2000,2,NA,2,2,1,2,1,1,6,2,1,NA,NA,281.04,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,250,1,1,1,2,2,4,3,4,4,3,4,4,2,NA,BE32,BE32-3
2012,BE,71205,2,2012,35,0,-42,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,42,NA,3,3,NA,1,1,1,1,1,3,1,1,5,6500,2,NA,2,2,2,2,4,2,6,2,1,NA,NA,389.09,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,2,3,4,2,3,2,3,NA,3,NA,BE32,BE32-5
2012,BE,71210,1,2012,23,55935,42327,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,13608,NA,3,3,NA,1,1,1,1,1,1,1,1,4,2900,1,NA,2,2,2,2,4,1,6,2,1,363,NA,280,2468.74,1,1,NA,1,1,NA,NA,NA,NA,NA,2,65,1,1,3,2,1,4,4,2,3,2,4,3,3,NA,BE32,BE32-4
