PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL030,PL035,PL015,PL020,PL025,PL040,PL050,PL060,PL070,PL072,PL100,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PL210A,PL210B,PL210C,PL210D,PL210E,PL210F,PL210G,PL210H,PL210I,PL210J,PL210K,PL210L,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY070N,PY010G,PY020G,PY031G,PY035G,PY050G,PY070G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PX030,PX040,PY021G,PY030G,PX020,PX050,PX010,PL110,PL111,DB040,NR_ITW
2008,BE,691241,614.835787089468,NA,2,2008,25,2,1941,1,2,1,BE,2,NA,2,5,NA,1,2,NA,3,7,NA,4,0,NA,NA,NA,NA,1,NA,NA,NA,19,6,6,6,5,1,6,1,6,6,1,6,6,4,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,14975,0,0,0,0,1,69124,1,0,12543,66,7,1,l,NA,BE32,BE32-2
2008,BE,691242,614.835787089468,NA,2,2008,3,3,1939,2,2,1,EU,2,3,2,8,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,7,7,8,1,7,8,8,7,8,7,1,1,3,2,NA,NA,NA,2106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,69124,1,0,3845,68,6,1,NA,NA,BE32,BE32-2
2008,BE,691451,614.835787089468,NA,2,2008,32,2,1937,1,2,1,BE,2,NA,5,5,NA,NA,NA,NA,3,5,NA,0,3,NA,2,NA,1,2,2,NA,NA,14,2,6,1,6,3,2,2,6,1,6,1,6,1,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,17010,0,0,0,0,1,69145,1,0,18497,70,NA,1,NA,NA,BE32,BE32-3
2008,BE,691452,614.835787089468,NA,2,2008,16,1,1929,2,4,1,BE,2,NA,1,5,NA,1,NA,NA,3,NA,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,14,6,5,8,1,6,8,8,5,5,5,6,5,1,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,6906,0,0,0,0,0,1,69145,1,0,0,78,1,1,NA,NA,BE32,BE32-3
2008,BE,691651,614.835787089468,NA,2,2008,19,4,1930,1,5,1,BE,2,NA,2,5,NA,NA,NA,NA,3,9,NA,10,0,NA,6,13,1,2,2,NA,NA,19,1,2,6,1,1,1,1,1,1,1,6,1,2,1,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,24371,0,0,0,0,1,69165,1,0,0,77,7,1,n,NA,BE32,BE32-1
2008,BE,691652,614.835787089468,NA,2,2008,5,1,1932,2,4,1,EU,2,NA,NA,5,1,2,NA,NA,1,NA,NA,0,0,NA,6,15,1,2,NA,NA,NA,16,8,6,8,5,6,8,6,5,6,6,6,8,4,1,1,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,9490,0,0,0,0,1,69165,1,0,12778,75,1,1,NA,NA,BE32,BE32-1
2008,BE,691851,614.835787089468,NA,2,2008,12,2,1938,1,2,3,BE,2,NA,NA,5,NA,1,2,NA,3,7,40,12,0,NA,6,14,1,NA,NA,NA,NA,16,8,6,6,6,8,2,6,7,5,2,6,5,1,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,8482,0,0,0,0,1,69185,1,0,0,69,1,1,NA,NA,BE32,BE32-4
2008,BE,691852,614.835787089468,NA,2,2008,16,1,1935,2,2,3,BE,1,5,1,8,NA,1,1,1,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,7,3,7,8,7,7,8,8,7,2,2,2,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,69185,1,0,9866,72,1,1,NA,NA,BE32,BE32-4
2008,BE,691861,614.835787089468,NA,4,2008,11,2,1932,1,2,1,BE,2,5,NA,8,NA,1,2,1,NA,9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,6,6,6,7,7,7,7,6,7,1,2,2,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,69186,1,0,9883,75,1,1,NA,NA,BE32,BE32-4
2008,BE,691862,614.835787089468,NA,2,2008,4,2,1933,2,2,1,BE,2,NA,3,8,NA,2,NA,NA,3,NA,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,18,7,7,6,8,7,7,8,8,7,7,8,7,1,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,69186,1,0,0,74,6,1,NA,NA,BE32,BE32-4
2008,BE,692321,614.835787089468,NA,2,2008,58,2,1951,1,5,2,BE,2,NA,1,3,1,1,2,NA,3,8,NA,0,2,NA,NA,NA,1,NA,NA,NA,NA,21,8,7,6,8,6,6,6,6,1,8,8,5,2,1,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,8211,0,0,0,0,89,1,69232,1,0,0,56,NA,1,NA,NA,BE32,BE32-3
2008,BE,692322,614.835787089468,NA,2,2008,24,2,1948,2,2,3,BE,2,NA,3,6,NA,1,2,NA,3,3,39,12,0,NA,NA,13,1,2,NA,NA,NA,NA,6,6,5,6,2,1,6,6,8,6,1,8,2,1,2,2,NA,2,NA,1326,0,0,0,0,1,0,0,0,0,0,0,0,13918,0,0,1,69232,1,0,13543,59,1,1,k,NA,BE32,BE32-3
2008,BE,692531,614.835787089468,NA,2,2008,12,4,1971,2,2,3,BE,2,NA,1,8,NA,NA,1,NA,NA,NA,NA,12,0,NA,NA,12,NA,2,NA,NA,NA,25,1,7,8,8,5,8,7,7,8,7,7,7,NA,1,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,69253,1,0,8470,36,6,1,NA,NA,BE32,BE32-4
2008,BE,692532,614.835787089468,NA,2,2008,6,1,1972,1,2,1,Other,2,NA,3,3,NA,NA,2,1,3,7,99,0,0,NA,NA,NA,NA,2,NA,NA,10,41,1,5,2,3,5,5,1,6,2,8,6,8,4,2,2,2,NA,2,NA,1008,0,0,0,0,1,0,0,0,0,5806,0,0,0,0,0,1,69253,1,0,0,35,6,1,NA,NA,BE32,BE32-4
2008,BE,692541,614.835787089468,NA,2,2008,7,1,1930,1,2,2,BE,2,NA,2,5,NA,NA,NA,NA,3,NA,NA,0,0,NA,NA,NA,2,2,NA,NA,NA,14,6,6,8,8,5,7,6,6,5,7,1,8,2,1,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,12800,0,0,0,0,1,69254,1,0,0,77,6,1,NA,NA,BE32,BE32-5
2008,BE,692542,614.835787089468,NA,2,2008,54,2,1932,2,2,1,BE,2,NA,5,5,NA,NA,NA,NA,3,0 - 1,38,0,0,NA,NA,13,1,2,NA,5,NA,21,6,3,6,6,3,1,2,6,1,6,1,6,2,1,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,16217,0,0,0,0,1,69254,1,0,0,75,1,1,NA,NA,BE32,BE32-5
2008,BE,692601,614.835787089468,NA,2,2008,7,1,1944,1,5,3,BE,2,NA,NA,5,1,NA,NA,NA,3,7,40,0,0,NA,4,13,NA,1,NA,NA,NA,24,1,8,2,2,1,1,1,1,1,1,1,3,2,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,22203,0,0,0,0,1,69260,1,0,0,63,1,1,g,NA,BE32,BE32-3
2008,BE,692602,614.835787089468,NA,2,2008,13,1,1937,2,2,1,BE,NA,NA,NA,5,1,NA,NA,NA,3,NA,40,12,0,NA,NA,13,1,2,2,NA,2,16,3,6,1,1,2,3,6,1,6,6,1,6,2,1,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,25551,0,0,0,0,1,69260,1,0,0,70,6,1,l,NA,BE32,BE32-3
2008,BE,692671,614.835787089468,NA,2,2008,13,1,1976,2,1,1,BE,2,NA,5,1,NA,1,2,NA,3,2,20,0,1,NA,NA,NA,NA,2,NA,NA,NA,NA,8,3,6,6,2,1,3,6,1,1,6,8,3,2,3,2,NA,2,NA,0,0,0,0,0,1,0,18640,0,0,0,0,0,0,0,0,1,69267,1,0,29249,31,1,1,n,p,BE32,BE32-3
2008,BE,693471,614.835787089468,NA,2,2008,1,3,1967,2,2,1,BE,2,NA,3,1,1,1,2,NA,3,7,NA,12,0,NA,NA,13,1,2,2,NA,NA,24,1,3,1,1,1,1,3,1,6,1,1,8,3,2,2,2,NA,2,NA,1358,0,0,31792,0,1,0,0,0,0,0,0,0,0,0,0,1,69347,1,0,9365,40,1,1,l,f,BE32,BE32-4
2008,BE,693472,614.835787089468,NA,2,2008,1,3,1976,1,2,1,Other,2,NA,3,1,NA,1,2,NA,3,8,19,12,0,NA,NA,NA,1,2,NA,NA,NA,20,6,6,6,2,2,2,1,6,2,3,3,6,1,1,1,2,NA,2,NA,460,0,0,19982,0,1,0,0,0,0,1289,0,0,0,0,177,1,69347,1,0,13606,31,6,1,NA,h,BE32,BE32-4
2008,BE,693551,614.835787089468,NA,2,2008,7,3,1935,2,2,3,BE,2,NA,1,5,NA,NA,2,NA,3,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,19,1,6,6,3,6,2,6,6,2,6,2,2,2,1,2,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,17798,0,0,0,0,1,69355,1,0,0,72,NA,1,NA,NA,BE32,BE32-4
2008,BE,693552,614.835787089468,NA,2,2008,17,4,1947,1,2,1,BE,1,NA,4,3,NA,2,NA,NA,3,0 - 1,NA,0,0,1,NA,4,1,NA,NA,NA,NA,17,8,6,6,2,5,2,6,6,2,6,6,6,3,2,2,2,NA,2,NA,0,0,0,12849,0,1,0,0,0,0,6241,0,0,0,0,0,1,69355,1,0,0,60,1,1,NA,NA,BE32,BE32-4
2008,BE,693781,614.835787089468,NA,2,2008,90,1,1935,1,2,3,BE,2,NA,1,5,1,NA,2,NA,3,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,24,6,6,3,1,6,2,3,6,2,2,6,1,3,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,15363,0,0,0,0,1,69378,1,0,0,72,1,1,a+b,NA,BE32,BE32-3
2008,BE,693782,614.835787089468,NA,2,2008,5,1,1947,2,5,1,BE,2,NA,1,3,NA,2,2,NA,3,9,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,18,2,6,6,6,6,4,6,6,5,2,1,6,2,2,2,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,10527,0,0,0,0,0,1,69378,1,0,0,60,NA,1,NA,NA,BE32,BE32-3
2008,BE,693801,614.835787089468,NA,3,2008,9,2,1927,2,4,2,BE,2,NA,3,5,NA,1,2,NA,2,5,NA,0,0,NA,NA,NA,NA,2,NA,NA,3,NA,6,8,6,6,2,5,6,6,2,6,8,1,3,1,2,2,NA,2,NA,1200,0,0,0,0,1,0,0,0,0,0,10451,0,0,0,0,1,69380,1,0,0,80,1,1,NA,NA,BE32,BE32-4
2008,BE,693802,614.835787089468,NA,3,2008,22,2,1927,1,4,3,BE,2,NA,1,5,NA,1,NA,NA,3,NA,NA,12,0,NA,NA,NA,1,2,NA,NA,1,NA,3,6,4,1,3,1,6,6,3,6,6,3,2,1,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,13468,0,0,0,0,1,69380,1,0,0,80,1,1,NA,NA,BE32,BE32-4
2008,BE,693971,614.835787089468,NA,2,2008,34,2,1960,2,3,1,BE,2,NA,2,2,NA,1,2,NA,3,9,NA,0,0,NA,NA,NA,1,1,2,NA,NA,17,6,6,3,6,3,6,2,2,1,6,2,6,2,2,2,2,NA,2,NA,0,0,0,16380,0,1,0,0,0,0,0,0,0,0,0,0,1,69397,1,0,3282,47,1,1,NA,q,BE32,BE32-4
2008,BE,693972,614.835787089468,NA,2,2008,6,4,1960,1,2,1,BE,2,NA,3,1,NA,1,NA,NA,3,0 - 1,32,12,0,NA,NA,NA,2,1,NA,NA,NA,18,6,6,2,2,6,1,1,6,6,1,6,6,2,2,3,2,NA,2,NA,0,0,0,15588,1539,1,0,0,0,0,0,0,0,0,0,0,1,69397,1,997,21332,47,1,1,NA,h,BE32,BE32-4
2008,BE,694011,614.835787089468,NA,2,2008,24,2,1978,1,1,1,BE,2,NA,2,1,1,1,2,NA,3,7,NA,0,0,NA,NA,1,1,2,NA,NA,NA,24,1,5,6,6,1,1,1,2,6,6,6,1,3,1,3,2,NA,2,NA,0,0,0,19645,1030,1,0,360,0,0,0,0,0,0,0,0,1,69401,1,0,13207,29,1,1,NA,h,BE32,BE32-1
2008,BE,694012,614.835787089468,NA,2,2008,14,3,1978,2,1,1,BE,2,NA,5,1,1,NA,NA,NA,3,4,35,0,12,NA,NA,9,1,NA,2,NA,NA,NA,1,3,1,6,1,1,3,1,6,2,1,5,2,1,3,2,NA,2,NA,0,0,0,30232,1204,1,0,0,0,0,0,0,0,0,0,0,1,69401,1,0,13998,29,7,1,m,j,BE32,BE32-1
2008,BE,694151,614.835787089468,NA,2,2008,6,1,1974,1,2,1,EU,2,NA,NA,3,1,1,NA,NA,3,NA,NA,0,10,NA,NA,13,2,NA,NA,NA,NA,18,8,5,6,2,5,7,6,5,8,6,1,6,1,2,3,2,NA,2,NA,1320,0,0,0,0,1,0,0,0,0,7682,0,0,0,0,0,1,69415,1,0,10344,33,1,1,n,NA,BE32,BE32-3
2008,BE,694152,614.835787089468,NA,2,2008,12,2,1973,2,1,1,EU,1,NA,3,3,1,1,2,NA,3,NA,NA,12,0,NA,NA,NA,1,NA,NA,NA,NA,18,3,6,6,1,3,8,2,6,2,2,6,6,2,2,3,2,NA,2,NA,1170,0,0,0,0,1,0,0,0,0,17325,0,0,0,0,0,1,69415,1,0,0,34,5,1,k,NA,BE32,BE32-3
2008,BE,694311,614.835787089468,NA,2,2008,11,4,1974,1,1,3,BE,2,NA,5,1,NA,NA,2,NA,3,3,NA,0,0,NA,NA,1,1,2,2,1,NA,18,6,5,2,2,2,3,4,1,1,1,8,6,3,2,3,2,NA,2,5,0,0,0,27870,987,1,0,0,0,0,0,0,0,0,0,0,1,69431,1,0,8242,33,7,1,o+p+q,o,BE32,BE32-4
2008,BE,694312,614.835787089468,NA,2,2008,3,3,1973,2,1,3,BE,2,NA,5,4,NA,1,2,NA,4,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,7,7,8,6,7,8,7,8,7,7,7,8,1,1,3,2,NA,2,NA,1544,0,0,0,0,1,0,0,0,0,621,0,0,0,0,0,1,69431,1,0,28815,34,1,1,NA,NA,BE32,BE32-4
2008,BE,694461,614.835787089468,NA,2,2008,19,4,1929,2,2,3,BE,2,NA,3,5,NA,2,2,2,NA,4,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,7,6,7,8,7,7,8,6,8,8,7,7,2,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,69446,1,0,17800,78,6,1,NA,NA,BE32,BE32-4
2008,BE,694462,614.835787089468,NA,2,2008,19,3,1951,1,5,1,EU,2,NA,NA,3,1,NA,NA,NA,3,8,NA,12,0,NA,NA,13,1,2,2,NA,NA,NA,2,1,2,1,6,6,1,6,1,6,5,1,2,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,22455,0,0,0,0,0,1,69446,1,0,0,56,6,1,c+d+e,NA,BE32,BE32-4
2008,BE,694981,614.835787089468,NA,3,2008,6,4,1956,1,2,1,BE,2,NA,3,6,NA,1,NA,NA,3,9,20,0,12,NA,NA,13,1,2,NA,NA,NA,14,3,1,6,6,6,1,6,6,6,1,6,2,1,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,17485,0,0,1,69498,1,0,6989,51,6,1,c+d+e,NA,BE32,BE32-1
2008,BE,694982,614.835787089468,NA,2,2008,16,4,1956,2,5,1,BE,2,NA,3,1,NA,1,NA,NA,3,3,NA,12,0,NA,NA,1,NA,2,2,NA,NA,20,1,1,1,6,1,2,1,1,1,2,6,6,3,2,3,2,NA,2,NA,0,0,0,29127,0,1,0,0,0,0,0,0,0,0,0,0,1,69498,1,0,0,51,1,1,m,o,BE32,BE32-1
2008,BE,695191,614.835787089468,NA,2,2008,4,1,1970,1,1,3,BE,2,NA,1,1,1,NA,NA,NA,3,6,30,0,0,NA,NA,13,1,1,2,NA,NA,21,1,1,1,1,1,6,3,1,1,1,2,3,2,2,3,2,NA,2,NA,0,0,0,30024,0,1,0,0,0,0,0,0,0,0,0,0,1,69519,1,0,0,37,7,1,n,l-n,BE32,BE32-2
2008,BE,695192,614.835787089468,NA,3,2008,6,4,1973,2,1,3,BE,2,NA,5,1,1,NA,NA,NA,3,4,37,12,0,NA,NA,NA,1,1,2,NA,NA,19,1,1,1,4,3,6,6,1,1,2,8,1,2,2,3,2,NA,2,NA,0,0,0,24393,733,1,0,0,0,0,0,0,0,0,0,0,1,69519,1,0,0,34,6,1,c+d+e,o,BE32,BE32-2
2008,BE,695231,614.835787089468,NA,2,2008,11,1,1964,2,2,1,BE,2,NA,3,2,NA,1,NA,NA,3,9,NA,0,0,NA,3,NA,NA,2,2,NA,NA,14,6,6,6,8,1,1,1,6,6,2,6,3,2,1,3,2,NA,2,NA,0,0,0,18554,0,1,0,0,0,0,0,0,0,0,0,0,1,69523,1,0,5149,43,1,1,k,l-n,BE32,BE32-1
2008,BE,695331,614.835787089468,NA,2,2008,12,1,1927,1,2,3,BE,2,NA,3,5,1,1,2,NA,3,6,18,0,0,NA,4,12,1,1,2,NA,NA,16,1,6,2,2,6,6,6,1,1,3,2,6,4,1,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,20651,0,0,0,0,1,69533,1,0,0,80,7,1,NA,NA,BE32,BE32-3
2008,BE,695332,614.835787089468,NA,2,2008,11,4,1963,2,1,1,BE,2,NA,3,3,NA,1,2,NA,3,5,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,19,7,7,5,5,5,6,5,5,5,6,5,8,1,2,2,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,9486,0,0,0,0,0,1,69533,1,0,0,44,7,1,NA,NA,BE32,BE32-3
2008,BE,695471,614.835787089468,NA,3,2008,4,1,1966,1,2,3,BE,2,NA,3,2,NA,1,NA,NA,3,7,NA,0,0,NA,NA,13,1,1,NA,NA,NA,18,6,6,2,8,5,5,2,1,8,6,3,6,2,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,17387,0,0,0,0,0,1,69547,1,0,12665,41,6,1,o+p+q,g,BE32,BE32-1
2008,BE,695581,614.835787089468,NA,2,2008,6,4,1927,1,2,1,EU,2,NA,0,5,NA,NA,NA,NA,3,NA,NA,9,0,NA,NA,NA,NA,NA,2,NA,NA,17,2,5,6,8,6,5,2,6,5,6,6,2,2,1,2,2,NA,2,1,0,0,0,0,0,1,0,0,0,0,8821,0,0,0,0,0,1,69558,1,0,0,80,1,1,NA,NA,BE32,BE32-4
2008,BE,695582,614.835787089468,NA,3,2008,11,4,1927,2,2,3,BE,2,NA,1,5,NA,2,1,NA,3,3,NA,0,12,NA,NA,NA,1,2,2,NA,NA,23,5,8,5,6,2,1,6,5,6,1,6,8,2,1,3,2,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,8345,0,0,0,0,1,69558,1,0,433,80,5,1,NA,NA,BE32,BE32-4
2008,BE,695601,614.835787089468,NA,2,2008,10,4,1941,1,5,3,BE,2,NA,1,5,NA,1,2,NA,3,7,32,8,0,NA,NA,NA,2,2,2,NA,NA,14,6,8,6,6,6,6,6,1,1,6,6,2,1,2,1,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,14163,0,0,0,0,1,69560,1,0,0,66,1,1,f,NA,BE32,BE32-5
2008,BE,695602,614.835787089468,NA,2,2008,9,2,1939,2,2,3,BE,2,NA,5,5,NA,NA,2,NA,3,2,NA,0,0,NA,NA,13,1,NA,NA,NA,NA,25,1,1,6,1,6,2,2,6,6,1,6,6,3,2,2,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,15826,0,0,0,0,1,69560,1,0,0,68,6,1,NA,NA,BE32,BE32-5
2008,BE,695681,614.835787089468,NA,2,2008,12,3,1947,1,2,1,BE,2,NA,NA,5,1,NA,NA,NA,3,8,38,12,0,NA,NA,11,1,NA,2,NA,NA,23,1,1,6,1,1,2,2,1,1,1,1,1,3,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,37324,0,0,0,0,0,1,69568,1,0,0,60,1,1,m,NA,BE32,BE32-2
2008,BE,695682,614.835787089468,NA,2,2008,15,1,1949,2,5,1,BE,2,NA,NA,2,NA,1,2,NA,NA,4,NA,12,0,NA,NA,NA,1,2,NA,NA,4,14,6,3,8,4,8,6,4,8,1,1,6,5,3,2,3,2,NA,2,NA,650,0,0,12250,306,1,0,0,0,0,0,0,0,0,0,0,1,69568,1,0,24743,58,1,1,NA,q,BE32,BE32-2
2008,BE,695711,614.835787089468,NA,4,2008,11,3,1931,1,2,3,BE,2,NA,NA,NA,NA,2,2,NA,3,NA,NA,0,0,NA,NA,NA,2,2,NA,NA,1,18,6,2,8,6,8,6,5,5,7,6,8,6,2,2,1,2,NA,1,NA,0,0,0,0,0,1,0,0,0,0,0,12887,0,0,0,0,1,69571,1,0,12671,76,1,1,NA,NA,BE32,BE32-4
2008,BE,695712,614.835787089468,NA,2,2008,6,2,1935,2,4,3,BE,2,NA,4,5,NA,1,2,NA,3,2,NA,0,9,NA,NA,NA,1,NA,NA,NA,5,21,5,6,5,6,6,6,6,5,1,5,8,8,1,1,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,12270,0,0,0,0,1,69571,1,0,0,72,6,1,NA,NA,BE32,BE32-4
2008,BE,695821,614.835787089468,NA,2,2008,18,3,1977,1,1,1,BE,2,NA,3,1,NA,NA,NA,NA,1,2,30,12,0,NA,NA,15,1,2,2,NA,NA,17,1,1,2,2,1,1,1,2,1,1,8,6,1,2,2,2,NA,2,NA,0,0,0,28085,1169,1,0,0,0,0,0,0,0,0,0,0,1,69582,1,0,0,30,1,1,f,b-e,BE32,BE32-1
2008,BE,695822,614.835787089468,NA,2,2008,12,4,1975,2,1,1,EU,2,NA,3,1,1,1,2,NA,3,3,NA,0,12,NA,NA,NA,1,2,2,NA,NA,14,1,6,5,5,2,6,8,6,6,6,8,6,4,2,3,2,NA,2,NA,0,0,0,9122,314,1,0,0,0,0,0,0,0,0,0,0,1,69582,1,0,0,32,6,1,NA,p,BE32,BE32-1
2008,BE,695921,614.835787089468,NA,2,2008,9,1,1947,1,4,1,BE,2,NA,5,5,1,1,2,NA,NA,0 - 1,NA,0,0,NA,NA,13,1,2,NA,NA,NA,18,3,6,6,6,2,6,1,8,6,2,8,2,2,1,3,2,NA,2,NA,0,0,0,6959,0,1,0,0,0,0,7811,0,0,0,0,0,1,69592,1,0,0,60,1,1,o+p+q,NA,BE32,BE32-3
2008,BE,695922,614.835787089468,NA,2,2008,13,1,1951,2,2,2,BE,2,NA,3,2,1,NA,NA,NA,3,4,40,12,0,NA,7,13,1,1,2,1,NA,18,6,1,1,1,1,1,3,1,2,1,1,1,1,2,2,2,NA,2,NA,4077,0,0,21469,0,1,0,0,0,0,0,0,0,0,2848,0,1,69592,1,0,10051,56,1,1,NA,h,BE32,BE32-3
2008,BE,695941,614.835787089468,NA,2,2008,10,4,1978,1,1,3,BE,2,NA,2,1,1,NA,NA,NA,3,9,40,6,12,NA,NA,13,1,1,2,NA,NA,17,3,6,3,1,1,1,1,1,3,4,3,1,2,2,3,2,NA,2,NA,351,0,0,40126,0,1,0,0,0,0,0,0,0,0,0,0,1,69594,1,0,0,29,1,1,k,b-e,BE32,BE32-2
2008,BE,695942,614.835787089468,NA,2,2008,11,3,1983,2,2,2,BE,2,NA,3,3,NA,NA,2,NA,3,9,NA,0,12,NA,4,NA,1,2,NA,NA,NA,23,6,6,6,6,6,5,6,5,6,8,8,2,3,1,3,2,NA,2,5,0,0,0,0,0,1,0,0,0,0,11119,0,0,0,0,0,1,69594,1,0,0,24,1,1,NA,NA,BE32,BE32-2
2008,BE,696061,614.835787089468,NA,2,2008,7,4,1933,1,2,3,BE,2,NA,3,5,NA,1,NA,NA,3,7,40,0,0,NA,NA,11,1,2,NA,NA,NA,18,6,2,6,1,2,6,2,6,6,6,1,6,3,2,1,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,18343,0,0,0,0,1,69606,1,0,13732,74,1,1,NA,NA,BE32,BE32-3
2008,BE,696062,614.835787089468,NA,2,2008,17,3,1939,2,2,3,BE,2,NA,NA,5,1,1,NA,NA,3,9,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,18,8,8,5,2,2,6,3,5,5,8,1,8,1,1,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,6493,0,0,0,0,1,69606,1,0,0,68,6,1,NA,NA,BE32,BE32-3
2008,BE,696081,614.835787089468,NA,2,2008,28,4,1936,1,1,3,BE,2,NA,5,5,NA,NA,2,NA,1,0 - 1,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,NA,5,6,6,8,2,2,5,6,2,6,2,6,3,2,2,2,NA,2,NA,750,0,0,0,0,1,0,0,0,0,0,9626,0,0,0,0,1,69608,1,0,0,71,1,1,NA,NA,BE32,BE32-3
2008,BE,696082,614.835787089468,NA,2,2008,9,2,1933,2,4,1,BE,2,NA,1,5,1,1,NA,NA,3,8,NA,0,0,NA,NA,5,1,2,1,NA,NA,NA,2,5,5,5,2,5,8,6,8,6,8,6,2,1,1,2,NA,2,NA,0,0,0,1347,0,1,0,0,0,0,3497,0,0,0,0,0,1,69608,1,0,14420,74,7,1,n,NA,BE32,BE32-3
2008,BE,696091,614.835787089468,NA,2,2008,16,3,1946,1,5,1,BE,2,NA,NA,3,1,1,2,NA,3,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,19,2,6,8,5,5,1,8,7,5,6,5,1,1,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,6624,0,0,0,0,1,69609,1,0,10712,61,1,1,NA,NA,BE32,BE32-3
2008,BE,696092,614.835787089468,NA,2,2008,9,4,1946,2,2,1,BE,2,NA,5,5,NA,NA,NA,NA,3,2,NA,0,0,NA,NA,3,1,1,NA,NA,NA,22,2,6,1,6,4,6,1,2,6,2,3,1,5,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,20892,0,0,0,0,1,69609,1,0,13805,61,1,1,NA,NA,BE32,BE32-3
2008,BE,696231,614.835787089468,NA,2,2008,6,1,1939,1,2,1,BE,2,NA,1,5,1,NA,NA,NA,3,8,31,12,0,NA,NA,13,1,1,NA,NA,NA,21,2,1,1,1,8,1,1,1,1,1,1,1,2,1,2,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,31496,0,0,0,0,1,69623,1,0,0,68,1,1,l,NA,BE32,BE32-3
2008,BE,696232,614.835787089468,NA,2,2008,3,4,1944,2,2,3,BE,2,NA,0,5,NA,1,NA,NA,3,9,NA,0,0,NA,NA,NA,2,NA,NA,NA,NA,18,2,3,1,1,6,1,1,2,5,6,8,6,1,2,2,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,17385,0,0,0,0,1,69623,1,0,0,63,1,1,NA,NA,BE32,BE32-3
