PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL030,PL035,PL015,PL020,PL025,PL040,PL050,PL060,PL070,PL072,PL100,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PL210A,PL210B,PL210C,PL210D,PL210E,PL210F,PL210G,PL210H,PL210I,PL210J,PL210K,PL210L,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY070N,PY010G,PY020G,PY035G,PY050G,PY070G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PS005,PS010,PS020,PS030,PS040,PS050,PS060,PS070,PS080,PS090,PS100,PS110,PS120,PS130,PS140,PS150,PS160,PX030,PX040,PX020,PX050,PX010,PL110,DB040,NR_ITW
2006,BE,867731,849.137931034483,NA,4,2006,6,4,1925,2,2,1,BE,2,NA,NA,8,NA,1,2,NA,NA,NA,19,0,0,NA,NA,NA,1,2,NA,NA,NA,16,5,8,6,6,6,5,6,6,6,5,7,6,2,2,3,2,NA,2,NA,0,0,1,44,0,0,0,1,0,0,5478,0,0,0,0,1,775.9252,1,3,2,3,2,NA,2,2,1,2,NA,2,NA,2,2,2,86773,1,80,1,1,NA,BE35,BE35-4
2006,BE,867791,849.137931034483,NA,4,2006,8,3,1946,2,4,3,BE,2,NA,3,5,NA,1,2,NA,3,4,NA,0,0,NA,NA,7,1,2,NA,3,NA,14,6,6,2,5,2,2,2,1,1,6,2,6,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,17117,0,0,0,0,1,1793.266,1,1,2,1,1,3,2,NA,1,2,NA,1,NA,2,2,2,86779,1,59,1,1,NA,BE35,BE35-5
2006,BE,867811,849.137931034483,NA,4,2006,15,3,1925,2,2,2,BE,2,NA,NA,8,NA,NA,2,NA,NA,NA,NA,0,0,10,NA,NA,2,1,NA,NA,NA,16,5,6,7,6,5,6,6,6,6,3,5,6,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,4301,0,0,0,1,965.739,2,1,1,5,4,1,2,4,1,2,NA,2,NA,2,1,2,86781,1,80,3,1,NA,BE35,BE35-4
2006,BE,867831,849.137931034483,NA,3,2006,20,3,1925,2,4,3,BE,2,NA,NA,5,NA,2,2,NA,3,NA,38,10,0,NA,NA,NA,NA,NA,NA,NA,NA,18,5,2,6,5,6,6,5,1,6,6,8,6,5,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,7683,0,0,0,0,1,805.3827,1,1,2,1,1,3,1,3,1,2,NA,2,NA,2,1,2,86783,1,80,1,1,NA,BE35,BE35-5
2006,BE,867881,849.137931034483,NA,4,2006,13,4,1936,2,4,3,BE,2,NA,5,5,NA,NA,NA,NA,3,3,38,12,0,NA,NA,12,1,1,NA,NA,NA,19,1,3,6,1,1,2,1,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,27302,0,0,0,0,0,1,811.3404,1,2,2,1,2,3,2,2,1,2,NA,2,NA,2,2,2,86788,1,69,3,1,NA,BE35,BE35-2
2006,BE,868001,849.137931034483,NA,4,2006,24,4,1936,2,2,1,BE,2,5,1,8,NA,2,2,NA,NA,NA,38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,6,8,7,8,6,7,7,5,7,8,4,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,672.3404,1,1,1,1,2,2,2,2,1,2,NA,2,NA,2,2,2,86800,1,69,NA,1,NA,BE35,BE35-4
2006,BE,868531,849.137931034483,NA,4,2006,17,3,1954,2,2,1,BE,2,NA,NA,2,NA,1,2,NA,2,2,NA,0,0,NA,NA,13,2,NA,2,NA,NA,18,5,6,6,6,5,5,2,8,6,2,1,6,3,1,2,2,NA,2,NA,0,0,1,14240,0,0,0,1,0,0,0,0,0,0,0,1,879.2861,1,2,1,1,2,2,2,2,1,2,NA,2,NA,2,2,2,86853,1,51,4,1,p-q,BE35,BE35-2
2006,BE,869251,849.137931034483,NA,4,2006,11,4,1954,1,2,1,BE,2,NA,2,1,NA,NA,NA,NA,3,4,55,12,0,NA,NA,11,1,1,2,NA,NA,27,1,3,1,1,1,1,1,1,2,1,1,6,3,2,3,2,NA,2,NA,0,0,1,0,0,0,37797,1,0,0,0,0,0,0,0,1,574.8823,1,1,2,3,2,4,2,6,1,2,NA,2,NA,2,1,2,86925,1,51,1,1,l-n,BE35,BE35-3
2006,BE,869271,849.137931034483,NA,4,2006,22,4,1980,2,1,1,BE,2,NA,3,3,NA,NA,NA,NA,3,NA,38,12,0,NA,NA,1,1,1,2,NA,10,21,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,2,NA,2,NA,0,0,1,39456,0,0,0,1,0,0,0,0,0,0,0,1,621.2161,1,3,1,3,4,1,4,3,1,2,NA,2,NA,1,1,2,86927,1,25,1,1,NA,BE35,BE35-2
2006,BE,869291,849.137931034483,NA,3,2006,31,2,1935,2,4,3,BE,2,NA,1,5,NA,1,NA,NA,3,NA,NA,0,1,NA,NA,11,NA,1,NA,NA,NA,14,6,6,1,6,5,6,6,8,NA,5,5,6,2,1,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,6934,0,0,0,0,1,836.8385,4,1,1,1,1,NA,1,2,1,2,NA,2,NA,2,2,2,86929,1,70,1,1,NA,BE35,BE35-4
2006,BE,869921,849.137931034483,NA,3,2006,41,4,1925,2,4,1,BE,2,NA,3,5,NA,1,2,NA,3,NA,45,0,12,NA,NA,5,1,1,NA,NA,5,16,6,3,2,6,6,1,8,2,5,2,2,2,2,1,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,17230,0,0,0,0,1,861.2837,2,2,1,4,2,4,1,2,1,2,NA,2,NA,1,2,1,86992,1,80,4,1,NA,BE35,BE35-5
2006,BE,870081,849.137931034483,NA,4,2006,14,3,1948,2,2,2,BE,1,3,1,8,NA,2,2,1,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,7,7,6,8,8,8,8,7,7,2,2,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1095.38,NA,2,1,3,1,1,2,2,1,2,NA,2,NA,1,1,2,87008,1,57,1,1,NA,BE35,BE35-3
2006,BE,870151,849.137931034483,NA,4,2006,3,3,1940,1,5,3,BE,2,NA,1,5,NA,1,NA,NA,3,7,NA,0,0,NA,NA,8,NA,2,NA,NA,NA,14,6,6,8,6,6,2,1,8,6,6,2,6,3,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,9595,0,0,0,0,1,894.9836,1,1,1,1,2,4,1,6,NA,2,NA,2,NA,2,2,2,87015,1,65,2,1,NA,BE35,BE35-4
2006,BE,870181,849.137931034483,NA,4,2006,3,4,1936,2,4,3,BE,2,NA,5,5,NA,NA,2,NA,NA,3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,17,7,7,7,8,6,7,7,6,8,5,7,8,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,286,0,0,0,0,1,918.3201,1,1,3,1,4,2,NA,2,2,2,NA,2,NA,1,2,2,87018,1,69,1,1,NA,BE35,BE35-3
2006,BE,870281,849.137931034483,NA,4,2006,3,2,1930,2,4,1,BE,2,NA,5,5,NA,1,2,NA,1,2,NA,0,0,NA,6,NA,1,2,NA,NA,NA,21,6,5,2,6,1,6,8,6,1,1,2,5,NA,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,16428,0,0,0,0,1,774.4403,2,2,1,1,2,1,2,2,2,2,NA,2,NA,2,2,2,87028,1,75,1,1,NA,BE35,BE35-1
2006,BE,870391,849.137931034483,NA,4,2006,13,3,1941,2,2,1,BE,2,NA,3,5,NA,1,NA,NA,3,6,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,14,6,6,1,2,2,6,6,1,2,2,6,6,2,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,12888,0,0,0,0,1,763.3067,1,1,1,1,1,2,2,2,1,2,NA,2,NA,2,2,2,87039,1,64,2,1,f,BE35,BE35-1
2006,BE,870801,849.137931034483,NA,3,2006,5,1,1929,2,4,3,BE,1,5,1,8,NA,2,2,2,3,NA,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,7,7,7,7,8,7,8,7,7,7,7,2,2,2,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,545.2697,1,1,1,5,2,1,2,1,1,2,NA,2,NA,2,2,2,87080,1,76,2,1,i,BE35,BE35-1
2006,BE,870821,849.137931034483,NA,3,2006,24,3,1946,2,2,1,EU,2,NA,5,5,NA,1,2,NA,3,4,NA,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,7,8,5,6,5,5,2,1,6,6,5,6,3,2,2,1,NA,2,NA,0,0,1,0,0,0,0,1,0,5536,0,0,0,0,0,1,1011.805,3,1,1,1,1,1,2,2,1,2,NA,2,NA,2,2,2,87082,1,59,3,1,NA,BE35,BE35-3
2006,BE,871161,849.137931034483,NA,4,2006,14,1,1929,1,4,1,BE,2,NA,2,5,NA,NA,NA,NA,3,7,40,0,0,NA,NA,13,1,2,NA,NA,10,22,2,1,1,1,1,2,1,1,1,1,1,2,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,24682,0,0,0,0,1,1034.574,2,4,1,5,3,2,5,3,1,2,NA,2,NA,2,1,2,87116,1,76,1,1,NA,BE35,BE35-4
2006,BE,871201,849.137931034483,NA,4,2006,8,1,1925,2,2,1,BE,2,NA,NA,8,NA,1,1,NA,3,NA,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,18,6,6,5,5,2,7,6,5,1,6,5,5,1,2,3,2,NA,2,NA,2240,0,1,0,0,0,0,1,0,0,5692,0,0,0,0,1,1447.489,3,NA,1,2,5,NA,3,1,1,1,NA,2,NA,1,2,2,87120,1,80,1,1,NA,BE35,BE35-3
2006,BE,871231,849.137931034483,NA,3,2006,12,3,1941,1,2,3,BE,2,NA,3,3,NA,NA,2,NA,3,4,NA,0,0,NA,NA,12,NA,2,2,NA,NA,14,6,6,8,5,2,5,6,6,6,6,6,8,3,1,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,9025,0,0,0,0,0,1,1080.205,2,1,1,2,2,6,6,NA,1,1,NA,2,NA,1,2,2,87123,1,64,3,1,NA,BE35,BE35-5
2006,BE,871401,849.137931034483,NA,3,2006,11,1,1943,1,2,3,BE,2,NA,5,2,NA,NA,2,NA,3,3,45,12,0,NA,NA,NA,1,2,NA,NA,NA,14,2,1,5,8,6,6,5,1,3,6,6,5,2,1,3,2,NA,2,NA,0,0,1,0,0,0,16318,1,0,0,0,0,0,0,0,1,572.4124,1,1,2,1,2,2,2,2,1,2,NA,2,NA,2,2,2,87140,1,62,2,1,k,BE35,BE35-4
2006,BE,871791,849.137931034483,NA,4,2006,20,3,1929,1,2,3,BE,2,NA,2,5,NA,1,NA,NA,3,6,40,0,0,NA,NA,NA,NA,2,NA,NA,4,18,6,6,2,1,1,6,6,1,6,6,2,6,2,1,3,2,NA,1,NA,0,0,1,0,0,0,0,1,0,0,18285,0,0,0,0,1,880.5544,4,2,3,5,1,2,2,6,1,2,NA,2,NA,1,1,2,87179,1,76,1,1,NA,BE35,BE35-3
2006,BE,872061,849.137931034483,NA,4,2006,5,2,1946,1,5,1,BE,2,NA,5,5,NA,NA,NA,NA,3,2,NA,12,0,NA,7,NA,1,1,NA,NA,NA,21,1,1,5,6,2,1,6,6,3,2,6,6,3,2,3,2,NA,2,NA,0,0,1,5261,0,0,0,1,0,9283,0,0,0,0,0,1,668.899,1,2,1,1,2,2,5,4,1,2,NA,2,NA,1,1,2,87206,1,59,3,1,NA,BE35,BE35-2
2006,BE,872111,849.137931034483,NA,3,2006,12,3,1929,2,4,2,BE,2,NA,1,5,NA,2,2,1,2,NA,NA,0,0,NA,NA,NA,2,2,NA,NA,NA,21,3,7,5,5,5,6,1,6,6,6,6,5,2,2,2,2,NA,2,1,0,0,1,0,0,0,0,1,0,0,7901,0,0,0,0,1,876.191,1,1,1,1,2,2,4,3,1,2,NA,2,NA,1,2,2,87211,1,76,1,1,NA,BE35,BE35-5
2006,BE,872141,849.137931034483,NA,4,2006,7,2,1941,2,4,1,BE,2,NA,3,5,NA,NA,1,NA,2,5,NA,0,0,NA,NA,NA,1,2,NA,NA,10,21,6,6,8,6,8,8,6,8,8,5,8,6,1,1,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,9247,0,0,0,0,1,714.5929,1,2,1,1,2,6,2,2,1,1,NA,2,NA,2,1,2,87214,1,64,4,1,NA,BE35,BE35-1
2006,BE,872301,849.137931034483,NA,3,2006,15,3,1947,1,5,3,BE,2,NA,3,1,NA,NA,NA,NA,3,4,39,12,0,NA,NA,13,1,2,2,NA,NA,22,2,1,1,3,6,1,1,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,29199,0,0,0,1,0,0,0,0,0,0,0,1,888.6751,4,1,3,5,2,2,2,2,1,2,NA,2,NA,1,2,2,87230,1,58,4,1,i,BE35,BE35-3
2006,BE,872471,849.137931034483,NA,4,2006,7,2,1938,2,5,3,BE,2,NA,1,5,NA,1,2,NA,3,0 - 1,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,NA,6,5,6,7,5,2,6,6,6,7,6,6,4,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,4887,0,0,0,0,1,453.49,1,2,1,1,3,2,2,5,1,2,NA,2,NA,1,1,2,87247,1,67,1,1,NA,BE35,BE35-4
2006,BE,872501,849.137931034483,NA,4,2006,23,4,1945,1,2,1,BE,2,NA,5,3,NA,1,2,NA,3,3,NA,0,0,NA,4,13,1,2,2,NA,NA,19,6,5,1,1,6,1,3,5,6,6,8,3,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,16401,0,0,0,0,0,1,513.3277,4,1,1,1,2,2,1,1,1,2,NA,2,NA,1,2,2,87250,1,60,1,1,NA,BE35,BE35-3
2006,BE,872591,849.137931034483,NA,4,2006,21,4,1980,2,1,3,BE,2,3,0,9,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,8,6,8,7,7,8,7,8,1,5,8,8,2,1,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,609.2107,3,2,2,1,NA,1,4,1,1,2,NA,2,NA,NA,2,2,87259,1,25,3,1,NA,BE35,BE35-5
2006,BE,872921,849.137931034483,NA,4,2006,15,2,1932,1,2,1,BE,2,NA,1,5,NA,NA,NA,NA,3,9,NA,0,10,NA,NA,12,1,1,2,NA,NA,16,1,6,1,5,5,1,6,2,1,6,2,1,4,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,15236,0,0,0,0,1,676.2275,2,1,1,1,1,5,2,5,1,2,NA,2,NA,2,2,2,87292,1,73,2,1,NA,BE35,BE35-1
2006,BE,873291,849.137931034483,NA,3,2006,8,1,1942,1,1,3,BE,2,NA,1,5,NA,2,2,NA,3,9,38,0,0,NA,NA,2,NA,2,NA,NA,NA,19,5,3,1,6,1,6,6,5,6,2,2,3,3,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,17082,0,0,0,0,1,890.5811,1,1,1,2,2,5,2,1,1,2,NA,1,NA,1,2,2,87329,1,63,1,1,NA,BE35,BE35-4
2006,BE,873541,849.137931034483,NA,4,2006,5,3,1957,1,1,3,BE,2,NA,1,1,NA,NA,NA,NA,3,0 - 1,65,0,0,NA,NA,13,1,NA,2,NA,NA,22,2,1,1,6,1,2,1,3,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,0,0,0,24362,1,0,0,0,0,0,0,0,1,550.7426,2,2,2,1,2,4,2,2,1,2,NA,2,NA,2,2,2,87354,1,48,1,1,f,BE35,BE35-2
2006,BE,873581,849.137931034483,NA,4,2006,13,2,1958,1,5,1,BE,2,NA,3,1,NA,NA,NA,NA,3,2,32,0,0,NA,NA,15,1,1,1,NA,NA,21,1,1,8,1,1,1,1,1,1,2,1,1,2,2,3,2,NA,2,NA,0,0,1,41657,0,0,0,1,0,0,0,0,0,0,0,1,912.4673,2,2,1,2,1,2,2,3,1,2,NA,2,NA,1,2,2,87358,1,47,NA,1,k,BE35,BE35-1
2006,BE,873751,849.137931034483,NA,3,2006,19,1,1946,1,5,1,EU,2,NA,5,1,NA,NA,NA,NA,3,2,36,12,0,NA,NA,1,1,2,2,NA,NA,18,1,1,1,1,1,2,1,1,6,1,1,2,2,2,1,2,NA,2,NA,0,0,1,38384,0,0,0,1,0,0,0,0,0,0,0,1,645.0241,3,4,3,5,2,3,5,2,1,1,NA,2,NA,1,2,2,87375,1,59,1,1,k,BE35,BE35-1
2006,BE,873801,849.137931034483,NA,4,2006,10,1,1936,2,2,1,BE,1,4,1,8,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,2,NA,NA,NA,NA,19,8,7,8,7,8,7,6,7,8,NA,8,7,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,672.8232,4,1,1,NA,1,2,4,3,1,2,NA,2,NA,2,2,2,87380,1,69,1,1,NA,BE35,BE35-4
2006,BE,874081,849.137931034483,NA,4,2006,22,2,1937,1,2,3,BE,2,NA,5,5,NA,NA,NA,NA,3,2,NA,12,0,NA,NA,4,1,2,2,7,NA,22,6,1,1,1,1,1,5,1,1,2,2,2,2,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,24017,0,0,0,0,1,597.0902,2,1,1,1,2,1,6,2,1,1,NA,2,NA,2,2,2,87408,1,68,3,1,NA,BE35,BE35-5
2006,BE,874411,849.137931034483,NA,3,2006,48,3,1971,1,1,1,BE,2,NA,3,1,NA,NA,NA,NA,3,6,19,12,0,NA,NA,13,1,NA,2,NA,NA,21,3,3,1,1,1,1,1,1,1,1,1,8,1,2,3,2,NA,2,NA,0,0,1,40812,0,0,0,1,0,0,0,0,0,0,0,1,674.1696,2,4,2,1,2,3,2,2,1,2,NA,2,NA,1,2,2,87441,1,34,2,1,a,BE35,BE35-3
2006,BE,874511,849.137931034483,NA,4,2006,11,1,1946,2,4,1,BE,2,NA,2,5,NA,1,2,NA,3,5,25,0,0,NA,NA,13,NA,1,NA,NA,NA,21,6,6,6,6,5,6,2,5,1,6,3,6,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,16785,0,0,0,0,0,1,1230.676,1,1,1,1,3,3,2,2,1,2,NA,2,NA,1,2,2,87451,1,59,3,1,NA,BE35,BE35-3
2006,BE,874711,849.137931034483,NA,3,2006,6,2,1981,2,1,3,BE,1,NA,4,1,NA,1,2,NA,3,3,NA,0,0,NA,NA,NA,1,2,2,NA,NA,NA,7,1,7,8,6,7,7,7,8,6,8,8,2,2,2,2,NA,2,NA,0,0,1,962,0,0,0,1,0,0,0,0,0,0,0,1,622.1139,1,1,1,NA,NA,1,2,1,1,2,NA,2,NA,2,2,2,87471,1,24,1,1,l-n,BE35,BE35-4
2006,BE,875001,849.137931034483,NA,3,2006,5,1,1935,2,4,3,BE,2,NA,2,5,NA,NA,NA,NA,3,4,38,0,0,NA,7,6,1,2,2,NA,NA,18,1,6,1,4,5,1,2,6,3,6,1,8,1,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,12693,0,0,0,0,1,832.9583,1,1,1,1,3,1,1,NA,1,1,NA,2,NA,2,1,2,87500,1,70,1,1,NA,BE35,BE35-3
2006,BE,875131,849.137931034483,NA,4,2006,7,2,1956,1,2,1,BE,2,NA,3,3,NA,NA,NA,NA,3,0 - 1,NA,0,0,NA,NA,4,NA,NA,NA,NA,NA,18,8,8,5,2,6,6,2,8,8,2,6,6,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,10099,0,0,0,0,0,1,499.3044,1,1,1,1,2,2,4,1,1,2,NA,2,NA,1,2,2,87513,1,49,4,1,g,BE35,BE35-4
2006,BE,875271,849.137931034483,NA,4,2006,13,2,1941,1,2,3,BE,2,NA,3,3,NA,NA,2,1,3,7,NA,12,0,NA,NA,NA,1,2,2,NA,4,17,1,5,8,2,5,6,2,1,1,NA,6,6,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,17082,0,0,0,0,0,1,1113.735,2,3,1,1,2,3,NA,2,1,2,NA,2,NA,2,2,2,87527,1,64,4,1,f,BE35,BE35-4
2006,BE,875301,849.137931034483,NA,3,2006,12,1,1931,2,4,1,BE,1,5,1,5,NA,2,NA,NA,3,7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,15,8,8,7,7,8,8,7,7,7,7,7,8,4,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,345,0,0,0,0,1,983.2566,1,1,1,1,3,2,6,2,1,2,NA,2,NA,1,2,2,87530,1,74,1,1,f,BE35,BE35-4
2006,BE,875591,849.137931034483,NA,4,2006,8,1,1936,2,2,1,BE,2,NA,2,8,NA,1,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,8,7,8,8,7,7,7,8,8,1,8,8,1,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,416.731,2,2,2,1,2,1,6,4,1,2,NA,2,NA,2,2,2,87559,1,69,4,1,NA,BE35,BE35-2
2006,BE,875721,849.137931034483,NA,4,2006,6,1,1929,1,4,1,BE,2,NA,1,5,NA,NA,NA,NA,3,7,19,12,0,NA,NA,NA,1,2,2,NA,10,26,1,6,1,3,1,1,1,8,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,21169,0,0,0,0,1,578.6473,1,1,1,1,3,2,2,1,1,2,NA,2,NA,2,2,2,87572,1,76,2,1,NA,BE35,BE35-3
2006,BE,875741,849.137931034483,NA,3,2006,10,4,1938,2,5,1,BE,2,NA,3,5,NA,1,NA,NA,3,0 - 1,NA,0,0,NA,4,NA,NA,2,NA,NA,NA,18,5,6,8,7,8,5,5,6,6,8,3,6,4,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,6407,0,0,0,0,1,939.9467,1,1,2,1,1,2,1,5,1,2,NA,1,NA,2,2,2,87574,1,67,1,1,NA,BE35,BE35-2
2006,BE,875801,849.137931034483,NA,3,2006,31,4,1982,1,1,1,BE,2,NA,5,1,NA,2,2,NA,3,4,NA,12,12,NA,4,5,NA,NA,NA,NA,NA,18,6,1,2,3,5,1,3,1,5,5,2,6,2,2,3,2,NA,2,NA,0,0,1,15835,0,0,0,1,0,0,0,0,0,0,0,1,819.9674,2,1,2,1,4,2,1,2,1,2,NA,2,NA,2,2,2,87580,1,23,4,1,i,BE35,BE35-3
2006,BE,875951,849.137931034483,NA,4,2006,9,2,1947,1,2,3,BE,2,NA,3,1,NA,NA,2,NA,3,7,50,12,0,NA,NA,11,1,1,NA,NA,NA,21,3,5,1,1,1,1,1,1,1,1,1,1,1,2,3,2,NA,2,NA,0,0,1,30147,0,0,0,1,0,0,2807,0,0,0,0,1,662.5436,2,2,1,5,2,2,2,2,1,2,NA,2,NA,1,2,2,87595,1,58,1,1,l-n,BE35,BE35-3
2006,BE,875981,849.137931034483,NA,4,2006,15,4,1946,2,2,3,EU,2,NA,5,5,NA,NA,2,NA,NA,2,NA,0,0,NA,NA,2,1,2,NA,NA,NA,18,2,5,6,5,5,5,8,6,5,6,2,5,2,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,5832,0,0,0,0,0,1,747.7683,1,1,1,1,2,3,3,2,1,2,NA,2,NA,1,2,2,87598,1,59,4,1,NA,BE35,BE35-4
2006,BE,876261,849.137931034483,NA,3,2006,15,4,1925,2,4,3,BE,2,NA,NA,5,NA,2,2,NA,3,NA,NA,0,0,NA,NA,1,1,1,2,NA,NA,15,6,1,6,8,8,5,7,5,6,6,7,8,3,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,10439,0,0,0,0,1,922.8898,1,1,1,1,2,1,3,2,1,2,NA,2,NA,2,1,2,87626,1,80,1,1,NA,BE35,BE35-4
2006,BE,876591,849.137931034483,NA,4,2006,19,4,1954,1,2,1,BE,2,NA,5,1,NA,NA,NA,NA,3,3,NA,0,0,NA,NA,13,1,1,NA,NA,NA,20,2,5,1,1,1,1,2,2,1,1,1,3,2,2,3,2,NA,2,NA,0,0,1,22333,0,0,0,1,0,0,0,0,0,0,0,1,568.0206,1,1,1,1,2,2,2,1,1,2,NA,2,NA,2,2,1,87659,1,51,2,1,l-n,BE35,BE35-4
2006,BE,876901,849.137931034483,NA,3,2006,17,1,1925,2,4,3,BE,2,NA,2,5,NA,1,NA,NA,3,NA,NA,0,0,NA,NA,NA,2,2,NA,NA,NA,18,8,7,6,2,6,7,5,6,6,8,6,8,3,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,7516,0,0,0,0,1,706.6872,1,1,1,1,1,1,6,1,1,2,NA,2,NA,1,2,1,87690,1,80,1,1,NA,BE35,BE35-2
2006,BE,876961,849.137931034483,NA,4,2006,12,3,1941,1,2,2,BE,2,NA,3,5,NA,NA,NA,NA,3,5,40,12,0,NA,NA,13,1,1,2,NA,NA,23,1,1,1,1,1,1,1,1,1,8,2,1,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,31503,0,0,0,0,1,611.2473,2,2,1,1,2,1,2,2,1,2,NA,2,NA,2,2,2,87696,1,64,4,1,NA,BE35,BE35-2
2006,BE,877281,849.137931034483,NA,4,2006,12,3,1929,2,4,2,BE,2,NA,1,5,NA,1,2,NA,2,4,38,0,3,NA,NA,NA,NA,2,NA,NA,NA,NA,2,8,4,2,2,6,6,6,6,1,6,7,3,1,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,7774,0,0,0,0,1,954.1126,2,1,1,1,3,5,2,2,1,2,NA,2,NA,2,2,2,87728,1,76,1,1,NA,BE35,BE35-3
2006,BE,877401,849.137931034483,NA,4,2006,16,1,1941,2,2,3,BE,2,NA,1,5,NA,NA,2,NA,3,NA,NA,12,0,NA,NA,12,NA,NA,2,NA,NA,15,5,8,6,8,3,6,3,1,3,6,1,8,1,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,12820,0,0,0,0,1,782.4374,1,2,1,4,2,2,2,4,1,2,NA,2,NA,2,2,2,87740,1,64,3,1,NA,BE35,BE35-2
2006,BE,877751,849.137931034483,NA,4,2006,7,1,1929,1,4,2,BE,2,NA,2,5,NA,NA,NA,NA,3,7,32,12,12,NA,4,7,1,2,2,NA,NA,18,1,1,1,2,1,6,1,6,1,2,1,1,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,22279,0,0,0,0,0,1,691.3913,1,1,2,1,2,2,2,3,1,2,NA,2,NA,2,1,2,87775,1,76,4,1,NA,BE35,BE35-2
2006,BE,877752,849.137931034483,NA,3,2006,10,4,1937,2,2,1,BE,2,NA,1,5,NA,2,NA,NA,2,9,NA,0,0,NA,NA,3,1,2,2,NA,NA,14,6,1,6,6,6,3,8,1,8,5,2,6,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,16428,0,0,0,0,1,1052.952,3,1,1,1,5,2,2,5,1,1,NA,2,NA,2,2,2,87775,1,68,3,1,NA,BE35,BE35-2
