PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL030,PL035,PL015,PL020,PL025,PL040,PL050,PL060,PL070,PL072,PL100,PL110,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PL210A,PL210B,PL210C,PL210D,PL210E,PL210F,PL210G,PL210H,PL210I,PL210J,PL210K,PL210L,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY070N,PY010G,PY020G,PY035G,PY050G,PY070G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PX030,PX040,PX020,PX050,PX010,DB040,NR_ITW
2004,BE,649291,744.832214765101,NA,4,2004,7,4,1948,1,2,3,EU,2,NA,1,8,NA,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,8,8,8,8,7,8,8,7,7,8,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,64929,1,55,4,1,BE32,BE32-5
2004,BE,649391,744.832214765101,NA,4,2004,5,3,1959,2,2,1,BE,1,NA,1,8,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,7,7,7,8,8,8,8,8,8,7,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1208,64939,1,44,4,1,BE32,BE32-2
2004,BE,649521,744.832214765101,NA,4,2004,14,4,1962,1,2,1,BE,2,NA,1,1,1,NA,NA,NA,3,7,NA,12,0,NA,f,6,NA,2,2,2,NA,NA,16,2,6,6,2,6,1,1,6,2,1,2,2,2,2,2,2,NA,2,NA,0,0,1,15879,687,0,0,1,0,0,0,0,0,0,0,137,64952,1,41,1,1,BE32,BE32-4
2004,BE,649771,744.832214765101,NA,4,2004,11,3,1923,2,2,NA,BE,2,NA,3,5,NA,1,2,1,3,0 - 1,NA,12,0,NA,NA,NA,NA,NA,NA,2,NA,NA,16,7,8,8,7,8,7,8,8,8,7,8,8,3,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,402,64977,1,80,1,1,BE32,BE32-3
2004,BE,649871,744.832214765101,NA,3,2004,11,2,1952,2,5,1,BE,2,NA,3,3,1,NA,NA,NA,3,4,NA,12,0,NA,NA,NA,13,NA,2,2,NA,NA,23,6,2,1,1,NA,1,1,1,1,1,8,1,1,2,2,2,1,2,NA,0,0,1,0,0,0,0,1,0,29452,0,0,0,0,0,1190,64987,1,51,3,1,BE32,BE32-3
2004,BE,650011,744.832214765101,NA,4,2004,16,3,1967,1,2,NA,BE,2,NA,3,1,NA,NA,2,NA,3,5,NA,0,12,NA,b-e,NA,13,NA,2,2,NA,NA,20,2,2,2,2,6,6,NA,2,5,6,NA,8,3,1,3,2,NA,2,NA,0,0,1,18544,0,0,0,1,0,0,0,0,0,0,0,400,65001,1,36,1,1,BE32,BE32-4
2004,BE,650091,744.832214765101,NA,3,2004,9,2,1968,1,3,1,BE,2,NA,3,6,NA,2,2,NA,3,9,NA,0,12,NA,NA,NA,NA,1,NA,NA,NA,NA,18,2,1,6,1,2,2,6,6,6,6,1,6,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,13402,0,0,1300,65009,1,35,4,1,BE32,BE32-4
2004,BE,650101,744.832214765101,NA,4,2004,33,2,1932,2,2,1,BE,2,NA,1,5,NA,1,NA,NA,3,2,NA,0,12,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,6,8,6,6,5,1,6,2,6,2,1,3,2,3,1,NA,2,6,0,0,1,0,0,0,0,1,0,0,14662,0,0,0,0,1300,65010,1,71,1,1,BE32,BE32-3
2004,BE,650541,744.832214765101,NA,4,2004,19,4,1977,1,1,3,BE,2,NA,1,1,1,1,NA,NA,3,7,38,12,0,NA,g,NA,12,1,NA,NA,NA,NA,16,2,1,6,3,6,3,1,1,1,1,1,6,1,2,2,2,NA,2,NA,0,0,1,24404,0,0,0,1,0,0,0,0,0,0,0,1300,65054,1,26,1,1,BE32,BE32-2
2004,BE,650841,744.832214765101,NA,4,2004,5,3,1966,1,2,1,BE,2,NA,3,1,1,NA,NA,NA,3,7,60,12,0,NA,l-n,6,13,1,2,2,NA,NA,23,1,1,2,1,1,NA,1,2,3,1,6,8,2,2,3,2,NA,2,NA,0,0,1,21379,0,0,0,1,0,0,0,0,0,0,0,1300,65084,1,37,3,1,BE32,BE32-1
2004,BE,650981,744.832214765101,NA,4,2004,10,3,1966,1,2,1,BE,2,NA,3,3,NA,1,2,NA,3,8,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5,5,2,6,6,7,8,6,6,7,7,1,3,1,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,4189,0,0,0,0,0,1300,65098,1,37,1,1,BE32,BE32-2
2004,BE,651201,744.832214765101,NA,3,2004,11,1,1923,2,2,3,EU,2,NA,0,5,1,2,2,NA,3,NA,NA,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,6,2,6,6,8,6,5,1,1,5,2,4,2,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,13157,0,0,0,0,925,65120,1,80,4,1,BE32,BE32-5
2004,BE,651231,744.832214765101,NA,4,2004,10,3,1925,1,2,1,BE,2,NA,2,5,1,NA,NA,NA,3,NA,38,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,18,1,1,1,6,1,1,1,1,1,1,NA,1,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,31872,0,0,0,0,806,65123,1,78,2,1,BE32,BE32-3
2004,BE,651401,744.832214765101,NA,3,2004,10,3,1950,1,1,3,BE,2,NA,2,2,1,NA,NA,NA,NA,5,37,12,0,NA,l-n,NA,13,1,1,2,NA,NA,22,1,1,1,6,1,NA,1,1,1,2,3,2,2,2,3,2,NA,1,NA,0,0,1,48640,1996,0,0,1,0,0,0,0,0,0,0,834,65140,1,53,4,1,BE32,BE32-3
2004,BE,651561,744.832214765101,NA,3,2004,9,1,1978,2,1,2,BE,2,NA,3,2,NA,NA,2,1,2,NA,NA,0,0,NA,b-e,NA,1,NA,NA,NA,NA,NA,16,6,8,5,NA,6,6,5,6,6,6,1,6,1,2,2,2,NA,2,NA,0,0,1,6808,0,0,0,1,0,0,0,0,0,0,0,1300,65156,1,25,3,1,BE32,BE32-4
2004,BE,651801,744.832214765101,NA,4,2004,13,2,1946,2,2,1,Other,1,NA,5,8,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,8,7,7,7,8,7,8,7,7,7,8,7,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,374,65180,1,57,4,1,BE32,BE32-4
2004,BE,652041,744.832214765101,NA,3,2004,18,4,1926,2,4,1,BE,2,NA,1,5,NA,1,2,NA,1,NA,38,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2,6,1,5,1,5,1,6,8,6,6,2,2,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,15012,0,0,0,0,0,1300,65204,1,77,1,1,BE32,BE32-3
2004,BE,652661,744.832214765101,NA,4,2004,35,4,1974,1,5,1,BE,2,NA,3,1,1,NA,NA,NA,3,8,50,0,0,NA,b-e,NA,NA,1,2,2,NA,NA,23,1,1,1,1,1,1,3,1,1,1,1,2,2,2,3,2,NA,2,NA,0,0,1,34072,0,0,0,1,0,2704,0,0,0,0,0,295,65266,1,29,1,1,BE32,BE32-3
2004,BE,652841,744.832214765101,NA,4,2004,39,3,1952,2,2,1,BE,2,NA,5,1,1,NA,NA,NA,3,4,38,11,0,NA,l-n,NA,12,1,2,2,NA,NA,19,3,1,1,NA,2,2,2,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,40025,0,0,0,1,0,0,0,0,0,0,0,1300,65284,1,51,1,1,BE32,BE32-3
2004,BE,653131,744.832214765101,NA,4,2004,20,2,1937,1,2,1,BE,2,NA,3,5,1,1,NA,NA,3,7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5,6,2,2,6,6,6,6,6,6,8,1,3,1,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,15562,0,0,0,0,384,65313,1,66,1,1,BE32,BE32-4
2004,BE,653141,744.832214765101,NA,4,2004,3,4,1928,1,2,1,BE,2,NA,2,5,NA,1,NA,NA,3,5,37,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,8,2,2,5,6,6,2,1,1,2,1,2,1,2,NA,0,0,1,0,0,0,0,1,0,0,13190,0,0,0,0,1300,65314,1,75,3,1,BE32,BE32-4
2004,BE,653151,744.832214765101,NA,4,2004,9,2,1958,1,1,1,BE,2,NA,3,1,1,1,NA,NA,3,6,36,0,0,NA,a,NA,12,NA,1,NA,NA,NA,18,2,1,3,1,1,1,1,1,5,1,1,1,2,2,2,2,NA,2,NA,0,0,1,23300,810,0,0,1,0,0,0,0,0,0,0,1300,65315,1,45,1,1,BE32,BE32-4
2004,BE,653211,744.832214765101,NA,4,2004,6,4,1968,1,3,1,BE,2,NA,3,1,NA,NA,NA,NA,3,5,NA,5,0,39,k,NA,13,1,1,2,NA,NA,25,1,1,1,1,1,1,1,1,1,2,1,1,4,2,1,2,NA,2,NA,0,0,1,31990,0,0,0,1,0,0,0,0,0,0,0,1300,65321,1,35,1,1,BE32,BE32-4
2004,BE,653221,744.832214765101,NA,3,2004,6,2,1927,2,2,3,EU,2,NA,1,5,NA,1,2,NA,3,7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,3,10,18,2,6,6,6,6,8,1,6,6,3,2,6,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,15224,0,0,0,0,1081,65322,1,76,1,1,BE32,BE32-4
2004,BE,653411,744.832214765101,NA,4,2004,18,2,1946,1,2,1,BE,2,NA,3,5,NA,NA,2,NA,3,4,19,0,0,NA,NA,NA,12,NA,NA,2,2,NA,15,2,8,1,6,6,1,1,1,6,2,6,5,1,2,NA,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,14956,0,0,0,0,942,65341,1,57,3,1,BE32,BE32-4
2004,BE,653781,744.832214765101,NA,4,2004,23,4,1934,2,2,3,BE,2,NA,5,5,NA,1,2,NA,1,0 - 1,NA,0,0,NA,NA,NA,3,NA,2,NA,NA,NA,NA,2,1,3,NA,7,6,5,1,8,2,5,5,2,1,1,2,NA,1,NA,0,0,1,0,0,0,0,1,0,0,1082,0,0,0,0,608,65378,1,69,1,1,BE32,BE32-4
2004,BE,653841,744.832214765101,NA,3,2004,10,1,1926,2,5,NA,BE,2,NA,0,5,NA,1,2,NA,NA,5,NA,0,6,NA,h,NA,NA,NA,NA,2,NA,NA,16,5,8,6,8,5,6,3,NA,7,2,6,7,2,2,1,2,NA,2,5,0,0,1,0,0,0,0,1,0,0,8560,0,0,0,0,696,65384,1,77,4,1,BE32,BE32-2
2004,BE,654201,744.832214765101,NA,4,2004,12,4,1935,1,2,1,BE,2,NA,1,5,NA,1,2,NA,2,9,38,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6,6,1,6,5,6,5,6,6,NA,5,6,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,12046,0,0,0,0,1300,65420,1,68,1,1,BE32,BE32-3
2004,BE,654251,744.832214765101,NA,3,2004,20,1,1968,1,2,1,BE,2,NA,5,1,NA,NA,NA,NA,3,0 - 1,40,12,0,NA,g,NA,NA,NA,2,NA,NA,NA,23,6,6,1,8,6,6,6,1,NA,2,5,1,3,2,1,2,NA,2,5,0,0,1,15047,0,0,0,1,0,0,0,0,0,0,0,25,65425,1,35,1,1,BE32,BE32-1
2004,BE,654691,744.832214765101,NA,3,2004,10,3,1959,2,2,1,BE,2,5,1,8,1,1,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8,8,7,8,7,8,7,8,8,7,7,7,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,455,65469,1,44,4,1,BE32,BE32-5
2004,BE,654711,744.832214765101,NA,4,2004,7,1,1929,2,4,NA,BE,2,NA,1,5,1,1,2,NA,3,8,NA,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA,14,6,6,6,6,2,6,6,6,5,5,6,6,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,13192,0,0,0,0,1300,65471,1,74,3,1,BE32,BE32-1
2004,BE,654771,744.832214765101,NA,4,2004,4,3,1943,1,2,2,BE,2,NA,5,1,1,NA,NA,NA,3,2,65,12,12,NA,l-n,NA,13,1,2,1,NA,NA,19,1,2,1,1,1,6,1,6,1,1,NA,2,3,2,3,2,NA,2,NA,0,0,1,49027,0,0,0,1,0,0,0,0,0,0,0,1300,65477,1,60,2,1,BE32,BE32-1
2004,BE,654961,744.832214765101,NA,3,2004,8,4,1954,2,2,1,EU,2,NA,3,1,NA,1,NA,NA,3,3,NA,12,0,NA,l-n,NA,13,1,NA,2,NA,10,12,1,6,1,1,1,1,1,1,NA,1,1,6,2,2,3,2,NA,2,NA,0,0,1,28415,0,0,0,1,0,0,0,0,0,0,0,481,65496,1,49,4,1,BE32,BE32-3
2004,BE,655131,744.832214765101,NA,3,2004,17,3,1933,2,2,1,BE,2,NA,3,5,NA,1,2,NA,2,0 - 1,NA,0,0,NA,NA,5,NA,NA,NA,2,NA,NA,NA,1,6,1,3,NA,1,1,1,6,6,2,6,1,1,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,11726,0,0,0,0,244,65513,1,70,1,1,BE32,BE32-3
2004,BE,655171,744.832214765101,NA,4,2004,22,2,1941,1,2,3,EU,2,NA,2,6,NA,1,NA,NA,3,7,NA,0,0,NA,NA,4,1,NA,NA,NA,NA,NA,17,6,6,6,6,1,2,6,1,2,6,6,6,2,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,13957,0,543,65517,1,62,4,1,BE32,BE32-4
2004,BE,655441,744.832214765101,NA,4,2004,17,2,1930,2,2,1,BE,2,NA,5,5,1,NA,NA,NA,NA,4,NA,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA,16,6,2,2,6,1,1,5,5,6,5,2,2,4,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,11150,0,0,0,0,1130,65544,1,73,3,1,BE32,BE32-2
2004,BE,655451,744.832214765101,NA,4,2004,6,3,1948,2,5,3,BE,2,NA,5,5,NA,NA,NA,NA,3,4,60,0,0,NA,NA,6,5,1,2,2,4,NA,20,1,1,1,1,1,3,1,2,1,1,2,1,2,2,2,2,NA,1,NA,0,0,1,0,0,0,0,1,0,0,0,20768,0,0,462,1300,65545,1,55,3,1,BE32,BE32-2
2004,BE,655911,744.832214765101,NA,4,2004,11,4,1982,2,1,1,BE,2,NA,3,4,NA,1,2,NA,3,NA,50,0,0,NA,NA,NA,13,NA,NA,NA,NA,NA,18,6,8,8,6,5,NA,5,6,NA,2,6,6,5,2,3,2,NA,2,NA,0,0,1,661,0,0,0,1,0,0,0,0,0,0,0,1300,65591,1,21,1,1,BE32,BE32-2
2004,BE,656581,744.832214765101,NA,4,2004,26,2,1932,2,2,NA,BE,1,NA,0,5,NA,2,NA,NA,3,NA,NA,0,0,NA,NA,NA,10,1,2,NA,NA,NA,40,6,6,2,6,2,6,5,NA,2,6,6,1,3,1,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,12850,0,0,0,0,1300,65658,1,71,3,1,BE32,BE32-4
2004,BE,656671,744.832214765101,NA,3,2004,7,3,1942,2,4,NA,BE,2,NA,1,5,NA,1,2,NA,3,9,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,12,NA,6,1,1,5,2,8,2,6,2,NA,1,6,3,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,17871,0,0,0,0,1230,65667,1,61,1,1,BE32,BE32-2
2004,BE,656901,744.832214765101,NA,4,2004,2,3,1932,2,2,1,BE,2,NA,2,5,1,2,NA,NA,3,9,70,0,0,NA,NA,6,NA,1,2,NA,NA,NA,23,4,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,29318,0,0,0,0,1300,65690,1,71,1,1,BE32,BE32-1
2004,BE,656981,744.832214765101,NA,4,2004,9,2,1935,1,2,1,BE,2,NA,1,5,NA,1,2,NA,3,8,NA,12,0,NA,NA,NA,5,NA,2,2,NA,NA,15,6,6,1,6,6,6,6,6,5,6,2,6,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,17104,0,0,0,0,1300,65698,1,68,4,1,BE32,BE32-4
2004,BE,657071,744.832214765101,NA,4,2004,15,4,1923,2,4,1,BE,2,NA,1,8,NA,1,2,NA,3,NA,38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,6,NA,6,5,8,6,2,8,1,5,2,6,1,2,3,2,8,1,NA,0,0,1,0,0,0,0,1,0,0,11801,0,0,0,57,1300,65707,1,80,4,1,BE32,BE32-2
2004,BE,657151,744.832214765101,NA,4,2004,6,1,1956,1,NA,1,Other,2,NA,2,3,1,NA,2,NA,3,7,38,0,0,NA,NA,NA,11,NA,NA,NA,NA,NA,14,6,2,2,2,6,6,6,6,6,6,5,6,2,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,14114,0,0,0,0,0,1300,65715,1,47,1,1,BE32,BE32-2
2004,BE,657191,744.832214765101,NA,4,2004,5,1,1961,2,2,1,BE,2,NA,2,8,NA,2,2,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,8,8,8,8,7,8,8,8,8,3,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,115,65719,1,42,3,1,BE32,BE32-1
2004,BE,657441,744.832214765101,NA,3,2004,30,2,1969,1,1,1,BE,2,NA,5,1,1,NA,NA,NA,3,2,36,12,0,NA,l-n,NA,13,1,NA,2,NA,NA,22,5,1,6,1,1,1,1,1,1,1,1,1,3,1,3,2,NA,2,NA,0,0,1,64793,0,0,0,1,0,0,0,0,0,0,0,400,65744,1,34,1,1,BE32,BE32-1
2004,BE,657721,744.832214765101,NA,4,2004,20,3,1923,2,4,NA,BE,2,NA,3,5,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,5,6,8,2,6,5,5,8,8,7,8,5,2,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,10648,0,0,0,0,1300,65772,1,80,3,1,BE32,BE32-2
2004,BE,657781,744.832214765101,NA,4,2004,10,3,1926,2,4,NA,BE,2,3,3,8,NA,1,NA,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,7,7,8,7,7,7,8,8,8,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,65778,1,77,4,1,BE32,BE32-4
2004,BE,657791,744.832214765101,NA,4,2004,5,3,1949,1,2,1,BE,2,NA,5,1,1,NA,NA,NA,3,2,50,12,12,NA,j,NA,NA,1,NA,1,NA,NA,22,1,1,1,1,1,1,3,1,1,1,6,1,2,2,3,2,NA,2,NA,0,0,1,39564,0,0,0,1,0,0,0,0,0,0,0,1300,65779,1,54,4,1,BE32,BE32-1
2004,BE,657811,744.832214765101,NA,4,2004,25,4,1972,2,1,1,EU,2,NA,2,3,NA,NA,NA,NA,2,8,NA,12,0,NA,NA,NA,13,1,1,2,NA,NA,19,1,2,6,3,1,3,1,1,6,1,1,1,3,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,26619,0,0,0,0,0,1300,65781,1,31,4,1,BE32,BE32-5
2004,BE,657831,744.832214765101,NA,3,2004,20,3,1980,2,1,1,BE,2,NA,2,1,1,1,2,NA,1,0 - 1,NA,6,0,NA,b-e,NA,NA,1,NA,NA,NA,NA,17,6,6,1,8,5,6,2,2,5,3,1,6,3,2,2,2,NA,2,NA,0,0,1,18499,0,0,0,1,0,0,0,0,0,0,0,1300,65783,1,23,4,1,BE32,BE32-3
2004,BE,657851,744.832214765101,NA,3,2004,12,3,1954,2,5,3,BE,2,NA,3,1,NA,NA,NA,NA,3,9,48,12,12,NA,g,NA,12,NA,2,2,NA,NA,16,1,6,6,1,1,1,1,1,1,1,6,1,2,2,2,2,NA,2,NA,0,0,1,0,0,0,50703,1,0,0,0,0,0,0,0,1300,65785,1,49,4,1,BE32,BE32-2
2004,BE,658341,744.832214765101,NA,4,2004,15,4,1939,1,2,3,EU,2,NA,0,8,NA,NA,1,1,3,NA,37,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,6,6,6,6,1,6,2,5,2,5,3,1,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,12692,0,0,0,0,481,65834,1,64,4,1,BE32,BE32-2
2004,BE,658431,744.832214765101,NA,4,2004,13,4,1923,2,2,1,BE,1,NA,5,5,1,NA,NA,NA,3,NA,NA,0,0,NA,NA,NA,13,1,2,NA,NA,NA,16,1,6,1,1,1,1,1,2,1,1,1,3,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,27925,0,0,0,0,158,65843,1,80,3,1,BE32,BE32-4
2004,BE,658561,744.832214765101,NA,3,2004,6,1,1954,1,2,NA,BE,2,NA,3,1,1,NA,NA,NA,2,4,40,12,12,NA,j,NA,13,1,1,2,NA,NA,22,1,1,1,6,1,1,1,1,6,6,1,1,3,2,3,2,NA,2,NA,0,0,1,36951,0,0,0,1,0,0,0,0,0,0,0,1300,65856,1,49,3,1,BE32,BE32-3
2004,BE,658631,744.832214765101,NA,4,2004,25,1,1923,2,2,1,BE,2,NA,3,8,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,7,7,8,7,8,8,8,8,8,8,8,8,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,970,65863,1,80,3,1,BE32,BE32-2
2004,BE,658841,744.832214765101,NA,4,2004,10,4,1951,2,1,3,BE,2,NA,5,1,NA,NA,NA,NA,3,4,38,12,0,NA,i,NA,13,1,1,2,NA,NA,18,NA,3,1,6,1,1,3,1,1,1,1,1,1,1,3,2,NA,2,NA,0,0,1,31520,0,0,0,1,0,0,0,0,0,0,0,27,65884,1,52,2,1,BE32,BE32-2
2004,BE,658991,744.832214765101,NA,4,2004,26,3,1961,2,2,3,EU,1,5,2,8,NA,2,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,8,7,7,3,7,8,7,8,8,3,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,65899,1,42,3,1,BE32,BE32-3
2004,BE,659041,744.832214765101,NA,4,2004,9,1,1946,1,2,NA,BE,2,NA,3,5,NA,1,NA,NA,3,4,NA,7,0,NA,NA,NA,NA,NA,NA,2,NA,NA,13,1,6,6,1,2,2,1,2,8,6,6,NA,3,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,16376,0,0,0,0,0,1300,65904,1,57,3,1,BE32,BE32-3
2004,BE,659131,744.832214765101,NA,3,2004,26,3,1951,1,2,3,BE,2,5,2,3,NA,NA,2,NA,3,7,NA,0,0,NA,NA,NA,NA,NA,2,2,NA,NA,13,5,6,6,7,5,6,6,NA,NA,5,6,NA,4,2,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,7310,0,0,0,0,0,1300,65913,1,52,NA,1,BE32,BE32-2
2004,BE,659241,744.832214765101,NA,4,2004,18,3,1957,1,5,2,BE,2,NA,3,3,NA,1,2,1,3,7,NA,12,0,NA,NA,NA,6,1,1,2,NA,NA,22,6,6,6,1,6,2,8,6,6,5,1,6,2,2,1,1,NA,2,NA,0,0,1,14866,0,0,0,1,0,0,0,0,0,0,0,1114,65924,1,46,3,1,BE32,BE32-2
2004,BE,659771,744.832214765101,NA,4,2004,20,1,1927,2,4,3,BE,2,NA,3,5,1,1,2,NA,NA,NA,NA,12,0,NA,NA,NA,7,NA,2,2,NA,NA,15,2,1,1,1,6,6,6,5,5,6,6,6,1,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,11392,0,0,0,0,400,65977,1,76,1,1,BE32,BE32-1
2004,BE,659811,744.832214765101,NA,3,2004,25,2,1956,2,2,3,BE,2,NA,5,1,1,NA,2,NA,3,3,NA,0,2,NA,j,NA,NA,NA,NA,NA,NA,NA,21,NA,2,6,2,6,1,1,1,8,6,8,8,2,2,3,2,NA,2,NA,0,0,1,18251,0,0,0,1,0,0,0,0,0,0,0,1300,65981,1,47,3,1,BE32,BE32-3
2004,BE,659941,744.832214765101,NA,4,2004,25,3,1947,1,2,1,BE,2,NA,0,1,NA,NA,NA,NA,3,8,60,12,0,NA,b-e,NA,13,1,NA,2,NA,NA,14,1,1,1,1,1,1,6,3,3,3,1,1,2,2,3,2,NA,2,NA,0,0,1,79902,0,0,0,1,0,0,0,0,0,0,0,1214,65994,1,56,1,1,BE32,BE32-3
2004,BE,660191,744.832214765101,NA,4,2004,10,3,1928,2,2,3,BE,2,NA,1,5,NA,1,2,NA,3,8,NA,1,0,NA,NA,6,13,1,NA,2,NA,NA,18,8,6,6,6,5,6,5,2,6,6,1,2,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,12045,0,0,0,0,1073,66019,1,75,3,1,BE32,BE32-4
2004,BE,660461,744.832214765101,NA,3,2004,20,3,1943,2,2,1,BE,2,NA,3,8,NA,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,14,7,7,8,8,8,8,8,7,8,8,8,8,1,1,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,987,66046,1,60,3,1,BE32,BE32-2
2004,BE,660541,744.832214765101,NA,4,2004,33,1,1968,1,2,1,BE,2,NA,3,3,NA,NA,2,NA,NA,5,NA,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,14,1,5,6,6,6,6,6,NA,6,6,8,6,2,2,1,2,NA,2,NA,0,0,1,14958,0,0,0,1,0,0,0,0,0,0,0,1300,66054,1,35,1,1,BE32,BE32-1
2004,BE,660821,744.832214765101,NA,4,2004,11,1,1923,2,4,1,BE,2,NA,5,5,1,NA,NA,NA,3,2,31,12,0,NA,NA,NA,NA,1,NA,1,NA,NA,21,3,2,2,1,1,1,6,1,1,NA,1,1,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,29253,0,0,0,0,244,66082,1,80,1,1,BE32,BE32-3
2004,BE,660891,744.832214765101,NA,4,2004,15,3,1939,1,5,1,BE,2,NA,1,6,NA,1,1,NA,NA,5,72,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,19,3,7,NA,6,6,5,5,6,8,8,NA,3,1,1,3,1,1,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,9972,0,1300,66089,1,64,1,1,BE32,BE32-4
2004,BE,660951,744.832214765101,NA,4,2004,18,2,1963,1,2,3,BE,2,NA,1,1,1,1,2,NA,3,8,38,12,8,NA,f,NA,13,NA,2,NA,NA,NA,19,1,1,1,1,1,1,1,3,6,6,1,6,1,2,3,2,NA,2,NA,0,0,1,29336,0,0,0,1,0,0,0,0,0,0,0,1300,66095,1,40,1,1,BE32,BE32-3
