PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL030,PL035,PL015,PL020,PL025,PL040,PL050,PL060,PL070,PL072,PL100,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PL210A,PL210B,PL210C,PL210D,PL210E,PL210F,PL210G,PL210H,PL210I,PL210J,PL210K,PL210L,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY070N,PY010G,PY020G,PY021G,PY030G,PY035G,PY050G,PY070G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PX030,PX040,PX020,PX050,PX010,PY031G,PL110,DB040,NR_ITW
2007,BE,827771,808.189655172414,NA,2,2007,11,3,1968,1,2,3,BE,2,NA,1,3,NA,NA,1,NA,3,NA,35,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,5,8,6,5,5,5,6,1,2,8,2,2,1,1,1,2,NA,2,NA,0,0,0,0,0,0,2328,0,0,0,0,7616,0,0,0,0,0,1,82777,1,38,3,1,1,NA,BE33,BE33-1
2007,BE,827772,808.189655172414,NA,2,2007,10,4,1981,2,1,1,BE,2,NA,3,2,1,NA,NA,NA,3,5,37,12,12,NA,NA,4,1,2,1,NA,NA,20,2,5,1,1,6,NA,6,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,0,24910,0,0,1,0,0,0,0,0,0,0,0,0,0,1,82777,1,25,1,1,1,g,BE33,BE33-1
2007,BE,828111,808.189655172414,NA,2,2007,15,1,1959,2,5,3,EU,1,NA,NA,3,NA,2,2,NA,3,9,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,6,8,8,7,7,6,8,8,8,7,8,7,1,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,82811,1,47,1,1,1,NA,BE33,BE33-2
2007,BE,828112,808.189655172414,NA,2,2007,NA,2,1987,2,1,3,BE,1,3,3,4,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,7,8,8,7,8,8,7,7,7,8,7,8,1,2,3,2,NA,2,NA,0,0,0,0,0,0,1618,0,0,0,0,0,0,0,0,0,0,1,82811,1,19,1,1,1,NA,BE33,BE33-2
2007,BE,828113,808.189655172414,NA,2,2007,12,3,1990,1,NA,3,NA,2,NA,NA,NA,NA,2,2,NA,3,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,18,7,8,7,7,7,8,8,8,8,8,1,7,2,2,3,2,NA,2,NA,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,1,82811,1,16,2,1,1,NA,BE33,BE33-2
2007,BE,828251,808.189655172414,NA,3,2007,13,2,1968,1,2,3,BE,2,NA,3,1,NA,NA,2,1,3,7,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,23,6,2,8,2,6,6,6,2,1,2,8,6,3,2,3,2,NA,2,NA,2598,0,0,6316,230,0,2314,0,0,0,0,0,0,0,0,0,0,1,82825,1,38,3,1,1,o,BE33,BE33-3
2007,BE,828252,808.189655172414,NA,2,2007,18,3,1968,2,2,3,BE,2,NA,3,2,1,1,NA,NA,3,5,32,12,0,NA,NA,13,2,1,2,NA,NA,23,6,1,1,1,3,1,1,1,2,3,2,1,3,2,3,2,NA,2,NA,1650,0,0,23804,0,0,1,0,0,0,0,0,0,0,0,0,0,1,82825,1,38,1,1,1,g,BE33,BE33-3
2007,BE,828691,808.189655172414,NA,2,2007,17,4,1940,2,4,1,BE,2,NA,3,5,NA,1,2,NA,3,5,38,10,0,NA,NA,NA,NA,2,NA,NA,NA,NA,6,2,5,7,6,8,6,6,5,8,7,5,3,2,2,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,10356,0,0,0,0,1,82869,1,66,1,1,1,NA,BE33,BE33-4
2007,BE,828692,808.189655172414,NA,2,2007,4,4,1965,1,2,3,BE,2,NA,5,2,NA,NA,NA,NA,3,4,70,12,0,NA,NA,13,1,2,2,NA,NA,23,6,1,1,1,1,1,1,1,1,2,1,3,2,2,3,2,NA,2,NA,0,0,0,31093,0,0,1,0,0,0,0,2275,0,0,0,0,0,1,82869,1,41,1,1,1,j,BE33,BE33-4
2007,BE,828693,808.189655172414,NA,2,2007,6,3,1973,1,1,1,BE,2,3,NA,3,1,NA,2,NA,3,7,NA,0,0,NA,NA,NA,NA,2,NA,NA,3,23,5,1,6,2,8,6,6,5,6,2,6,6,4,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,12910,0,0,0,0,0,1,82869,1,33,4,1,1,NA,BE33,BE33-4
2007,BE,828731,808.189655172414,NA,2,2007,32,4,1955,2,5,3,BE,2,NA,5,1,1,NA,NA,NA,3,3,38,12,0,NA,NA,12,1,2,2,NA,NA,23,3,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,NA,2,NA,0,0,0,50749,901,0,1,0,0,0,0,0,0,0,0,0,0,1,82873,1,51,2,1,1,l-n,BE33,BE33-4
2007,BE,828732,808.189655172414,NA,2,2007,12,1,1990,1,NA,1,NA,1,4,NA,NA,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,NA,13,6,1,7,7,1,8,8,8,3,1,8,7,1,2,3,2,1,2,NA,0,0,0,0,0,0,631,0,0,0,0,0,0,0,0,0,0,1,82873,1,16,4,1,1,NA,BE33,BE33-4
2007,BE,828851,808.189655172414,NA,2,2007,28,1,1955,2,2,1,BE,2,NA,5,1,1,NA,NA,NA,3,4,60,12,0,NA,NA,13,1,1,2,NA,NA,24,1,1,1,6,1,1,1,1,1,1,2,1,1,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,41850,0,0,0,0,0,0,0,0,1,82885,1,51,3,1,1,l-n,BE33,BE33-2
2007,BE,828852,808.189655172414,NA,3,2007,15,1,1990,1,NA,1,NA,1,NA,NA,NA,NA,2,2,NA,NA,NA,20,0,0,NA,NA,NA,1,2,NA,NA,NA,NA,7,8,8,8,7,1,7,7,8,7,6,7,5,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,82885,1,16,1,1,1,NA,BE33,BE33-2
2007,BE,828891,808.189655172414,NA,2,2007,10,4,1949,1,5,1,BE,2,NA,5,1,1,NA,NA,NA,3,0 - 1,36,12,0,NA,NA,13,1,1,2,NA,NA,17,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,0,43348,0,0,1,0,0,0,0,0,0,0,0,0,0,1,82889,1,57,1,1,1,l-n,BE33,BE33-5
2007,BE,828892,808.189655172414,NA,2,2007,33,2,1951,2,1,1,BE,2,NA,5,1,1,1,NA,NA,3,2,36,12,0,NA,NA,NA,1,2,2,NA,NA,24,1,3,1,1,1,1,1,1,1,4,1,1,2,2,3,2,NA,2,NA,0,0,0,41672,0,0,1156,0,0,0,0,0,0,0,0,0,226,1,82889,1,55,4,1,1,l-n,BE33,BE33-5
2007,BE,828893,808.189655172414,NA,2,2007,3,2,1970,1,2,3,BE,2,NA,3,1,1,NA,NA,NA,3,4,NA,12,0,NA,NA,9,1,2,2,NA,NA,23,1,1,1,1,3,1,1,1,6,6,1,1,3,2,3,2,NA,2,NA,0,0,0,31407,0,0,1,0,0,0,0,0,0,0,0,0,0,1,82889,1,36,1,1,1,b-e,BE33,BE33-5
2007,BE,829051,808.189655172414,NA,2,2007,5,3,1975,1,1,1,BE,1,NA,3,1,1,NA,NA,NA,3,8,38,12,12,NA,NA,13,NA,2,2,NA,NA,19,1,6,1,1,1,1,1,1,1,2,1,8,2,2,3,2,NA,2,NA,0,0,0,22888,1371,0,1173,0,0,0,0,0,0,0,0,0,0,1,82905,1,31,4,1,1,g,BE33,BE33-4
2007,BE,829053,808.189655172414,NA,2,2007,11,2,1979,2,1,3,BE,2,NA,5,1,NA,NA,2,NA,3,4,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,16,8,7,8,8,7,8,7,8,7,7,7,8,4,2,2,2,NA,2,NA,216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,82905,1,27,3,1,1,b-e,BE33,BE33-4
2007,BE,829241,808.189655172414,NA,2,2007,4,4,1960,2,5,1,BE,2,NA,2,3,NA,1,2,NA,3,9,19,11,0,NA,NA,7,1,2,NA,NA,NA,16,1,6,6,1,6,6,2,5,1,6,5,5,3,1,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,13637,0,0,0,0,0,1,82924,1,46,4,1,1,NA,BE33,BE33-2
2007,BE,829242,808.189655172414,NA,2,2007,9,4,1989,2,1,2,BE,2,3,1,4,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,8,1,7,8,8,8,8,7,7,7,7,6,1,2,3,2,NA,2,NA,3000,0,0,0,0,0,1861,0,0,0,0,0,0,0,0,0,0,1,82924,1,17,1,1,1,NA,BE33,BE33-2
2007,BE,829381,808.189655172414,NA,2,2007,10,2,1958,1,2,1,BE,2,NA,3,1,1,NA,NA,NA,3,3,38,12,0,NA,NA,13,1,1,2,NA,NA,19,6,1,1,3,1,1,1,1,6,1,1,1,2,2,2,2,NA,2,NA,0,0,0,88575,1866,0,748,0,0,0,0,0,0,0,0,0,0,1,82938,1,48,3,1,1,l-n,BE33,BE33-1
2007,BE,829382,808.189655172414,NA,2,2007,13,1,1962,2,5,3,BE,2,NA,5,2,NA,NA,2,NA,3,2,NA,0,0,NA,4,NA,1,1,NA,NA,NA,18,6,6,2,1,1,6,1,6,6,2,2,6,2,2,3,2,NA,2,NA,0,0,0,13242,0,0,472,0,0,0,0,0,0,0,0,0,0,1,82938,1,44,3,1,1,l-n,BE33,BE33-1
2007,BE,829383,808.189655172414,NA,2,2007,38,4,1988,1,1,1,BE,1,NA,2,4,NA,2,2,1,NA,NA,NA,0,0,NA,NA,13,NA,NA,NA,NA,NA,NA,8,7,7,8,7,5,8,6,8,8,8,8,2,1,3,2,NA,2,NA,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,1,82938,1,18,1,1,1,NA,BE33,BE33-1
2007,BE,829491,808.189655172414,NA,2,2007,12,1,1930,1,2,1,EU,2,NA,2,5,1,1,NA,NA,3,7,38,0,0,NA,NA,NA,1,2,2,NA,NA,20,1,1,1,1,1,1,1,2,8,1,1,1,1,2,3,2,NA,2,NA,0,0,0,0,0,0,2823,0,0,0,0,0,22285,0,0,0,0,1,82949,1,76,1,1,1,NA,BE33,BE33-4
2007,BE,829492,808.189655172414,NA,2,2007,2,4,1935,2,4,1,BE,2,NA,2,8,NA,NA,2,NA,3,NA,38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,17,7,7,7,6,7,7,3,7,8,7,7,8,1,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,82949,1,71,1,1,1,NA,BE33,BE33-4
2007,BE,829493,808.189655172414,NA,2,2007,12,1,1980,1,1,1,Other,2,NA,1,1,1,NA,NA,NA,3,8,NA,12,0,NA,NA,12,NA,2,2,NA,NA,14,1,1,2,1,1,1,2,3,1,6,1,1,1,2,3,2,NA,2,NA,1200,0,0,22184,0,0,805,0,0,0,0,0,0,0,0,0,0,1,82949,1,26,3,1,1,g,BE33,BE33-4
2007,BE,829691,808.189655172414,NA,2,2007,18,2,1931,1,2,1,BE,2,5,3,5,1,NA,NA,NA,3,7,38,0,0,NA,NA,10,1,2,2,NA,NA,18,6,3,1,1,1,1,6,1,NA,1,1,3,1,2,3,2,NA,2,NA,2033,0,0,0,0,0,1,0,0,0,0,0,31551,0,0,0,0,1,82969,1,75,1,1,1,NA,BE33,BE33-3
2007,BE,829692,808.189655172414,NA,2,2007,4,3,1944,2,2,3,BE,2,NA,2,1,NA,1,NA,1,3,5,50,12,0,NA,NA,NA,2,NA,2,NA,NA,29,1,1,2,3,1,1,1,6,1,1,2,6,2,2,3,2,NA,2,NA,0,0,0,23256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,82969,1,62,4,1,1,o,BE33,BE33-3
2007,BE,829693,808.189655172414,NA,2,2007,20,4,1970,1,1,1,BE,1,NA,3,9,NA,2,2,NA,3,9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,6,7,6,7,7,8,8,5,7,6,1,1,3,2,NA,2,NA,0,0,0,0,0,0,3076,0,0,0,0,0,0,0,0,0,0,1,82969,1,36,1,1,1,NA,BE33,BE33-3
2007,BE,829811,808.189655172414,NA,2,2007,6,2,1975,1,1,3,BE,2,NA,4,1,1,NA,2,NA,3,9,NA,0,0,NA,6,NA,1,2,NA,NA,NA,24,6,7,1,6,1,2,2,3,6,6,5,2,2,1,3,2,NA,2,NA,0,0,0,17744,1610,0,1,0,966,0,0,0,0,0,0,0,0,1,82981,1,31,1,1,1,g,BE33,BE33-4
2007,BE,829813,808.189655172414,NA,2,2007,38,4,1979,2,2,1,BE,2,NA,3,1,NA,1,2,NA,3,4,NA,0,0,NA,NA,6,1,2,NA,NA,NA,43,6,8,2,6,1,2,2,1,4,6,2,3,2,2,3,2,NA,2,NA,0,0,0,18474,399,0,1,0,0,0,0,0,0,0,0,0,0,1,82981,1,27,1,1,1,b-e,BE33,BE33-4
2007,BE,829841,808.189655172414,NA,2,2007,15,3,1962,2,1,1,BE,2,NA,3,2,NA,NA,NA,NA,3,4,32,0,7,8,NA,NA,1,2,1,NA,NA,18,6,5,6,1,3,1,6,6,1,8,6,1,2,2,3,2,NA,2,NA,1623,0,0,12649,0,0,917,0,0,0,0,1472,0,0,0,0,0,1,82984,1,44,1,1,1,o,BE33,BE33-4
2007,BE,829842,808.189655172414,NA,2,2007,13,1,1987,1,1,3,BE,1,5,1,4,NA,2,2,NA,3,8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,7,4,8,8,7,8,5,6,8,1,2,2,2,NA,2,NA,0,0,0,609,0,0,1,0,0,0,0,0,0,0,0,0,0,1,82984,1,19,1,1,1,NA,BE33,BE33-4
2007,BE,829843,808.189655172414,NA,2,2007,7,2,1990,1,NA,3,NA,1,2,NA,NA,NA,2,2,NA,3,NA,NA,0,0,NA,NA,NA,1,2,NA,1,NA,NA,8,7,8,8,6,8,8,7,8,8,8,8,2,2,3,2,NA,2,NA,2504,0,0,0,0,0,2687,0,0,0,0,0,0,0,0,0,0,1,82984,1,16,4,1,1,NA,BE33,BE33-4
2007,BE,830141,808.189655172414,NA,2,2007,11,1,1974,1,1,3,BE,2,NA,3,1,1,NA,NA,NA,3,8,50,0,0,NA,NA,NA,1,NA,2,NA,NA,16,1,1,1,1,1,1,1,1,6,1,6,1,1,2,2,2,NA,2,NA,0,0,0,40430,486,0,386,0,0,0,0,0,0,0,0,0,0,1,83014,1,32,1,1,1,i,BE33,BE33-3
2007,BE,830151,808.189655172414,NA,2,2007,5,2,1941,1,2,3,BE,2,NA,2,5,1,NA,NA,NA,3,5,50,0,0,NA,NA,11,2,2,2,NA,NA,18,1,1,1,1,1,1,2,1,4,1,8,6,2,1,1,2,NA,2,NA,0,0,0,0,0,0,2752,0,0,0,0,0,23294,0,0,0,0,1,83015,1,65,1,1,1,NA,BE33,BE33-5
2007,BE,830152,808.189655172414,NA,2,2007,3,4,1952,2,2,1,BE,1,NA,3,8,NA,2,1,NA,NA,5,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,8,8,7,7,8,6,5,7,7,7,7,8,2,2,3,2,NA,2,NA,0,0,0,0,0,0,2885,0,0,0,0,0,0,0,0,0,0,1,83015,1,54,1,1,1,NA,BE33,BE33-5
2007,BE,830153,808.189655172414,NA,2,2007,11,1,1982,2,1,3,BE,2,NA,3,1,NA,1,2,NA,3,4,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,7,7,1,NA,7,7,7,7,7,3,8,8,1,2,3,2,NA,2,NA,1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,83015,1,24,3,1,1,l-n,BE33,BE33-5
2007,BE,830291,808.189655172414,NA,2,2007,5,3,1956,1,2,2,BE,2,NA,2,1,1,NA,NA,NA,3,7,40,12,0,NA,NA,13,1,2,1,NA,NA,20,1,1,1,1,1,1,NA,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,0,46368,1463,0,587,0,0,0,0,0,0,0,0,0,0,1,83029,1,50,1,1,1,b-e,BE33,BE33-3
2007,BE,830292,808.189655172414,NA,3,2007,4,1,1962,2,5,1,BE,2,NA,5,1,1,NA,NA,NA,3,4,40,12,0,NA,NA,13,1,2,2,NA,NA,20,1,2,2,1,1,1,1,1,1,1,1,1,1,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,32827,0,0,0,0,0,0,0,0,1,83029,1,44,3,1,1,l-n,BE33,BE33-3
2007,BE,830293,808.189655172414,NA,2,2007,6,1,1986,2,1,1,BE,2,5,3,3,NA,NA,2,NA,NA,4,NA,0,0,NA,NA,NA,2,NA,NA,NA,NA,15,7,1,7,7,7,7,7,7,7,7,6,7,3,2,1,2,NA,2,NA,0,0,0,537,0,0,783,0,0,0,0,0,0,0,0,0,0,1,83029,1,20,1,1,1,NA,BE33,BE33-3
2007,BE,830294,808.189655172414,NA,3,2007,6,4,1990,2,NA,1,NA,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,17,7,3,8,6,7,7,7,8,8,7,7,8,2,2,2,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,83029,1,16,NA,1,1,NA,BE33,BE33-3
2007,BE,830361,808.189655172414,NA,2,2007,7,4,1958,1,5,2,BE,2,NA,3,1,1,NA,NA,NA,3,0 - 1,35,12,0,NA,NA,4,1,2,2,NA,NA,23,3,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,0,41554,0,0,1,0,0,0,0,0,0,0,0,0,0,1,83036,1,48,3,1,1,l-n,BE33,BE33-1
2007,BE,830362,808.189655172414,NA,2,2007,12,4,1986,2,1,1,BE,2,5,3,3,NA,2,2,NA,3,NA,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,25,7,7,8,7,5,7,8,8,7,8,8,7,1,2,1,2,NA,2,NA,400,0,0,584,0,0,1160,0,0,0,0,63,0,0,63,0,0,1,83036,1,20,1,1,1,NA,BE33,BE33-1
2007,BE,830364,808.189655172414,NA,2,2007,14,1,1960,2,2,1,EU,2,NA,1,3,NA,1,NA,NA,1,5,NA,0,0,NA,6,11,NA,NA,NA,NA,NA,15,5,8,6,5,6,5,5,8,5,6,6,8,3,1,1,2,NA,2,NA,0,0,0,0,0,0,738,0,0,0,0,10338,0,0,0,0,0,1,83036,1,46,3,1,1,NA,BE33,BE33-1
2007,BE,830421,808.189655172414,NA,2,2007,11,3,1971,1,2,1,BE,2,NA,6,1,1,NA,NA,NA,3,5,36,12,0,NA,NA,12,1,1,2,NA,NA,23,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,NA,2,NA,0,0,0,32108,5806,0,2684,0,0,0,0,0,0,0,0,0,0,1,83042,1,35,1,1,1,p-q,BE33,BE33-1
2007,BE,830422,808.189655172414,NA,2,2007,13,2,1976,2,2,1,BE,2,NA,3,2,NA,NA,2,NA,3,NA,50,0,0,NA,NA,NA,2,2,NA,3,NA,NA,5,5,6,7,3,5,2,5,5,5,5,1,4,2,3,2,NA,2,NA,0,0,0,3314,0,0,1,0,0,0,0,0,0,0,0,0,0,1,83042,1,30,NA,1,1,i,BE33,BE33-1
2007,BE,830591,808.189655172414,NA,2,2007,13,3,1968,1,2,1,BE,2,NA,5,1,1,NA,NA,NA,3,2,42,12,0,NA,NA,3,1,2,NA,NA,NA,22,3,1,1,1,1,6,1,2,2,2,1,6,1,2,2,2,NA,2,NA,0,0,0,28454,0,0,1,0,0,0,0,0,0,0,0,0,0,1,83059,1,38,1,1,1,l-n,BE33,BE33-3
2007,BE,830592,808.189655172414,NA,2,2007,19,3,1968,2,2,2,BE,2,NA,1,1,1,1,2,NA,3,5,NA,12,0,NA,4,12,1,1,2,NA,NA,21,1,6,1,6,5,1,6,6,1,2,1,1,1,1,3,2,NA,2,NA,0,0,0,28786,0,0,419,0,0,0,0,0,0,0,0,0,0,1,83059,1,38,NA,1,1,g,BE33,BE33-3
2007,BE,830971,808.189655172414,NA,2,2007,2,2,1939,1,2,1,BE,2,NA,5,5,1,1,NA,NA,NA,2,NA,0,0,NA,NA,NA,2,2,2,NA,NA,14,2,3,1,6,6,3,6,6,5,6,6,8,2,2,2,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,13588,0,0,0,0,1,83097,1,67,1,1,1,NA,BE33,BE33-3
2007,BE,830972,808.189655172414,NA,2,2007,20,1,1937,2,4,1,BE,2,NA,NA,5,1,1,2,NA,3,NA,NA,12,0,NA,5,NA,1,2,2,1,NA,22,6,1,6,5,1,1,2,5,5,5,6,5,2,1,3,2,NA,2,NA,0,0,0,0,0,0,1022,0,0,0,0,0,18483,0,0,0,0,1,83097,1,69,3,1,1,NA,BE33,BE33-3
2007,BE,830973,808.189655172414,NA,2,2007,18,1,1963,1,2,3,EU,2,NA,5,1,1,NA,NA,NA,3,3,42,12,0,NA,NA,11,NA,2,2,NA,NA,23,1,1,1,1,1,1,1,1,6,1,6,1,2,2,3,2,NA,2,NA,0,0,0,38133,0,0,490,0,0,0,0,0,0,0,0,0,0,1,83097,1,43,3,1,1,l-n,BE33,BE33-3
2007,BE,830974,808.189655172414,NA,2,2007,10,2,1977,1,1,3,BE,2,NA,5,1,1,NA,NA,NA,3,3,39,0,0,NA,NA,NA,1,2,2,NA,NA,16,1,1,6,1,2,1,6,1,6,5,1,2,2,2,3,2,NA,2,NA,0,0,0,24942,1867,0,1,0,0,0,0,0,0,0,0,0,0,1,83097,1,29,1,1,1,k,BE33,BE33-3
2007,BE,831111,808.189655172414,NA,2,2007,8,3,1980,1,1,3,BE,2,NA,2,1,1,NA,NA,NA,3,4,NA,12,12,NA,NA,NA,1,2,2,NA,NA,19,1,2,6,1,1,3,2,1,1,6,2,6,2,2,3,2,NA,2,NA,0,0,0,22465,1542,0,2634,0,0,0,0,0,0,0,0,0,0,1,83111,1,26,1,1,1,o,BE33,BE33-5
2007,BE,831112,808.189655172414,NA,2,2007,13,1,1979,2,3,3,Other,2,NA,3,2,1,1,NA,NA,3,4,22,12,0,NA,NA,NA,1,NA,NA,NA,NA,18,5,6,6,8,3,6,1,6,6,3,NA,2,2,1,3,2,NA,2,NA,0,0,0,2364,0,0,2762,0,0,0,0,15295,0,0,0,0,0,1,83111,1,27,4,1,1,f,BE33,BE33-5
2007,BE,831401,808.189655172414,NA,2,2007,11,3,1953,1,2,3,BE,2,NA,NA,1,1,NA,NA,NA,3,0 - 1,37,0,0,NA,NA,13,1,1,1,NA,NA,16,1,3,1,2,1,1,1,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,0,35110,4388,1053,1,0,0,0,0,0,0,0,0,0,0,1,83140,1,53,1,1,1,g,BE33,BE33-2
2007,BE,831402,808.189655172414,NA,2,2007,12,4,1958,2,5,1,EU,2,NA,NA,2,NA,1,NA,NA,3,9,NA,0,0,NA,3,NA,1,NA,NA,NA,4,14,5,2,8,8,5,6,2,3,5,8,5,8,2,2,2,2,NA,2,NA,0,0,0,6285,0,0,1,0,0,0,0,102,0,0,0,0,0,1,83140,1,48,4,1,1,l-n,BE33,BE33-2
2007,BE,831403,808.189655172414,NA,2,2007,4,3,1981,2,1,3,BE,1,NA,5,1,NA,NA,NA,NA,3,2,50,12,0,NA,NA,13,1,2,2,NA,NA,16,6,1,1,2,1,1,1,1,2,1,1,2,3,2,3,2,NA,2,NA,0,0,0,24708,1033,0,1,0,0,0,0,0,0,0,0,0,0,1,83140,1,25,4,1,1,k,BE33,BE33-2
2007,BE,831404,808.189655172414,NA,2,2007,8,4,1987,2,1,1,BE,1,NA,2,4,1,NA,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,7,8,7,1,8,7,7,8,5,7,4,1,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,83140,1,19,4,1,1,NA,BE33,BE33-2
2007,BE,831581,808.189655172414,NA,4,2007,27,1,1952,1,2,3,BE,2,NA,5,1,1,NA,NA,NA,1,7,45,12,0,NA,NA,13,1,2,2,NA,NA,21,1,1,1,1,2,1,3,1,1,1,6,1,2,2,2,2,NA,2,NA,898,0,0,40811,0,0,2378,0,0,0,0,0,0,0,0,0,0,1,83158,1,54,1,1,1,l-n,BE33,BE33-2
2007,BE,831582,808.189655172414,NA,2,2007,83,1,1955,2,5,1,EU,2,NA,5,1,1,NA,2,NA,3,3,38,12,0,NA,NA,11,1,1,2,NA,NA,24,6,1,1,1,1,3,1,2,1,1,2,1,2,1,3,2,NA,2,NA,0,0,0,33928,760,0,1,0,0,0,0,0,0,0,0,0,0,1,83158,1,51,4,1,1,l-n,BE33,BE33-2
2007,BE,831583,808.189655172414,NA,2,2007,5,4,1986,2,1,3,BE,2,NA,1,8,NA,2,2,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,6,8,7,6,8,7,8,8,5,1,2,1,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,83158,1,20,3,1,1,NA,BE33,BE33-2
2007,BE,831771,808.189655172414,NA,2,2007,18,4,1971,1,2,1,EU,2,NA,6,3,NA,1,1,NA,3,7,NA,0,0,NA,NA,NA,2,NA,NA,NA,NA,15,5,6,6,6,6,3,5,8,6,5,8,6,3,1,3,2,NA,2,NA,0,0,0,0,0,0,363,0,0,0,0,7919,0,0,0,0,0,1,83177,1,35,1,1,1,NA,BE33,BE33-3
2007,BE,831772,808.189655172414,NA,2,2007,8,2,1976,2,2,3,BE,2,NA,5,1,1,2,NA,NA,3,4,NA,0,0,NA,4,NA,2,1,NA,2,NA,20,6,2,6,6,5,1,3,5,6,2,1,6,1,2,2,2,NA,2,NA,600,0,0,19685,0,0,1,0,0,0,0,0,0,0,0,0,0,1,83177,1,30,1,1,1,i,BE33,BE33-3
2007,BE,831821,808.189655172414,NA,2,2007,3,2,1961,1,5,3,BE,2,NA,5,1,1,NA,NA,NA,3,2,75,10,0,NA,NA,4,1,1,2,NA,NA,24,1,1,6,1,1,2,3,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,0,30408,0,0,1,0,56413,0,0,0,0,0,0,0,0,1,83182,1,45,3,1,1,k,BE33,BE33-4
2007,BE,831822,808.189655172414,NA,2,2007,6,3,1960,2,5,1,BE,2,NA,1,1,1,1,NA,NA,2,5,NA,0,9,NA,NA,13,1,1,2,NA,NA,19,1,2,1,1,1,1,6,1,1,1,6,2,2,2,3,2,NA,2,NA,0,0,0,35332,302,0,3112,0,0,0,0,0,0,0,0,0,0,1,83182,1,46,NA,1,1,l-n,BE33,BE33-4
2007,BE,831823,808.189655172414,NA,2,2007,15,1,1986,2,1,1,BE,1,NA,3,4,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,13,1,NA,NA,NA,NA,NA,5,7,7,7,1,7,8,6,8,8,1,7,1,1,2,2,NA,2,NA,1990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,83182,1,20,2,1,1,NA,BE33,BE33-4
